"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude","id_grid"
7476,"JBRJ","RB","RB00599946","Paepalanthus_subtilis",NA,"M. L. O. Trovó",-19.922222,-43.572222,788
7498,"JBRJ","RB","RB00599902","Paepalanthus_latifolius",NA,"N. Hensold",-18.561111,-43.838889,708
7504,"JBRJ","RB","RB00599910","Paepalanthus_erigeron",NA,"H. N. Moldenke",-12.95,-41.333333,352
7520,"JBRJ","RB","RB00599958","Paepalanthus_mollis","mollis","N. Hensold",-20.356111,-43.491667,828
7539,"JBRJ","RB","RB00599871","Paepalanthus_gyrotrichus",NA,"A. M. Giulietti",-16.55,-42.883333,589
7604,"JBRJ","RB","RB00599811","Paepalanthus_chrysolepis",NA,"N. Hensold",-18.294444,-43.847222,708
7612,"JBRJ","RB","RB00599806","Paepalanthus_calvulus",NA,"N. Hensold",-18.825,-43.708333,708
7616,"JBRJ","RB","RB00599739","Paepalanthus_augustus",NA,"N. Hensold",-19.294444,-43.566667,748
7620,"JBRJ","RB","RB00599791","Paepalanthus_capillatus",NA,"A. M. Giulietti",-19.411111,-43.494444,748
7627,"JBRJ","RB","RB00599683","Leiothrix_curvifolia_var._plantago",NA,"A. M. Giulietti",-18.266667,-43.688889,668
7638,"JBRJ","RB","RB00599679","Leiothrix_curvifolia_var._plantago",NA,"A. M. Giulietti",-18.852778,-43.752778,708
7639,"JBRJ","RB","RB00599681","Leiothrix_curvifolia_var._plantago",NA,"A. M. Giulietti",-18.316667,-43.505556,708
7642,"JBRJ","RB","RB00599484","Paepalanthus_superbus",NA,"M. L. O. Trovó",-18.911944,-43.743889,748
7645,"JBRJ","RB","RB00598861","Paepalanthus_dichromolepis",NA,"M. L. O. Trovó",-19.160833,-43.846944,748
7649,"JBRJ","RB","RB00598825","Paepalanthus_nigrescens",NA,"M. L. O. Trovó",-18.958333,-43.783055,748
7651,"JBRJ","RB","RB00597383","Paepalanthus_flaccidus",NA,"M. L. O. Trovó",-16.8525,-43.043333,589
7656,"JBRJ","RB","RB00596178","Paepalanthus_nigrescens",NA,"M. L. O. Trovó",-18.942778,-43.749444,748
7657,"JBRJ","RB","RB00596056","Paepalanthus_paulinus",NA,"M. L. O. Trovó",-18.960833,-43.769444,748
7663,"JBRJ","RB","RB00594942","Paepalanthus_chrysolepis",NA,"F. N. Costa",-18.272222,-43.712778,668
7664,"JBRJ","RB","RB00594952","Paepalanthus_argenteus","argenteus","C. O. Andrino",-18.369722,-43.551389,708
7665,"JBRJ","RB","RB00594866","Paepalanthus_superbus",NA,"M. L. O. Trovó",-19.048611,-43.737222,748
7667,"JBRJ","RB","RB00594874","Paepalanthus_homomallus",NA,"C. O. Andrino",-18.945,-43.743055,748
7668,"JBRJ","RB","RB00594557","Paepalanthus_homomallus",NA,"M. L. O. Trovó",-18.9475,-43.751111,748
7670,"JBRJ","RB","RB00594339","Paepalanthus_erectifolius",NA,"M. L. O. Trovó",-18.945,-43.743055,748
7671,"JBRJ","RB","RB00593991","Paepalanthus_latipes",NA,"L. J. Sauthier",-18.922778,-43.743611,748
7694,"JBRJ","RB","RB00568417","Paepalanthus_elongatulus",NA,"F. N. Costa",-16.8525,-43.043333,589
7696,"JBRJ","RB","RB00567142","Paepalanthus_bifidus",NA,"L. Echternacht",-18.798333,-43.443333,708
7702,"JBRJ","RB","RB00562123","Paepalanthus_elongatulus",NA,"L. Echternacht",-21.710278,-43.817778,908
7705,"JBRJ","RB","RB00560929","Paepalanthus_gyrotrichus",NA,"M. L. O. Trovó",-18.005556,-43.707778,668
7708,"JBRJ","RB","RB00556238","Paepalanthus_elongatulus",NA,"L. Echternacht",-15.808333,-48.833056,499
7710,"JBRJ","RB","RB00552308","Paepalanthus_exiguus",NA,"M. L. O. Trovó",-21.672778,-43.8725,908
7714,"JBRJ","RB","RB00552065","Paepalanthus_viridulus",NA,"M. L. O. Trovó",-21.678889,-43.883056,908
7716,"JBRJ","RB","RB00552034","Paepalanthus_calvus",NA,"M. L. O. Trovó",-21.703611,-43.891389,908
7722,"JBRJ","RB","RB00551896","Paepalanthus_viridulus",NA,"M. L. O. Trovó",-21.711111,-43.892222,908
