"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude"
7518,"JBRJ","RB","RB00599950","Paepalanthus microphyllus",NA,"A. M. Giulietti",-19.18924536,-43.64555156
7521,"JBRJ","RB","RB00599937","Paepalanthus macrocephalus",NA,"N. Hensold",-19.43725545,-44.25412553
7525,"JBRJ","RB","RB00599895","Paepalanthus flaccidus",NA,"N. Hensold",-17.99283125,-43.61023331
7529,"JBRJ","RB","RB00599965","Paepalanthus paulinus",NA,"A. M. Giulietti",-19.43725545,-44.25412553
7532,"JBRJ","RB","RB00599876","Paepalanthus niger",NA,"M. L. O. Trovó",-14.18302262,-47.53516279
7534,"JBRJ","RB","RB00599859","Paepalanthus elongatulus",NA,"N. Hensold",-20.39135163,-43.61077319
7535,"JBRJ","RB","RB00599952","Paepalanthus microphyllus",NA,"A. M. Giulietti",-19.43725545,-44.25412553
7542,"JBRJ","RB","RB00599891","Paepalanthus klotzschianus",NA,"N. Hensold",-11.47369278,-41.15124931
7544,"JBRJ","RB","RB00599939","Paepalanthus macrocephalus",NA,"N. Hensold",-19.43725545,-44.25412553
7545,"JBRJ","RB","RB00599828","Paepalanthus bromelioides",NA,"A. M. Giulietti",-19.18924536,-43.64555156
7547,"JBRJ","RB","RB00599867","Paepalanthus erectifolius",NA,"M. L. O. Trovó",-19.43725545,-44.25412553
7553,"JBRJ","RB","RB00599935","Paepalanthus macrocephalus",NA,"N. Hensold",-19.43725545,-44.25412553
7554,"JBRJ","RB","RB00599802","Paepalanthus grao-mogolensis",NA,"M. L. O. Trovó",-16.46407905,-42.99374881
7558,"JBRJ","RB","RB00599862","Paepalanthus erectifolius",NA,"M. L. O. Trovó",-19.43725545,-44.25412553
7565,"JBRJ","RB","RB00599860","Paepalanthus erectifolius",NA,"M. L. O. Trovó",-19.43725545,-44.25412553
7566,"JBRJ","RB","RB00599866","Paepalanthus erectifolius",NA,"M. L. O. Trovó",-19.43725545,-44.25412553
7567,"JBRJ","RB","RB00599913","Paepalanthus macropodus",NA,"W. Ruhland",-17.99283125,-43.61023331
7571,"JBRJ","RB","RB00599870","Paepalanthus planifolius var. globulifer",NA,"H. M. L. Tissot-Squalli",-19.43725545,-44.25412553
7572,"JBRJ","RB","RB00599775","Paepalanthus bifidus",NA,"N. Hensold",-17.99283125,-43.61023331
7576,"JBRJ","RB","RB00599801","Paepalanthus dasynema",NA,"A. M. Giulietti",-17.99283125,-43.61023331
7591,"JBRJ","RB","RB00599787","Paepalanthus bifidus",NA,"A. M. Giulietti",-19.18924536,-43.64555156
7596,"JBRJ","RB","RB00599864","Paepalanthus erectifolius",NA,"M. L. O. Trovó",-19.18924536,-43.64555156
7600,"JBRJ","RB","RB00599813","Paepalanthus distichophyllus",NA,"A. M. Giulietti",-19.43725545,-44.25412553
7617,"JBRJ","RB","RB00599721","Paepalanthus argenteus",NA,"A. M. Giulietti",-19.43725545,-44.25412553
7621,"JBRJ","RB","RB00599733","Paepalanthus ater",NA,"A. M. Giulietti",-19.18924536,-43.64555156
7623,"JBRJ","RB","RB00599693","Paepalanthus aculeatus",NA,"A. M. Giulietti",-19.18924536,-43.64555156
7629,"JBRJ","RB","RB00599743","Paepalanthus augustus",NA,"N. Hensold",-19.43725545,-44.25412553
7630,"JBRJ","RB","RB00599682","Leiothrix curvifolia var. plantago",NA,"A. M. Giulietti",-19.18924536,-43.64555156
7631,"JBRJ","RB","RB00599717","Paepalanthus chiquitensis",NA,"M. L. O. Trovó",-17.99283125,-43.61023331
7633,"JBRJ","RB","RB00599675","Leiothrix curvifolia var. plantago",NA,"A. M. Giulietti",-19.18924536,-43.64555156
7634,"JBRJ","RB","RB00599676","Leiothrix curvifolia var. plantago",NA,"A. M. Giulietti",-19.18924536,-43.64555156
7636,"JBRJ","RB","RB00599684","Leiothrix curvifolia var. plantago",NA,"A. M. Giulietti",-19.18924536,-43.64555156
7637,"JBRJ","RB","RB00599673","Leiothrix curvifolia var. plantago",NA,"A. M. Giulietti",-19.18924536,-43.64555156
7643,"JBRJ","RB","RB00599348","Paepalanthus bryoides",NA,"M. L. O. Trovó",-17.99283125,-43.61023331
7644,"JBRJ","RB","RB00599346","Paepalanthus scirpeus",NA,"M. L. O. Trovó",-19.43725545,-44.25412553
7655,"JBRJ","RB","RB00596446","Paepalanthus henriquei",NA,"M. L. O. Trovó",-21.7998623,-43.88748924
7704,"JBRJ","RB","RB00560930","Paepalanthus albidus",NA,"M. L. O. Trovó",-17.89722293,-42.85874985
7711,"JBRJ","RB","RB00552083","Paepalanthus freyreissii",NA,"M. L. O. Trovó",-21.7998623,-43.88748924
7718,"JBRJ","RB","RB00551962","Paepalanthus harmsii",NA,"M. L. O. Trovó",-21.7998623,-43.88748924
7719,"JBRJ","RB","RB00551919","Paepalanthus viridulus",NA,"M. L. O. Trovó",-21.7998623,-43.88748924
7723,"JBRJ","RB","RB00551903","Paepalanthus harmsii",NA,"M. L. O. Trovó",-21.7998623,-43.88748924
7724,"JBRJ","RB","RB00551902","Paepalanthus viridulus",NA,"M. L. O. Trovó",-21.7998623,-43.88748924
7728,"JBRJ","RB","RB00551622","Paepalanthus harmsii",NA,"M. L. O. Trovó",-21.7998623,-43.88748924
7731,"JBRJ","RB","RB00551624","Paepalanthus manicatus",NA,"M. L. O. Trovó",-21.7998623,-43.88748924
7795,"JBRJ","RB","RB00492935","Paepalanthus paulinus",NA,"M. L. O. Trovó",-19.18924536,-43.64555156
7799,"JBRJ","RB","RB00492951","Paepalanthus bifidus",NA,"M. L. O. Trovó",-17.99283125,-43.61023331
7836,"JBRJ","RB","RB00331270","Paepalanthus chiquitensis",NA,"M. L. O. Trovó",-14.49860503,-48.40170407
7852,"JBRJ","RB","RB00229635","Paepalanthus plantagineus",NA,"M. L. O. Trovó",-20.39135163,-43.61077319
7853,"JBRJ","RB","RB00229636","Paepalanthus flaccidus",NA,"F. N. Costa",-20.39135163,-43.61077319
7873,"JBRJ","RB","RB01129537","Paepalanthus eriophaeus",NA,"A. M. Giulietti",-17.99283125,-43.61023331
7874,"JBRJ","RB","RB01129526","Paepalanthus blepharophorus",NA,"N. Hensold",-17.99283125,-43.61023331
7875,"JBRJ","RB","RB01129519","Paepalanthus polygonus",NA,"M. L. O. Trovó",-17.67646642,-44.11153188
7876,"JBRJ","RB","RB01129520","Paepalanthus polygonus",NA,"M. L. O. Trovó",-18.53661021,-43.40246164
7909,"JBRJ","RB","RB01071626","Paepalanthus modestus",NA,"M. L. O. Trovó",-14.18302262,-47.53516279
7957,"Universidade Federal da Bahia","ALCB","86022","Paepalanthus pulvinatus",NA,"A. M. Giulietti",-13.05221426,-41.48395519
7960,"Universidade Federal da Bahia","ALCB","64257","Paepalanthus obtusifolius",NA,"E. B. Miranda",-11.14091989,-40.55865382
7975,"Universidade Tecnológica Federal do Paraná","HCF","21357","Paepalanthus subtilis",NA,"M. L. O. Trovó",-15.70832146,-43.08206103
8094,"MPEG","HERBMG","MG112790","Paepalanthus elongatulus","angustifolia","H. N. Moldenke",-16.69868926,-47.51801158
8095,"MPEG","HERBMG","MG112929","Paepalanthus pulvinatus",NA,"A. M. Giulietti",-13.05221426,-41.48395519
8288,"Universidade Federal de Juiz de Fora","CESJ","67975","Paepalanthus viridulus",NA,"L. Echternacht",-21.7998623,-43.88748924
8291,"Universidade Federal de Juiz de Fora","CESJ","67980","Paepalanthus viridulus",NA,"L. Echternacht",-21.7998623,-43.88748924
8292,"Universidade Federal de Juiz de Fora","CESJ","67977","Paepalanthus miser",NA,"L. Echternacht",-21.7998623,-43.88748924
8293,"Universidade Federal de Juiz de Fora","CESJ","67976","Paepalanthus viridulus",NA,"L. Echternacht",-21.7998623,-43.88748924
8294,"Universidade Federal de Juiz de Fora","CESJ","67974","Paepalanthus ovatus",NA,"L. Echternacht",-21.7998623,-43.88748924
8295,"Universidade Federal de Juiz de Fora","CESJ","67979","Paepalanthus viridulus",NA,"L. Echternacht",-21.7998623,-43.88748924
8296,"USP","SPF","61217","Paepalanthus aequalis",NA,"A. M. Giulietti",-21.26541101,-45.03927628
8340,"UFU","HUFU","70487","Paepalanthus distichophyllus",NA,"L. Echternacht",-17.47857396,-43.59506155
8395,"UFU","HUFU","67903","Paepalanthus complanatus",NA,"L. Echternacht",-19.18924536,-43.64555156
8398,"UFU","HUFU","67924","Paepalanthus chrysolepis",NA,"L. Echternacht",-17.99283125,-43.61023331
8402,"UFU","HUFU","62244","Paepalanthus comans",NA,"L. Echternacht",-17.99283125,-43.61023331
8403,"UFU","HUFU","62339","Paepalanthus comans",NA,"L. Echternacht",-17.99283125,-43.61023331
8404,"UFU","HUFU","62251","Paepalanthus distichophyllus",NA,"P. T. Sano",-17.99283125,-43.61023331
8405,"UFU","HUFU","30514","Paepalanthus scholiophyllus",NA,"L. Echternacht",-20.18751146,-46.51358296
8417,"Jardim Botânico de Brasília","HEPH","32185","Paepalanthus elongatulus",NA,"M. L. O. Trovó",-15.78111952,-47.79722597
8426,"Universidade Federal da Bahia","ALCB","60279","Paepalanthus elongatulus",NA,"N. Hensold",-16.69868926,-47.51801158
8446,"Universidade Tecnológica Federal do Paraná","HCF","19727","Paepalanthus bifidus",NA,"M. L. O. Trovó",-21.55478676,-46.0931497
8455,"Universidade Estadual Paulista","HRCB","64662","Paepalanthus trichophyllus",NA,"A. L. Silva",-14.18302262,-47.53516279
8456,"Universidade Estadual Paulista","HRCB","64663","Paepalanthus elongatulus",NA,"A. L. Silva",-14.18302262,-47.53516279
8457,"Universidade Estadual Paulista","HRCB","64656","Paepalanthus urbanianus",NA,"A. L. Silva",-14.18302262,-47.53516279
8458,"Universidade Estadual Paulista","HRCB","64665","Paepalanthus flaccidus",NA,"A. L. Silva",-14.18302262,-47.53516279
8459,"Universidade Estadual Paulista","HRCB","64660","Paepalanthus cordatus",NA,"A. L. Silva",-14.18302262,-47.53516279
8460,"Universidade Estadual Paulista","HRCB","64661","Paepalanthus stellatus",NA,"A. L. Silva",-14.18302262,-47.53516279
8461,"Universidade Estadual Paulista","HRCB","64659","Paepalanthus chiquitensis",NA,"A. L. Silva",-14.18302262,-47.53516279
8462,"Universidade Estadual Paulista","HRCB","64664","Paepalanthus macer",NA,"A. L. Silva",-14.18302262,-47.53516279
