"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude"
2668,"JBRJ","RB","RB00258028","Marcetia velutina",NA,"AKA Santos",-13.07333,-41.37944
2677,"UFU","HUFU","77447","Marcetia taxifolia",NA,"R Romero",-19.262778,-43.524167
2699,"UNICAMP","UEC","143945","Marcetia acerosa",NA,"IM Araújo",-13.402778,-41.860278
2700,"UNICAMP","UEC","143942","Marcetia latifolia",NA,"AKA Santos",-11.461111,-41.323333
2701,"UNICAMP","UEC","143936","Marcetia viscida",NA,"AKA Santos",-11.333333,-41.833333
2702,"UNICAMP","UEC","143941","Marcetia canescens",NA,"AKA Santos",-11.461111,-41.323333
2705,"UNICAMP","UEC","143943","Marcetia acerosa",NA,"AKA Santos",-18.248333,-43.653611
2707,"UNICAMP","UEC","143935","Marcetia harleyi",NA,"AKA Santos",-13.065,-41.488056
2708,"UNICAMP","UEC","143946","Marcetia eimeariana",NA,"AKA Santos",-13.370833,-41.884722
2710,"UNICAMP","UEC","143949","Marcetia viscida",NA,"AKA Santos",-14.511111,-41.764167
2713,"UNICAMP","UEC","143938","Marcetia harleyi",NA,"AKA Santos",-13.424444,-41.754722
2719,"UNICAMP","UEC","134311","Marcetia formosa",NA,"AKA Santos",-13.524722,-41.961667
2722,"UNICAMP","UEC","134309","Marcetia formosa",NA,"AKA Santos",-13.394167,-41.868333
2723,"UNICAMP","UEC","134328","Marcetia formosa",NA,"AKA Santos",-13.516944,-41.777222
2724,"UNICAMP","UEC","134302","Marcetia harleyi",NA,"AKA Santos",-13.370556,-41.884722
2725,"UNICAMP","UEC","134334","Marcetia mucugensis",NA,"AKA Santos",-12.570556,-41.402778
2726,"UNICAMP","UEC","134317","Marcetia viscida",NA,"AKA Santos",-13.519444,-41.943889
2727,"UNICAMP","UEC","134336","Marcetia taxifolia",NA,"AKA Santos",-12.875,-39.476111
2728,"UNICAMP","UEC","134288","Marcetia nummularia",NA,"AKA Santos",-13.514444,-41.948333
