"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude","id_grid"
2947,"UNICAMP","UEC","27808","Marcetia_taxifolia",NA,"RC Seco",-13.55,-41.883333,391
2948,"UNICAMP","UEC","27722","Marcetia_macrophylla",NA,"AB Martins",-12.95,-41.333333,352
3188,"Universidade Federal da Bahia","ALCB","70799","Marcetia_velutina",NA,"AKA Santos",-13.15,-41.766667,351
3192,"Universidade Federal da Bahia","ALCB","62742","Marcetia_harleyi",NA,"AKA Santos",-13.283333,-41.9,351
3193,"Universidade Federal da Bahia","ALCB","62735","Marcetia_taxifolia",NA,"AKA Santos",-13.3,-41.85,351
3195,"Universidade Federal da Bahia","ALCB","62740","Marcetia_taxifolia",NA,"AKA Santos",-13.3,-41.9,351
3197,"Universidade Federal da Bahia","ALCB","62741","Marcetia_taxifolia",NA,"AKA Santos",-13.316667,-41.85,351
3201,"Universidade Federal da Bahia","ALCB","63942","Marcetia_canescens",NA,"AKA Santos",-13.5,-41.866667,391
3203,"Universidade Federal da Bahia","ALCB","62738","Marcetia_ericoides",NA,"AKA Santos",-13.333333,-41.866667,351
3204,"Universidade Federal da Bahia","ALCB","62744","Marcetia_pseudovelutina",NA,"AKA Santos",-13.333333,-41.85,351
3205,"Universidade Federal da Bahia","ALCB","62745","Marcetia_viscida",NA,"AKA Santos",-13.3,-41.866667,351
3211,"Universidade Federal da Bahia","ALCB","62651","Marcetia_taxifolia",NA,"AKA Santos",-13.333333,-41.866667,351
3212,"Universidade Federal da Bahia","ALCB","62747","Marcetia_taxifolia",NA,"AKA Santos",-13.316667,-41.833333,351
3213,"Universidade Federal da Bahia","ALCB","62734","Marcetia_taxifolia",NA,"AKA Santos",-13.283333,-41.883333,351
3216,"Universidade Federal da Bahia","ALCB","62649","Marcetia_taxifolia",NA,"AKA Santos",-13.316667,-41.9,351
3220,"Universidade Federal da Bahia","ALCB","62697","Marcetia_canescens",NA,"AKA Santos",-11.383333,-40.75,233
3223,"Universidade Federal da Bahia","ALCB","62721","Marcetia_taxifolia",NA,"AKA Santos",-13.216667,-41.75,351
3226,"Universidade Federal da Bahia","ALCB","62655","Marcetia_nummularia",NA,"AKA Santos",-13.3,-41.9,351
3228,"Universidade Federal da Bahia","ALCB","62729","Marcetia_pseudovelutina",NA,"AKA Santos",-13.033333,-41.833333,351
3231,"Universidade Federal da Bahia","ALCB","62736","Marcetia_taxifolia",NA,"AKA Santos",-13.316667,-41.833333,351
3234,"Universidade Federal da Bahia","ALCB","62746","Marcetia_taxifolia",NA,"AKA Santos",-13.316667,-41.85,351
3236,"Universidade Federal da Bahia","ALCB","62653","Marcetia_ericoides",NA,"AKA Santos",-13.383333,-41.85,351
3240,"Universidade Federal da Bahia","ALCB","59708","Marcetia_taxifolia",NA,"AKA Santos",-13.272222,-42.113611,351
3243,"Universidade Federal da Bahia","ALCB","42542","Marcetia_taxifolia",NA,"AB Martins",-16.571111,-42.895,589
3253,"Universidade Federal da Bahia","ALCB","15837","Marcetia_grandiflora",NA,"AKA Santos",-13.3,-41.866667,351
3266,"JBRJ","RB","RB01406574","Macairea_radula",NA,"DN da Silva",-18.439167,-43.658611,708
3337,"UFSCar","SORO","6481","Siphanthera_arenaria",NA,"KF Rodrigues",-17.709167,-44.191389,667
3431,"UNICAMP","UEC","203492","Macairea_radula",NA,"R Goldenberg",-16.55,-42.9,589
3439,"UNICAMP","UEC","134487","Macairea_radula",NA,"AR de Rezende",-12.45,-41.433333,312
3440,"UNICAMP","UEC","105110","Macairea_radula",NA,"RC Seco",-16.55,-42.9,589
3443,"UNICAMP","UEC","105384","Macairea_radula",NA,"AB Martins",-17.883333,-44.25,667
3446,"UNICAMP","UEC","105379","Macairea_radula",NA,"AB Martins",-13.5,-41.833333,391
3454,"UNICAMP","UEC","38851","Macairea_radula",NA,"R Goldenberg",-15.533333,-47.55,502
3455,"UNICAMP","UEC","38752","Macairea_radula",NA,"R Goldenberg",-15.533333,-47.55,502
3464,"JBRJ","RB","RB01400723","Marcetia_taxifolia",NA,"DN da Silva",-15.136944,-42.791389,469
3465,"JBRJ","RB","RB01400742","Macairea_radula",NA,"DN da Silva",-15.136944,-42.791389,469
3471,"JBRJ","RB","RB01400741","Marcetia_viscida",NA,"DN da Silva",-15.136944,-42.791389,469
3516,"UFU","HUFU","74800","Marcetia_taxifolia",NA,"R Romero",-19.25,-43.588889,748
3587,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","141596","Marcetia_bahiensis",NA,"J Coelho de Jesus",-12.465556,-41.453889,312
3588,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","141559","Marcetia_taxifolia",NA,"R Goldenberg",-13.698611,-41.300278,392
3592,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","141563","Marcetia_lanuginosa",NA,"J Coelho de Jesus",-13.698611,-41.300278,392
3595,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","141582","Marcetia_cardosoana",NA,"AKA Santos",-12.961111,-41.315833,352
3603,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","138562","Marcetia_taxifolia",NA,"JFA Baumgratz",-13.604444,-41.797778,391
3605,"Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC","137992","Marcetia_viscida",NA,"JFA Baumgratz",-13.516667,-41.933333,391
3671,"ICN","COL","548122","Macairea_radula",NA,"F Almeda",-18.467583,-43.492167,708
3672,"ICN","COL","548097","Macairea_radula",NA,"F Almeda",-18.467583,-43.492167,708
3675,"ICN","COL","547419","Fritzschia_stenodon",NA,"F Almeda",-18.301583,-43.822267,708
3711,"UNICAMP","UEC","10601","Macairea_radula",NA,"R Goldenberg",-15.533333,-47.55,502
3723,"UFU","HUFU","76199","Marcetia_ericoides",NA,"R Romero",-17.916111,-43.784722,668
3724,"UFU","HUFU","76087","Siphanthera_cordata",NA,"MJR Rocha",-18.275278,-43.713056,668
3725,"UFU","HUFU","76196","Marcetia_taxifolia",NA,"R Romero",-17.951667,-43.779167,668
3728,"UFU","HUFU","76086","Fritzschia_edmundoi",NA,"MJR Rocha",-18.269444,-43.565278,668
3731,"UFU","HUFU","76186","Marcetia_taxifolia",NA,"R Romero",-17.89,-43.731389,668
3733,"UFU","HUFU","75476","Marcetia_taxifolia",NA,"R Romero",-18.228333,-43.342222,669
3735,"UFU","HUFU","78831","Siphanthera_arenaria",NA,"R Romero",-18.276667,-43.686667,668
3743,"UFU","HUFU","76067","Marcetia_formosa",NA,"AKA Santos",-13.519167,-41.949722,391
3753,"UFU","HUFU","76069","Marcetia_ericoides",NA,"AKA Santos",-13.151389,-41.763056,351
3757,"UFU","HUFU","76096","Marcetia_grandiflora",NA,"AKA Santos",-13.149444,-41.766389,351
3761,"UFU","HUFU","75467","Macairea_radula",NA,"R Romero",-17.96,-43.788333,668
3780,"UFU","HUFU","73571","Marcetia_taxifolia",NA,"R Romero",-18.269722,-43.685,668
3811,"UFU","HUFU","73592","Fritzschia_sertularia",NA,"R Romero",-18.310556,-43.879722,708
3820,"UFU","HUFU","73583","Marcetia_taxifolia",NA,"R Romero",-18.213333,-43.586944,668
3822,"UFU","HUFU","73581","Fritzschia_edmundoi",NA,"R Romero",-18.305556,-43.556667,708
3827,"UFU","HUFU","72798","Fritzschia_sertularia",NA,"R Romero",-18.461389,-43.464167,708
3829,"UFU","HUFU","72476","Siphanthera_gracillima",NA,"R Romero",-17.708611,-44.192222,667
3830,"UFU","HUFU","72504","Siphanthera_gracillima",NA,"R Romero",-17.699722,-44.272778,667
