datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2019-10-07 09:13:37-03"	UEFS	HUEFS	124500	"Minaria parva"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	parva		"(Silveira) T.U.P.Konno & Rapini"	A.Rapini	2007	12			339		"Azevedo, C."	2007	05	26				Brasil	"Minas Gerais"	"São Gonçalo do Rio Preto"	"Parque Estadual de Rio Preto, parte alta do Parque, ca. 1480 m alt."	-43.333333	-18.2																HUEFS0124500
"2019-10-07 09:13:37-03"	UEFS	HUEFS	133060	"Minaria parva"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	parva		"(Silveira) T.U.P.Konno & Rapini"						47		"Silva, U.C.S."	2008	01	29				Brasil	"Minas Gerais"	"Serra do Cipó"	"Estrada colonial Lapinha / Congonhas."	-43.706944	-19.233333					1205	1205									"Campo rupestre."	HUEFS0133060
"2019-10-07 09:13:39-03"	UEFS	HUEFS	145942	"Minaria parva"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	parva		"(Silveira) T.U.P.Konno & Rapini"	A.Rapini	2010	01			2767		"Viana, P.L."	2007	03	21				Brasil	"Minas Gerais"	"São Gonçalo do Rio Preto"	"Parque Estadual do Rio Preto."	-43.331944	-18.2					1450	1450									"Campo rupestre."	HUEFS0145942
"2019-10-07 09:13:39-03"	UEFS	HUEFS	162817	"Minaria parva"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	parva		"(Silveira) T.U.P.Konno & Rapini"						325		"Ribeiro, P.L."	2008	02	07				Brasil	"Minas Gerais"	Diamantina	"Rodovia Diamantina - Medanha, Km 578."	-43.601111	-18.157222					1070	1070									"Campo rupestre."	HUEFS0162817
"2019-10-07 09:13:39-03"	UEFS	HUEFS	162822	"Minaria parva"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	parva		"(Silveira) T.U.P.Konno & Rapini"	A.Rapini	2010	11			330		"Ribeiro, P.L."	2008	02	08				Brasil	"Minas Gerais"	Diamantina	"Estrada Diamantina - Conselheiro Mata."	-43.853056	-18.310278					1390	1390									"Campo rupestre."	HUEFS0162822
"2019-10-07 09:13:39-03"	UEFS	HUEFS	189078	"Minaria parva"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	parva		"(Silveira) T.U.P.Konno & Rapini"	A.Rapini	2012				380		"Andrade, I.R."	2012	05	15				Brasil	"Minas Gerais"	"Santana do Riacho"	"RPPN Brumas do Espinhaço e Ermo dos Gerais, caminho para a Cachoeira do Bicame."	0	0	-43.7144012451172	-19.1688995361328	26557												"Campo limpo."	HUEFS0189078
"2019-10-07 09:13:39-03"	UEFS	HUEFS	210874	"Minaria parva"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	parva		"(Silveira) T.U.P.Konno & Rapini"	A.Rapini	2015	08			2034		"Rapini, A."	2014	02	02				Brasil	"Minas Gerais"	Diamantina	"Chapada do Couto."	-43.350556	-18.263333																HUEFS0210874
"2019-10-07 09:13:39-03"	UEFS	HUEFS	215226	"Minaria parva"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	parva		"(Silveira) T.U.P.Konno & Rapini"	A.Rapini	2015				303		"Fernandes, F.M."	2012	11	29				Brasil	"Minas Gerais"	"Santana do Riacho"	"Brumas do Espinhaço e Ermo do Gerais. Levantamento florístico da RPPN Brumas Área queimada em outubro/2012."	0	0	-43.7144012451172	-19.1688995361328	26557												"Cerrado. Campo rupestre."	HUEFS0215226
"2019-10-07 09:13:39-03"	UEFS	HUEFS	241303	"Minaria parva"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	parva		"(Silveira) T.U.P.Konno & Rapini"						264		"Bitencourt, C."	2016	01	12				BR	"Minas Gerais"	"Santana do Riacho"	"Estrada subindo a Se Em campo rupestre com afloramentos e solo quartzítico."	0	0	-43.7144012451172	-19.1688995361328	26557		792	792										HUEFS0241303
"2019-10-07 09:13:39-03"	UEFS	HUEFS	251493	"Minaria parva"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	parva		"(Silveira) T.U.P.Konno & Rapini"						473		"Bitencourt, C."	2017	01	19				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Lapinha, trilha para Cachoeira do Bicame.#?#Campo rupestre, em solo arenoso."	0	0	-43.7144012451172	-19.1688995361328	26557													HUEFS0251493
"2019-11-22 16:07:26-03"	UEFS	HUEFS	253336	"Minaria parva"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	parva		"(Silveira) T.U.P.Konno & Rapini"						145		"Santos, A.P.B."	2017	01	20				Brasil	"Minas Gerais"	"Santana do Riacho"	"RPPN Brumas do Espinhaço. Trilha para a cachoeira do Bicame."	-43.720556	-19.026389					1308	1308									"Campos Rupestres"	HUEFS0253336
"2019-10-07 09:13:37-03"	UEFS	HUEFS	79181	"Minaria parva"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	parva		"(Silveira) T.U.P.Konno & Rapini"	A.Rapini	2006	07			1261		"Viana, P.L."	2003	12	05				Brasil	"Minas Gerais"	"São Gonçalo do Rio Preto"	"Parque Estadual do Rio Preto."	0	0	-43.3908004760742	-18.0041999816895	26697		1500	1500										HUEFS0079181
"2019-10-07 09:13:39-03"	UEFS	HUEFS	162756	"Minaria polygaloides"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	polygaloides		"(Silveira) T.U.P.Konno & Rapini"	A.Rapini	2010	11			263		"Ribeiro, P.L."	2008	01	27				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Rodovia S.Cipó - Conceição do Mato Dentro, MG010, km 129."	-43.506111	-19.236111					1345	1345									"Campo rupestre."	HUEFS0162756
"2019-10-07 09:13:39-03"	UEFS	HUEFS	79342	"Minaria polygaloides"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	polygaloides		"(Silveira) T.U.P.Konno & Rapini"	A.Rapini	2006	07			1803		"Mota, R.C."	2002	10	08				Brasil	"Minas Gerais"	"Conceição do Mato Dentro"	"Parque Natural Municipal do Ribeirão do Campo."	-34.4675	-19.103333																HUEFS0079342
"2019-10-07 09:13:39-03"	UEFS	HUEFS	119727	"Minaria refractifolia"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	refractifolia		"(K.Schum.) T.U.P.Konno & Rapini"						225		"Ribeiro, P.L."	2007	02	13				Brasil	"Minas Gerais"	Diamantina	"Estrada Diamantina Curvelo, a 5 Km de Diamantina."	-43.6575	-18.2525															"Campo rupestre, solo arenoso-pedregoso."	HUEFS0119727
"2019-10-07 09:13:39-03"	UEFS	HUEFS	162800	"Minaria refractifolia"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	refractifolia		"(K.Schum.) T.U.P.Konno & Rapini"	A.Rapini	2010	11			308		"Ribeiro, P.L."	2008	02	05				Brasil	"Minas Gerais"	"Presidente Kubitschek"	"Trinta Reis."	-43.593333	-18.573333															"Campo rupestre."	HUEFS0162800
"2019-10-07 09:13:39-03"	UEFS	HUEFS	162806	"Minaria refractifolia"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	refractifolia		"(K.Schum.) T.U.P.Konno & Rapini"	A.Rapini	2010	11			314		"Ribeiro, P.L."	2008	02	06				Brasil	"Minas Gerais"	Serro	"2,5 Km depois de Três Barras em direção à Serro."	-43.435833	-18.531389					1121	1121									"Campo rupestre."	HUEFS0162806
"2019-10-07 09:13:39-03"	UEFS	HUEFS	162811	"Minaria refractifolia"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	refractifolia		"(K.Schum.) T.U.P.Konno & Rapini"	A.Rapini	2010	11			319		"Ribeiro, P.L."	2008	02	06				Brasil	"Minas Gerais"	Serro	"2,5 Km depois de Três Barras em direção à Serro."	-43.485833	-18.446944					1233	1233									"Campo rupestre."	HUEFS0162811
"2019-10-07 09:13:39-03"	UEFS	HUEFS	162812	"Minaria refractifolia"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	refractifolia		"(K.Schum.) T.U.P.Konno & Rapini"	A.Rapini	2010	11			320		"Ribeiro, P.L."	2008	02	06				Brasil	"Minas Gerais"	Serro	"2,5 Km depois de Três Barras em direção à Serro."	-43.553333	-18.351389					1226	1226									"Campo rupestre."	HUEFS0162812
"2019-10-07 09:13:39-03"	UEFS	HUEFS	162815	"Minaria refractifolia"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	refractifolia		"(K.Schum.) T.U.P.Konno & Rapini"	A.Rapini	2010	11			323		"Ribeiro, P.L."	2008	02	07				Brasil	"Minas Gerais"	Diamantina	"Rodovia Diamantina - Mendanha,Km 578."	-43.723889	-18.283333					1350	1350									"Campo rupestre."	HUEFS0162815
"2019-10-07 09:13:39-03"	UEFS	HUEFS	162826	"Minaria refractifolia"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	refractifolia		"(K.Schum.) T.U.P.Konno & Rapini"	A.Rapini	2010	11			334		"Ribeiro, P.L."	2008	02	08				Brasil	"Minas Gerais"	Diamantina	"Estrada Diamantina - Conselheiro Mata, 8,6 km da entrada."	-43.553333	-18.351389					1226	1226									"Campo rupestre."	HUEFS0162826
"2019-10-07 09:13:39-03"	UEFS	HUEFS	162878	"Minaria refractifolia"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	refractifolia		"(K.Schum.) T.U.P.Konno & Rapini"						386		"Ribeiro, P.L."	2008	05	05				Brasil	"Minas Gerais"	Diamantina	"Leste de Diamantina, estrada para o povoado de Boa Vista, após o povoado de Extração."	-43.501389	-18.261944					1070	1070									"Campo rupestre."	HUEFS0162878
"2019-10-07 09:13:39-03"	UEFS	HUEFS	162899	"Minaria refractifolia"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	refractifolia		"(K.Schum.) T.U.P.Konno & Rapini"						407		"Ribeiro, P.L."	2009	03	24				Brasil	"Minas Gerais"	"São Gonçalo do Rio Preto"	"Parque Estadual do Rio preto, trilha para o alojamento do Morro."	-43.33	-18.178333					1275	1275									"Campo rupestre, rochoso."	HUEFS0162899
"2019-10-07 09:13:39-03"	UEFS	HUEFS	210881	"Minaria refractifolia"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	refractifolia		"(K.Schum.) T.U.P.Konno & Rapini"						2041		"Rapini, A."	2014	02	03				Brasil	"Minas Gerais"	Diamantina	"Estrada para Milho Verde."	-43.551389	-18.315																HUEFS0210881
"2019-10-07 09:13:39-03"	UEFS	HUEFS	226306	"Minaria refractifolia"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	refractifolia		"(K.Schum.) T.U.P.Konno & Rapini"	A.Rapini	2019	04			18950		"Martinelli, G."	2016	01	28				Brasil	"Minas Gerais"	Serro	"São Gonçalo do Rio das Pedras. Trilha para o Pico do Raio."	-43.475278	-18.432778					1200	1200									"Campo rupestre."	HUEFS0226306
"2019-10-07 09:13:39-03"	UEFS	HUEFS	228879	"Minaria refractifolia"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	refractifolia		"(K.Schum.) T.U.P.Konno & Rapini"	A.Rapini	2019	04			801		"Costa, F.N."	2004	06	29				Brasil	"Minas Gerais"	Diamantina	"Próximo à Curralinho. Estrada para ponte-do-acaba-mundo."	-43.511667	-18.254722					1205	1205									"Campo rupestre."	HUEFS0228879
"2019-10-07 09:13:39-03"	UEFS	HUEFS	230008	"Minaria refractifolia"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	refractifolia		"(K.Schum.) T.U.P.Konno & Rapini"	A.Rapini	2019	04			541		"Ribeiro, P.L."	2012	09	09				Brasil	"Minas Gerais"	Diamantina	"Parque nacional da Sempre Vivas, morro à esquerda do alojamento."	-43.798611	-17.908611															"Campo rupestre."	HUEFS0230008
"2019-10-07 09:13:39-03"	UEFS	HUEFS	241304	"Minaria refractifolia"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	refractifolia		"(K.Schum.) T.U.P.Konno & Rapini"						247		"Bitencourt, C."	2016	01	09				BR	"Minas Gerais"	Diamantina	"Parque Nacional das Em afloramento rochoso."	0	0	-43.6002998352051	-18.2493991851807	101169		1250	1250										HUEFS0241304
"2019-10-07 09:13:39-03"	UEFS	HUEFS	241305	"Minaria refractifolia"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	refractifolia		"(K.Schum.) T.U.P.Konno & Rapini"						359		"Bitencourt, C."	2016	04	21				BR	"Minas Gerais"	Datas	"Na estrada a esquerd Campos rupestres com solo marcadamente quartzítico."	0	0	-43.6557998657227	-18.4456005096436	23532													HUEFS0241305
"2019-10-07 09:13:39-03"	UEFS	HUEFS	162858	"Minaria semirii"	PreservedSpecimen	Plantae	Angiospermae	Asteranae	Gentianales	Apocynaceae	Minaria	semirii		"(Fontella) T.U.P.Konno & Rapini"	A.Rapini	2010	11			366		"Ribeiro, P.L."	2008	04	30				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Km 109 da MG 010, Morro com uma antena de transmissão."	-43.588889	-19.298611					1300	1300									"Campo rupestre, solo pedregoso."	HUEFS0162858
"2019-11-21 09:58:48-03"	IBt	SP	202318	"Minaria abortiva"	S	Plantae				Apocynaceae	Minaria	abortiva		"(Silveira) Rapini"	"Rapini, A"	2008				CFCR5703		"Pirani, JR; Cordeiro, I; Mello-Silva, R"	1984	10	30				Brasil	"Minas Gerais"	"São Tomé das Letras"	"Serra de São Tomé"	0	0	-44.9852981567383	-21.7222003936768	16076													
"2019-11-21 09:58:48-03"	IBt	SP	128457	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			30359		"Anderson, WR; Stieber, M; Kirkbride Jr, JH"	1972	02	20				Brasil	"Minas Gerais"		"Serra do Cipó"	0	0					1200	1200										
"2019-11-21 09:58:48-03"	IBt	SP	141320	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			35454		"Hatschbach, G"	1974	11	13				Brasil	Paraná	Jaguariaíva	"Fazenda Samambaia"	0	0	-49.7057991027832	-24.2511005401611	44368													
"2019-11-21 09:58:48-03"	IBt	SP	145664	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CFSC877		"Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F"	1972	03	04				Brasil	"Minas Gerais"	Jaboticatubas	"Km 115 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina"	0	0	-43.7449989318848	-19.513599395752	31264													
"2019-11-21 09:58:48-03"	IBt	SP	151859	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			23863		"Irwin, HS; Reis dos Santos, R; Souza, R; Fonseca, SF"	1969	02	25				Brasil	"Minas Gerais"		"Serra do Espinhaço, Ca. 48 km west of Montes Claros, road to Água Boa"	0	0					950	950										
"2019-11-21 09:58:48-03"	IBt	SP	153429	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				6216		"Cruz, ND; Shepherd, GJ; et al."	1977	11	16				Brasil	"Minas Gerais"	Furnas		0	0																
"2019-11-21 09:58:48-03"	IBt	SP	154024	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			3109		"Eiten, G; Eiten, LT; Felippe, GM; Freitas Campos, JM"	1961	06	21				Brasil	"São Paulo"	Araraquara	"Fazenda Tamoyo, at the part called Santa Joana. About 12 km west of village of Tamoio, ca. 200 from RR"	0	0	-48.1699981689453	-21.7900009155273	29178													
"2019-11-21 09:58:48-03"	IBt	SP	15787	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Mamede, MCH"	2012	03			CGG1101		"Loefgren, A"	1888	11	29				Brasil	"São Paulo"	Araraquara	"Morro Chato, 20 km de Araraquara"	0	0	-48.1699981689453	-21.7900009155273	29178													SP022420
"2019-11-21 09:58:48-03"	IBt	SP	159137	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			386		"Kirizawa, M"	1979	02	26				Brasil	"São Paulo"	"Santa Rita do Passa Quatro"	"ARIE Cerrado Pé-de-Gigante"	0	0	-47.4700012207031	-21.7099990844727	24893													
"2019-11-21 09:58:48-03"	IBt	SP	17558	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			s.n.		"Hoehne, FC; Gehrt, A"	1926	04	25				Brasil	"Minas Gerais"	Turvo		0	0																
"2019-11-21 09:58:48-03"	IBt	SP	180032	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CFSC7954		"Pirani, JR; Wagner, HL; Cordeiro, I; Hensold, N"	1982	03	30				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro &nf;Fazenda Inhame (Serra Mineira). Santana do Pirapama"	-43.9	-18.916667																
"2019-11-21 09:58:48-03"	IBt	SP	18484	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			s.n.		"Hoehne, FC"	1927	02	12				Brasil	"Minas Gerais"		"Serra de Lavras"	0	0																
"2019-11-21 09:58:48-03"	IBt	SP	25116	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CRONDON5982		"Hoehne, FC"	1915	11					Brasil	"Minas Gerais"	Caeté		0	0	-43.6697006225586	-19.8799991607666	22051													
"2019-11-21 09:58:48-03"	IBt	SP	276723	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			6173		"Souza, VC; Miyagi, PH; Moncaio, E"	1994	06	04				Brasil	"São Paulo"	Itararé	"Canyon do Rio Itararé. Próximo à estrada para Sengés. Encosta rochosa com campo rupestre adjacente"	-49.383333	-24.15																
"2019-11-21 09:58:48-03"	IBt	SP	276933	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			774		"Marcondes Ferreira, W; Moraes, MD; Barosela, JR"	1994	03	17				Brasil	"São Paulo"	Altinópolis	"Morro do Forno"	0	0	-47.3699989318848	-21.0200004577637	30403													
"2019-11-21 09:58:48-03"	IBt	SP	286726	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			351		"Miyagi, PH; Souza, JA; Zandoval, JA"	1995	02	12				Brasil	"São Paulo"	Itararé	"Estrada Itararé-Bom Sucesso de Itararé. Fazenda Ibiti (Ripasa). Beira de estrada Itararé-Bonsucesso de Itararé"	0	0	-49.3400001525879	-24.1100006103516	27729													
"2019-11-21 09:58:48-03"	IBt	SP	331340	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			1638		"Batalha, M"	1997	03	06				Brasil	"São Paulo"	"Santa Rita do Passa Quatro"	"ARIE Cerrado Pé-de-Gigante, A.R.I.E.. Cerrado Pé-do-Gigante"	-47.566667	-21.6																
"2019-11-21 09:58:48-03"	IBt	SP	349087	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			64189		"Hatschbach, G; Hatschbach, M; Silva, JM"	1996	01	16				Brasil	"Minas Gerais"	"Várzea da Palma"	"Serra do Cabral, Estrada Várzea da Palma a Serra do Cabral, subida da serra"	0	0	-44.7308006286621	-17.5981006622314	60948													
"2019-11-21 09:58:48-03"	IBt	SP	350075	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			291		"Farinaccio, MA; Campos Filho, EM; Vecchi, C"	1999	05	14				Brasil	"Minas Gerais"	"São Roque de Minas"	"Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, torre de observação próximo ao Curral de Pedras"	0	0	-46.3657989501953	-20.2453002929688	57119													
"2019-11-21 09:58:48-03"	IBt	SP	358601	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			7688		"Krieger, L"	1969	12	22				Brasil	Paraná	"Vila Velha"		0	0																
"2019-11-21 09:58:48-03"	IBt	SP	359054	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			843		"Konno, T; Sousa, GM"	2002	03	13				Brasil	"Minas Gerais"	Diamantina	"Estrada para Biribiri, Cachoeira dos Cristais"	-43.601389	-18.156667					115	115										
"2019-11-21 09:58:48-03"	IBt	SP	360965	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			193		"Castro, RM; Heluey, MA"	2001	03	25				Brasil	"Minas Gerais"	"Conceição do Ibitipoca"	"Parque Estadual do Ibitipoca"	0	0																
"2019-11-21 09:58:48-03"	IBt	SP	370548	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			561		"Farinaccio, MA; Souza, VC; Lorenzi, H"	2003	12	09				Brasil	"São Paulo"	Itararé	"Parque Ecológico da Gruta da Barreira"	0	0	-49.3400001525879	-24.1100006103516	27729													
"2019-11-21 09:58:48-03"	IBt	SP	392517	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			3219		"Forzza, RC; Assis, LCS; Jardim, JG; Lima, R; Menini Neto, L; Lucas, E; Silva, BR; Edwards,"	2004	03	11				Brasil	"Minas Gerais"	"Lima Duarte"	"Parque Estadual da Serra do Ibitipoca, Trilha entre a Lombada e a Gruta do Cruzeiro"	0	0	-43.793098449707	-21.8425006866455	30417													
"2019-12-05 09:46:14-03"	IBt	SP	476968	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"						13865		"Sobral, M; Guimarães, R; Teixeira, LR"	2011	04	01				Brasil	"Minas Gerais"	Tiradentes	"Serra de São José, Trilha da Pousada Calçada de São José"	-44.164444	-21.085556																
"2019-11-21 09:58:48-03"	IBt	SP	5171	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			s.n.		"Hoehne, FC"	1921	01	21				Brasil	"Minas Gerais"	"Miguel Burnier"		0	0																
"2019-11-21 09:58:48-03"	IBt	SP	5238	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			s.n.		"Hoehne, FC"	1921	01	31				Brasil	"Minas Gerais"	"Miguel Burnier"		0	0																
"2019-11-21 09:58:48-03"	IBt	SP	54865	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			6350		"Williams, LO; Assis, V"	1945	03	24				Brasil	"Minas Gerais"	"Nova Lima"	"Serra do Curral, South of Belo Horizonte"	0	0	-43.8466987609863	-19.9855995178223	29211		1300	1400										
"2019-11-21 09:58:48-03"	IBt	SP	77726	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			1671		"Correa Gomes Jr, J"	1964	03	18				Brasil	"São Paulo"	"Campos do Jordão"	"Estrada do areal, vale do rio Coxim. Encosta"	-45.616667	-22.8																
"2019-11-21 09:58:48-03"	IBt	SP	93712	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			508		"Mimura, I"	1962	08	08				Brasil	"São Paulo"	"São José dos Campos"	"Ca. 8.7 km SSE em linha reta da praça principal de São José dos Campos."	0	0	-45.8800010681152	-23.1700000762939	39297													
"2019-11-21 09:58:48-03"	IBt	SP	93725	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			310		"Mimura, I"	1962	02	27				Brasil	"São Paulo"	"São José dos Campos"	"11.1 km SSE em linha reta da praça principal de São José dos Campos"	0	0	-45.8800010681152	-23.1700000762939	39297		640	640										
"2019-11-21 09:58:48-03"	IBt	SP	93792	"Minaria acerosa"	S	Plantae				Apocynaceae	Minaria	acerosa		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			410		"Mimura, I"	1962	06	07				Brasil	"São Paulo"	"São José dos Campos"	"6.9 km SSE em linha reta da praça principal de São José dos Campos. Ca. de 400 m ao oeste da estrada para Paraibuna"	0	0	-45.8800010681152	-23.1700000762939	39297		600	630										
"2019-11-21 09:58:48-03"	IBt	SP	195137	"Minaria cordata"	S	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			129		"Gates, B; Estabrook"	1979	02	04				Brasil	Goiás	"Alto Paraíso de Goiás"	"Chapada dos Veadeiros, 4 km NE or road, 16 km of road N of Alto Paraíso"	-47	-14					1600	1600										
