gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name
1213574525																										BRA:UNB:UB:117902									pt	CC_BY_NC_4_0			2019-11-01T17:52:48Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117902	117902	22361	Irwin, HS									PRESENT							Flowers with strong horsy odor. Corolla cream.; Erect herb 0,1m.; Cerrado												1969-01-21T00:00:00				1969	1	21												SOUTH_AMERICA				BR	Minas Gerais			Ca. 20km SW of Diamantina																																													Fontella, J													Minaria parva (Silveira) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		parva		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:33.655Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	3576983	3576983	6	7707728	220	412	6701	7312220		3576983	Minaria parva	Minaria	Minaria parva (Silveira) T.U.P.Konno & Rapini	Minaria parva		DWC_ARCHIVE	2020-12-25T14:28:33.655Z	2020-12-25T14:24:31.582Z	false											
1213574524																										BRA:UNB:UB:117884									pt	CC_BY_NC_4_0			2019-11-01T17:52:48Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117884	117884	27058	Irwin, HS									PRESENT							Corolla light yellow.; Subshrub or weakly twining vine 1m.; Cerrado and interspersed campo												1970-03-06T00:00:00				1970	3	6												SOUTH_AMERICA				BR	Minas Gerais			Immediately E of Joaquim Felício																																													Fontella, J													Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:36.302Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2020-12-25T14:28:36.302Z	2020-12-25T14:24:31.582Z	false											
1213574523																										BRA:UNB:UB:117876									pt	CC_BY_NC_4_0			2019-11-01T17:52:48Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117876	117876	36359	Anderson, WR									PRESENT							Stems with white latex; flowers yellow.; Perennial herb.; Rocky cerrado, campo sujo												1972-02-20T00:00:00				1972	2	20												SOUTH_AMERICA				BR	Minas Gerais			Serra do Cipó																																													Fontella, J													Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:33.655Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2020-12-25T14:28:33.655Z	2020-12-25T14:24:31.582Z	false											
1213574522																										BRA:UNB:UB:117875									pt	CC_BY_NC_4_0			2019-11-01T17:52:48Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117875	117875	3888	Arbo, MM									PRESENT							Ramos escandentes; corola branca.; Subarbusto 0,5m.												1990-05-11T00:00:00				1990	5	11												SOUTH_AMERICA				BR	Minas Gerais		Lavras	Serra de Lavras, 11km de Lavras, Caminho do Pico Bonito								-21.333333	-45.0																																				Fontella, J													Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:33.747Z							GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		true	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2020-12-25T14:28:33.747Z	2020-12-25T14:24:31.582Z	false				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.354_1	Ingaí	BRA.13.354.1_1	Ingaí
1213574521																										BRA:UNB:UB:117888									pt	CC_BY_NC_4_0			2019-11-01T17:52:48Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117888	117888	7248	Heringer, EP									PRESENT							Cerrado												1959-10-30T00:00:00				1959	10	30												SOUTH_AMERICA				BR	Minas Gerais		Paraopeba	Horto Florestal de Paraopeba																																													Fontella, J													Minaria cordata (Turcz.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		cordata		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:36.300Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	3577070	3577070	6	7707728	220	412	6701	7312220		3577070	Minaria cordata	Minaria	Minaria cordata (Turcz.) T.U.P.Konno & Rapini	Minaria cordata		DWC_ARCHIVE	2020-12-25T14:28:36.300Z	2020-12-25T14:24:31.582Z	false											
1213574520																										BRA:UNB:UB:117890									pt	CC_BY_NC_4_0			2019-11-01T17:52:48Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117890	117890	1578	Silva, MA									PRESENT							Fruto imaturo de cor verde e madura amarelado; flores esverdeadas.; Erva 0,6m.; Vereda												1992-08-08T00:00:00				1992	8	8												SOUTH_AMERICA				BR	Bahia			Fazenda Jatobá								-13.0	-46.75																																				Fontella, J													Minaria cordata (Turcz.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		cordata		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:36.506Z							GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		true	false	3577070	3577070	6	7707728	220	412	6701	7312220		3577070	Minaria cordata	Minaria	Minaria cordata (Turcz.) T.U.P.Konno & Rapini	Minaria cordata		DWC_ARCHIVE	2020-12-25T14:28:36.506Z	2020-12-25T14:24:31.582Z	false				BRA	Brazil	BRA.9_1	Goiás	BRA.9.55_1	Campos Belos	BRA.9.55.1_1	Campos Belos
1213574519																										BRA:UNB:UB:117882									pt	CC_BY_NC_4_0			2019-11-01T17:52:48Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117882	117882	36772	Anderson, WR									PRESENT							Vine in shrubs.; Brushy cerrado with few trees												1972-03-07T00:00:00				1972	3	7												SOUTH_AMERICA				BR	Bahia			Espigão Mestre, ca. 100km WSW of Barreiras																																													Fontella, J													Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:36.315Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2020-12-25T14:28:36.315Z	2020-12-25T14:24:31.582Z	false											
1213574518																										BRA:UNB:UB:117873									pt	CC_BY_NC_4_0			2019-11-01T17:52:48Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117873	117873	22976	Irwin, HS									PRESENT							Corolla light yellow.; Ramose subshrub.; Chapada with cerrado												1969-02-10T00:00:00				1969	2	10												SOUTH_AMERICA				BR	Minas Gerais			Ca. 30km NE of Francisco Sá																																													Fontella, J													Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:33.721Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2020-12-25T14:28:33.721Z	2020-12-25T14:24:31.582Z	false											
1213574517																										BRA:UNB:UB:117903									pt	CC_BY_NC_4_0			2019-11-01T17:52:49Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117903	117903	21897	Irwin, HS									PRESENT							Flowers cream.; Ramose herb 0,25m.												1969-01-14T00:00:00				1969	1	14												SOUTH_AMERICA				BR	Minas Gerais			Ca. 29km SW of Diamantina on road to Gouveia																																													Fontella, J													Minaria refractifolia (K.Schum.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		refractifolia		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:33.729Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	3576967	3576967	6	7707728	220	412	6701	7312220		3576967	Minaria refractifolia	Minaria	Minaria refractifolia (K.Schum.) T.U.P.Konno & Rapini	Minaria refractifolia		DWC_ARCHIVE	2020-12-25T14:28:33.729Z	2020-12-25T14:24:31.582Z	false											
1213574516																										BRA:UNB:UB:117865									pt	CC_BY_NC_4_0			2019-11-01T17:52:48Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117865	117865	5961	Heringer, EP									PRESENT																			1958-03-03T00:00:00				1958	3	3												SOUTH_AMERICA				BR	Minas Gerais			Serra do Cipó																																													Fontella, J													Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:36.285Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2020-12-25T14:28:36.285Z	2020-12-25T14:24:31.582Z	false											
1213574515																										BRA:UNB:UB:117869									pt	CC_BY_NC_4_0			2019-11-01T17:52:48Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117869	117869	CFCR1008	Furlan, A									PRESENT							Flores amarelo-esverdeadas.; Subarbusto escandente.; Cerrado												1981-04-16T00:00:00				1981	4	16												SOUTH_AMERICA				BR	Minas Gerais		Grão Mogol	Estrada para Montes Claros																																													Fontella, J													Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:36.514Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2020-12-25T14:28:36.514Z	2020-12-25T14:24:31.582Z	false											
1213574513																										BRA:UNB:UB:117872									pt	CC_BY_NC_4_0			2019-11-01T17:52:48Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117872	117872	3109	Eiten, G									PRESENT							Flowers greenish-yellow.; Herb 0,5m												1961-06-21T00:00:00				1961	6	21												SOUTH_AMERICA				BR	São Paulo		Araraquara	Fazenda Tamoyo																																													Fontella, J													Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:36.506Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2020-12-25T14:28:36.506Z	2020-12-25T14:24:31.582Z	false											
1213574512																										BRA:UNB:UB:117883									pt	CC_BY_NC_4_0			2019-11-01T17:52:48Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117883	117883	774	Ferreira, WM									PRESENT							Flor amarelo-esverdeado; látex leitoso.; Subarbusto 0,4m.; Cerrado com clareira e afloramento de arenito												1994-03-17T00:00:00				1994	3	17												SOUTH_AMERICA				BR	São Paulo		Altinópolis	Morro do Forno																																													Fontella, J													Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:36.285Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2020-12-25T14:28:36.285Z	2020-12-25T14:24:31.582Z	false											
1213574511																										BRA:UNB:UB:117881									pt	CC_BY_NC_4_0			2019-11-01T17:52:48Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117881	117881	508	Mimura, I									PRESENT							Látex leitoso; pétalas amarelo-esverdeadas.; Arbusto												1962-08-08T00:00:00				1962	8	8												SOUTH_AMERICA				BR	São Paulo		São José dos Campos	Ca. 8,7km SSE em linha reta da praça principal de São José dos Campos																																													Fontella, J													Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:33.539Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2020-12-25T14:28:33.539Z	2020-12-25T14:24:31.582Z	false											
1213574510																										BRA:UNB:UB:117868									pt	CC_BY_NC_4_0			2019-11-01T17:52:48Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117868	117868	410	Mimura, I									PRESENT							Látex leitoso; pétalas amarelo-claras.; Erva.												1962-06-07T00:00:00				1962	6	7												SOUTH_AMERICA				BR	São Paulo		São José dos Campos	Ca. 400m ao oeste da estrada para Paraibuna																																													Fontella, J													Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:36.473Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2020-12-25T14:28:36.473Z	2020-12-25T14:24:31.582Z	false											
1213574508																										BRA:UNB:UB:117885									pt	CC_BY_NC_4_0			2019-11-01T17:52:48Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117885	117885	30872	Irwin, HS									PRESENT							Corolla cream.; Ascending subshrub 0,75m.; Cerrado												1971-02-24T00:00:00				1971	2	24												SOUTH_AMERICA				BR	Bahia			Ca. 23km N of Seabra, road to Água de Rega																																													Fontella, J													Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:36.265Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2020-12-25T14:28:36.265Z	2020-12-25T14:24:31.582Z	false											
1213574506																										BRA:UNB:UB:117895									pt	CC_BY_NC_4_0			2019-11-01T17:52:48Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117895	117895	19556	Irwin, HS									PRESENT							Corolla cream.; Ramose herb 0,2m.; Grazed campo and cerrado												1968-02-08T00:00:00				1968	2	8												SOUTH_AMERICA				BR	Minas Gerais			Serra do Itabirito, ca. 45km SE of Belo Horizonte																																													Fontella, J													Minaria micromeria (Decne.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		micromeria		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:33.729Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	3577002	3577002	6	7707728	220	412	6701	7312220		3577002	Minaria micromeria	Minaria	Minaria micromeria (Decne.) T.U.P.Konno & Rapini	Minaria micromeria		DWC_ARCHIVE	2020-12-25T14:28:33.729Z	2020-12-25T14:24:31.582Z	false											
1213574505																										BRA:UNB:UB:117905									pt	CC_BY_NC_4_0			2019-11-01T17:52:49Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117905	117905	35536	Anderson, WR									PRESENT							With white latex in stems; flowers greenish white, forming a tangled growth in rocks.; Small shrub.												1972-02-05T00:00:00				1972	2	5												SOUTH_AMERICA				BR	Minas Gerais		Datas	Ca. 15km S of Diamantina																																													Fontella, J													Minaria refractifolia (K.Schum.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		refractifolia		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:33.727Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	3576967	3576967	6	7707728	220	412	6701	7312220		3576967	Minaria refractifolia	Minaria	Minaria refractifolia (K.Schum.) T.U.P.Konno & Rapini	Minaria refractifolia		DWC_ARCHIVE	2020-12-25T14:28:33.727Z	2020-12-25T14:24:31.582Z	false											
1213574503																										BRA:UNB:UB:117871									pt	CC_BY_NC_4_0			2019-11-01T17:52:48Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117871	117871	310	Mimura, I									PRESENT							Látex leitoso; pétalas e políneas verde-claras.; Arbusto 1m.												1962-02-27T00:00:00				1962	2	27												SOUTH_AMERICA				BR	São Paulo		São José dos Campos	Ca. 11,1km SSE em linha reta da praça principal de São José dos Campos																																													Fontella, J													Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:36.500Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2020-12-25T14:28:36.500Z	2020-12-25T14:24:31.582Z	false											
1213574502																										BRA:UNB:UB:117880									pt	CC_BY_NC_4_0			2019-11-01T17:52:48Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117880	117880	20448	Irwin, HS									PRESENT							Flowers yellow green.; Diffusely branched subshrub 0,5m.; Cerrado with exposed sandstone cliffs												1968-02-18T00:00:00				1968	2	18												SOUTH_AMERICA				BR	Minas Gerais			Serra do Cipó, ca. km112 (ca. 135km N of Belo Horizonte)																																													Fontella, J													Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:33.720Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2020-12-25T14:28:33.720Z	2020-12-25T14:24:31.582Z	false											
1213574499																										BRA:UNB:UB:117866									pt	CC_BY_NC_4_0			2019-11-01T17:52:48Z								UB - Herbário da Universidade de Brasília							Collection					UnB	UB	UB - Herbário da Universidade de Brasília	Universidade de Brasília	PRESERVED_SPECIMEN				BRA:UNB:UB:117866	117866	7688	Krieger, L									PRESENT							Flores esbranquiçadas. Leitosa baixa.												1970-07-01T00:00:00				1970	7													SOUTH_AMERICA				BR	Paraná			Vila Velha																																													Fontella, J													Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2020-12-25T14:28:36.302Z							INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY		false	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2020-12-25T14:28:36.302Z	2020-12-25T14:24:31.582Z	false											
