datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2020-11-13 09:19:58-03"	UFRJ	RFA	9418	"Neomarica fluminensis"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	fluminensis		"(Ravenna) Chukr"	A.G.L.	2006	12	18		17996		"G.G. Hatschbach"	1967	12	04				Brasil	Paraná	"Ponta Grossa"	"Passo do Pupo"	0	0	-50.1618995666504	-25.0949993133545	46557												"Tepalas externas violetas com base amarela e estrias castanhas; internas com base amarela com estrias castanhas e ápice alvo com nervuras violetas"	RFA31401
"2020-06-29 11:30:50-03"	UFRJ	RFA	5345	"Neomarica glauca"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	glauca		"(Seub. ex Klatt) Sprague"	A.Gil					1212		"P. Occhioni"	1949	04	07				Brasil	"Rio de Janeiro"	Itatiaia	"Parque Nacional do Itatiaia, Km 11"	0	0	-44.5633010864258	-22.4960994720459	19648													RFA31422
"2020-11-13 09:19:58-03"	UFRJ	RFA	5347	"Neomarica glauca"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	glauca		"(Seub. ex Klatt) Sprague"	"A. Gil"					841		"P. Occhioni"	1947	03	07				Brasil	"Rio de Janeiro"	Itatiaia	"Parque Nacional do Itatiaia, Km 11"	0	0	-44.5633010864258	-22.4960994720459	19648												"Fruto trigono"	RFA31421
"2020-11-13 09:19:58-03"	UFRJ	RFA	5783	"Neomarica glauca"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	glauca		"(Seub. ex Klatt) Sprague"	"A. Gil"					797		"P. Occhioni"	1946	12	31				Brasil	"Rio de Janeiro"	Petrópolis	"Serra dos Órgãos. Morro Assú"	0	0	-43.1786003112793	-22.5049991607666	36524												"Flor amarela, planta rhizomatosa"	RFA31424
"2020-11-13 09:19:58-03"	UFRJ	RFA	5787	"Neomarica glauca"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	glauca		"(Seub. ex Klatt) Sprague"	"A. Gil"					809		"P. Occhioni"	1947	03	05				Brasil	"Rio de Janeiro"	Itatiaia	"Parque Nacional do Itatiaia. Flor em 7/2/1952 no Parque da Cidade (Rio de Janeiro)"	0	0	-44.5633010864258	-22.4960994720459	19648												"Fruto trigono"	RFA31423
"2020-11-13 09:19:58-03"	UFRJ	RFA	13540	"Neomarica gracilis"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	gracilis		"(Herb.) Sprague"	A.Gil					1571		"A.P. Duarte; E. Pereira"	1948	12	09				Brasil	"Rio de Janeiro"	Teresópolis	"Fagundes - Barreira"	0	0	-42.9655990600586	-22.4122009277344	38539												"Flores cremes, com estrias marrons acastanhadas"	RFA31426
"2020-11-13 09:19:58-03"	UFRJ	RFA	5788	"Neomarica gracilis"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	gracilis		"(Herb.) Sprague"	"A. Gil"					1197		"P. Occhioni"	1949	03	31				Brasil	"Rio de Janeiro"	"Rio de Janeiro"	Silvestre	0	0	-43.2075004577637	-22.9027996063232	57442												"Flor amarelo pálido"	RFA31427
"2020-06-29 11:30:50-03"	UFRJ	RFA	15823	"Neomarica longifolia"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	longifolia		"(Link & Otto) Sprague"	A.G.L	2006	12	18		6757		"P. Occhioni"	1975	01					Brasil	"Rio de Janeiro"	Teresópolis	"Serra dos Orgãos. Dedo de Deus"	0	0	-42.9655990600586	-22.4122009277344	38539		1000	1000									"Flor amarela"	RFA31404
"2020-06-29 11:30:50-03"	UFRJ	RFA	16058	"Neomarica longifolia"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	longifolia		"(Link & Otto) Sprague"	A.G.L	2006	12	18		6945		"P. Occhioni"	1975	02					Brasil	"Rio de Janeiro"	Magé		0	0	-43.040599822998	-22.6527996063232	20531												"Rizomatosa, flor amarelo-palido"	RFA31405
"2020-06-29 11:30:50-03"	UFRJ	RFA	16233	"Neomarica longifolia"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	longifolia		"(Link & Otto) Sprague"	A.G.L	2006	12	18		6489		"P. Occhioni"	1974	11					Brasil	"Rio de Janeiro"	Guapimirim	"Serra dos Orgãos. Limoeiro"	0	0	-42.9818992614746	-22.5372009277344	21463												"1 m altura. Flor amarela"	RFA31403
"2020-11-13 09:19:58-03"	UFRJ	RFA	25420	"Neomarica longifolia"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	longifolia		"(Link & Otto) Sprague"	"A. Gil"	2006	12	18		nov-50		"A. Quinet"	2000	11	04				Brasil	"Rio de Janeiro"	"Rio de Janeiro"	"Jacarepaguá - Taquara."	-43.460556	-22.9175					280	280									"Erva, folha verde discolor, frutos verdes, comum no local, mata de encosta sobre solo arenoso-argiloso, luminosidade média."	RFA38202
"2020-06-29 11:30:50-03"	UFRJ	RFA	5772	"Neomarica longifolia"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	longifolia		"(Link & Otto) Sprague"	A.G.L	2006	12	18		504		"P. Occhioni"	1945	11	06				Brasil	"Rio de Janeiro"	"Rio de Janeiro"	"Estrada da Gávea Pequena"	0	0	-43.2075004577637	-22.9027996063232	57442												"Rizoma curto, flor amarela"	RFA31406
"2020-11-13 09:19:58-03"	UFRJ	RFA	5782	"Neomarica longifolia"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	longifolia		"(Link & Otto) Sprague"	A..Gil	2006	12	18		788		"P. Occhioni"	1946	11	11				Brasil	"Rio de Janeiro"	"Rio de Janeiro"	"Morro Queimado"	0	0	-43.2075004577637	-22.9027996063232	57442												"Flor amarela"	RFA31407
"2020-11-13 09:19:58-03"	UFRJ	RFA	12302	"Neomarica northiana"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	northiana		"(Schneev.) Sprague"	A.Gil							"N. Saddi"							Brasil	"Rio de Janeiro"	"Rio de Janeiro"	"Restinga da Tijuca"	0	0	-43.2075004577637	-22.9027996063232	57442													RFA31417
"2020-06-29 11:30:50-03"	UFRJ	RFA	22324	"Neomarica northiana"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	northiana		"(Schneev.) Sprague"	A.Gil							"Cézio Pereira"	1988	10	03				Brasil	"Rio de Janeiro"	Maricá	"Barra de Maricá. Lagoa - canal"	0	0	-42.8185997009277	-22.9193992614746	20726												"Com flor: tépalas externas brancas com a base amarelada rajada de marrom, tépalas internas com a face externa amarelada nas bordas e no centro branco com estrias roxas; interna da base amarela com estrias marrons e do meio para o ápice"	RFA31418
"2020-06-29 11:30:50-03"	UFRJ	RFA	25822	"Neomarica northiana"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	northiana		"(Schneev.) Sprague"	A.Gil					1		A.E.F.Bacellar	2000	01	27				Brasil	"Rio de Janeiro"	Macaé	"Parque Nacional da Restinga de Jurubatiba"	0	0	-41.7868995666504	-22.3708000183105	47209													RFA31416
"2020-06-29 11:30:50-03"	UFRJ	RFA	32728	"Neomarica northiana"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	northiana		"(Schneev.) Sprague"	"N.T. Rios"	2004	09	08		2		"N.T. Rios"	2004	09	08				Brasil	"Rio de Janeiro"	"Rio de Janeiro"	"Ilha do Fundão - Jardim didático, próximo ao NADC"	0	0	-43.2075004577637	-22.9027996063232	57442												"Herbácea; tépalas externas brancas, base amarela com manchas marrons, tépalas internas lilases na região médio-apical com estrias roxas e porção mediana branca, na base amarelas com manchas marrons. Cheiro adocidado"	RFA31415
"2020-06-29 11:30:50-03"	UFRJ	RFA	5784	"Neomarica northiana"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	northiana		"(Schneev.) Sprague"	A.Gil					1173		"P. Occhioni"	1948	08	27				Brasil	"Rio de Janeiro"	"Rio de Janeiro"	"Restinga da Tijuca"	0	0	-43.2075004577637	-22.9027996063232	57442												"Flor creme"	RFA31412
"2020-11-13 09:19:58-03"	UFRJ	RFA	8905	"Neomarica northiana"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	northiana		"(Schneev.) Sprague"	A.Gil					1163		"N. Saddi"	1967	08	18				Brasil	"Rio de Janeiro"	"Rio de Janeiro"	"Restinga da Barra da Tijuca, Rodovia BR 6 - alt. do Km 2-4"	0	0	-43.2075004577637	-22.9027996063232	57442												"Erva ca. 50-80 cm. Flores azuladas"	RFA31420
"2020-11-13 09:19:58-03"	UFRJ	RFA	15482	"Neomarica sabini"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	sabini		"(Lindl.) Chukr"	"A. Gil"					6250		"P. Occhioni"	1974	09	15				Brasil	"Rio de Janeiro"	Itatiaia	"Parque Nacional do Itatiaia, próx. a casa Pinheiral"	0	0	-44.5633010864258	-22.4960994720459	19648												"Rizomatosa 1 m altura, flor azul, base das tépalas tigradas de amarelo e roxo"	RFA31414
"2020-11-13 09:19:58-03"	UFRJ	RFA	21218	"Neomarica sylvestris"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	sylvestris		"(Vell.) Chukr"	A.G.L	2006	12	18		TJ04		"F. Pontual; Hajou, E; Silva, A; Costa, R; Lette, L; Vianna, M."	1985	09	23				Brasil	"Rio de Janeiro"	"Rio de Janeiro"	"Floresta da Tijuca"	0	0	-43.2075004577637	-22.9027996063232	57442													RFA31409
"2020-11-13 09:19:58-03"	UFRJ	RFA	26201	"Neomarica sylvestris"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	sylvestris		"(Vell.) Chukr"	"A. Gil"	2006	12	18		22/29		"F. M. de B. Pereira."	2000	08	22				Brasil	"Rio de Janeiro"	Guapimirim	"Fazendas Consorciadas."	-42.907778	-22.584444					48	48									"Hábito rasteiro, folha verde, flores roxo e amarelo, comum no local, mata de encosta sobre solo argiloso, luminosidade baixa."	RFA38198
"2020-11-13 09:19:58-03"	UFRJ	RFA	5785	"Neomarica sylvestris"	PreservedSpecimen	Plantae				Iridaceae	Neomarica	sylvestris		"(Vell.) Chukr"	"A. Gil"	2006	12	18		1078		"P. Occhioni"	1947	09	09				Brasil	"Rio de Janeiro"	"Cachoeiras de Macacu"	"Município de Cachoeira"	0	0	-42.6530990600586	-22.4624996185303	32671												"Flor azul, sépalas patentes"	RFA31408
"2020-11-13 09:20:01-03"	UFRJ	RFA	15034	Trimezia	PreservedSpecimen	Plantae				Iridaceae	Trimezia									12038		"A.P. Duarte"	1969	11	18				Brasil	"Minas Gerais"	"Minas Gerais"	"Serra do Cipó. Km 116"	0	0																RFA31475
"2020-11-13 09:20:01-03"	UFRJ	RFA	12707	"Trimezia fistulosa"	PreservedSpecimen	Plantae				Iridaceae	Trimezia	fistulosa		Foster	"A. Gil"	2006	12	18		4956		"P. Occhioni"	1972	08	26				Brasil	"Minas Gerais"	"Minas Gerais"	"Serra do Cipó. Estrada da Conceição do Cerro Km 110-130"	0	0															"Bulbosa. Pequeno porte. Flor amarela rajada de roxo"	RFA31474
"2020-11-13 09:20:01-03"	UFRJ	RFA	11886	"Trimezia juncifolia"	PreservedSpecimen	Plantae				Iridaceae	Trimezia	juncifolia		"(Klatt) Benth. & Hook.f."	"A. Gil"	2006	12	18				"P. Occhioni; E.M. Occhioni & Carmem"	1970	05	25				Brasil	"Minas Gerais"	"Belo Vale"	"Serra do Belo Vale. Canga"	0	0	-44.0243988037109	-20.4078006744385	17803												"ca. 30 - 60 cm de altura com perigônio amarelado, com base de estrias transversais pardas"	RFA31473
"2020-06-29 11:30:51-03"	UFRJ	RFA	12199	"Trimezia juncifolia"	PreservedSpecimen	Plantae				Iridaceae	Trimezia	juncifolia		"(Klatt) Benth. & Hook.f."	A.Gil	2006	12	18				"A.Mattos; Rezzini"	1967	10	12				Brasil	"Minas Gerais"	Paraopeba	Horto	0	0	-44.4042015075684	-19.2744007110596	26090												"Flores amarelo ouro e marrom"	RFA31472
"2020-06-29 11:30:51-03"	UFRJ	RFA	8588	"Trimezia juncifolia"	PreservedSpecimen	Plantae				Iridaceae	Trimezia	juncifolia		"(Klatt) Benth. & Hook.f."	A.Gil					10789		"A.P. Duarte"	1967	12	19				Brasil	Goiás	Goiás	"Chapada dos Veadeiros"	0	0	-50.1403007507324	-15.9343996047974	63502													RFA31429
"2020-11-13 09:20:01-03"	UFRJ	RFA	18044	"Trimezia martinicensis"	PreservedSpecimen	Plantae				Iridaceae	Trimezia	martinicensis		"(Jacq.) Herb."	"A. Gil"	2006	12	18		8141		"P. Occhioni"	1977	05	06				Brasil	"Rio de Janeiro"	"Rio de Janeiro"	"Maromba. Parque Nacional do Itatiaia"	0	0	-43.2075004577637	-22.9027996063232	57442												"Flor amarela"	RFA31470
"2020-11-13 09:20:01-03"	UFRJ	RFA	19096	"Trimezia martinicensis"	PreservedSpecimen	Plantae				Iridaceae	Trimezia	martinicensis		"(Jacq.) Herb."	"A. Gil"	2006	12	18		8484		"P. Occhioni"	1978	05	25				Brasil	Paraná	Antonina		0	0	-48.7118988037109	-25.4286003112793	38300												"Flor amarela"	RFA31469
"2020-11-13 09:20:01-03"	UFRJ	RFA	12587	"Trimezia spathata"	PreservedSpecimen	Plantae				Iridaceae	Trimezia	spathata		"(Klatt) Baker"	"P.F. Ravenna"	1972				27089		"G.G. Hatschbach"	1971	10	04				Brasil	Paraná	"Bocaiúva do Sul"	"S#?# Ana"	0	0	-49.1150016784668	-25.2061004638672	61623												"Flores amarelas com maculas vinosas"	RFA31430
"2020-11-13 09:20:01-03"	UFRJ	RFA	12586	"Trimezia spathata spathata"	PreservedSpecimen	Plantae				Iridaceae	Trimezia	spathata	spathata		"A. Gil"	2006	12	18		27580		"G.G. Hatschbach"	1971	10	25				Brasil	Paraná	"Tijucas do Sul"	Saltinho	0	0	-49.1988983154297	-25.9281005859375	25228												"Flor amarelo com máculas purpúreas na base"	RFA31471
"2020-06-29 11:30:51-03"	UFRJ	RFA	15033	"Trimezia truncata"	PreservedSpecimen	Plantae				Iridaceae	Trimezia	truncata		Ravenna	A.Gil	2006	12	18		12002		"A.P. Duarte"	1969	11	21				Brasil	"Minas Gerais"	"Minas Gerais"	"Serra do Belo Vale"	0	0															"Planta de belas flores azuis"	RFA31410
"2010-08-16 16:42:07-03"	GH	HU-HERB	"GH 00030568"	"Pseudotrimezia barretoi"	PreservedSpecimen	Plantae				Iridaceae	Pseudotrimezia	barretoi		"R. C. Foster"					Holotype	9441	9441	"M. Barreto"	1937	11	4			"South America"	Brazil	"Minas Gerais"		"Neco Motta, Municipio Diamantina"	0	0									undetermined	Sheet						
"2010-08-16 16:35:54-03"	GH	HU-HERB	"GH 00031468"	"Trimezia spectabilis"	PreservedSpecimen	Plantae				Iridaceae	Trimezia	spectabilis		Ravenna					Isotype	12786	12786	"H. S. Irwin, R. Reis dos Santos, R. Souza & J. W. Grear, Jr."	1966					"South America"	Brazil	Goiás		"Rocky slopes and adjacent campo, ca. 15 km. west of Veadeiros, 1000 m."	0	0									undetermined	Sheet						
"2019-11-01 15:15:03-03"	UnB	UB	102624	"Neomarica caerulea"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Neomarica	caerulea		"(Ker Gawl.) Sprague"	"Gil, ASB"	2010	10			178		"Mendes, ICA"	1995	11	03			"Southern America"	Brasil	"Distrito Federal"	Brasília		0	0	-47.9296989440918	-15.7797002792358	70570												"Flohas lanceoladas. Flores azuladas"	UB0014674
"2019-11-01 15:15:03-03"	UnB	UB	122824	"Neomarica caerulea"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Neomarica	caerulea		"(Ker Gawl.) Sprague"	"Capellari Júnior, L"	1999	06	30		3		"Azevedo, IM"	1986	11	13			"Southern America"	Brasil	"Distrito Federal"	Brasília	"Campus da Universidade de Brasília"	0	0	-47.9296989440918	-15.7797002792358	70570												"Erva. Flor roxa"	UB0014675
"2019-11-01 15:15:03-03"	UnB	UB	122825	"Neomarica caerulea"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Neomarica	caerulea		"(Ker Gawl.) Sprague"	"Capellari Júnior, L"	1999	06	30		6		"Guimarães, AL"	1986	11	13			"Southern America"	Brasil	"Distrito Federal"	Brasília	"Campus da Universidade de Brasília"	0	0	-47.9296989440918	-15.7797002792358	70570												"Erva. Flor roxa"	UB0014676
"2019-11-01 15:15:03-03"	UnB	UB	6418	"Neomarica caerulea"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Neomarica	caerulea		"(Ker Gawl.) Sprague"	"Henrich, JE; Goldblatt, P"	1985				16177		"Heringer, EP"	1976	11	02			"Southern America"	Brasil	"Distrito Federal"	Brasília	"W3 Sul Qd. 706"	0	0	-47.9296989440918	-15.7797002792358	70570												"Cultivada em grande vaso ou pela avenida."	UB0014677
"2019-11-01 15:15:03-03"	UnB	UB	106764	"Neomarica glauca"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Neomarica	glauca		"(Seub. ex Klatt) Sprague"	"Gil, ASB"	2008	10			20839		"Irwin, HS; Maxwell, H; Wasshausen, DC"	1968	02	25			"Southern America"	Brasil	"Minas Gerais"		"Serra do Espinhaço at Lapinha, ca. 20km N of Serro on road (MG 2) to Diamantina"	0	0					1200	1200									"Inflorescence to 50cm tall. Outer perianth white, inner violet, both banded brown and yellow at base.; Forest margin in shade. Disturbed slope forest and adjacent rocky campo."	UB0014283
"2019-11-01 15:15:03-03"	UnB	UB	106765	"Neomarica glauca"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Neomarica	glauca		"(Seub. ex Klatt) Sprague"	"Gil, ASB"	2008	10			28688		"Irwin, HS; Harley, RM; Onishi, E"	1971	01	18			"Southern America"	Brasil	"Minas Gerais"		"Serra da Piedade, ca. 35km E of Belo Horizonte, near BR-31"	0	0					1800	1800									"Leaves to ca. 1m tall; infructescence to ca. 75cm tall.; Fruto green.; Outcrops. Steep rocky iron-rich slopes."	UB0014282
"2019-11-01 15:15:03-03"	UnB	UB	106766	"Neomarica glauca"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Neomarica	glauca		"(Seub. ex Klatt) Sprague"	"Gil, ASB"	2008	10			29280		"Irwin, HS; Harley, RM; Onishi, E"	1971	01	27			"Southern America"	Brasil	"Minas Gerais"		"Serra da Caraça, ca. 12km W of Barão de Cocais"	0	0					1500	1500									"Infructescence to ca. 75cm tall.; Fruto green.; Lower slopes. Mainly campo and gallery forest on gray sand."	UB0014286
"2019-11-01 15:15:03-03"	UnB	UB	6060	"Neomarica glauca"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Neomarica	glauca		"(Seub. ex Klatt) Sprague"	"Gil, ASB"	2008	10			19754		"Irwin, HS; Maxwell, HH; Wasshausen, DC"	1968	02	10			"Southern America"	Brasil	"Minas Gerais"		"50 Km SE de Belo Horizonte"	0	0					1500	1500									"Verticilo interno com listas amarelas e púrpuras. Sombra de mata de galeria.; 2m. Flor lavanda; Inclinações íngremes, campo e floresta de galeria."	UB0014281
"2019-11-01 15:15:03-03"	UnB	UB	6061	"Neomarica glauca"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Neomarica	glauca		"(Seub. ex Klatt) Sprague"	"Gil, ASB"	2008	10			20927		"Irwin, HS; Maxwell, HH; Wasshausen, DC"	1968	02	26			"Southern America"	Brasil	"Minas Gerais"		"30 Km N do Serro, estrada para Diamantina MG 2"	0	0					1200	1200									"Listas marrons na base.; 1m. Flor amarela; Sombra de capoeira adjacente a cerradão."	UB0014284
"2019-11-01 15:15:03-03"	UnB	UB	6063	"Neomarica glauca"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Neomarica	glauca		"(Seub. ex Klatt) Sprague"	"Gil, ASB"	2008	10			29548		"Irwin, HS; Harley, RM; Onishi, E"	1971	02	01			"Southern America"	Brasil	"Minas Gerais"	"Ouro Preto"	"3 Km S de Ouro Preto, na base do Pico do Itacolomi"	0	0	-43.5080986022949	-20.2875003814697	44599		1600	1600									"Listada de amarelo e marrom na base.; 1,5m. Flor lavanda-pálido; Mata de galeria em um vale profundo."	UB0014285
"2019-11-01 15:15:03-03"	UnB	UB		"Neomarica glauca"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Neomarica	glauca		"(Seub. ex Klatt) Sprague"	"Gil, ASB"	2008	10			29280		"Irwin, HS; Harley, RM; Onishi, E"	1971	01	27			"Southern America"	Brasil	"Minas Gerais"		"Serra da Caraça, ca. 12km W of Barão de Cocais"	0	0					1500	1500									"Infructescence to ca. 75cm tall.; Fruto green.; Lower slopes. Mainly campo and gallery forest on gray sand."	UB0014287
"2019-11-01 15:15:03-03"	UnB	UB	6069	"Neomarica gracilis"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Neomarica	gracilis		"(Herb.) Sprague"	"Gil, ASB"	2012	08			1571		"Duarte, AP; Pereira, E"	1948	12	09			"Southern America"	Brasil	"Rio de Janeiro"	"Fagundes Barreira-Teresópolis"		0	0															"Estria marrons acastanhadas na flor.; Flor creme"	UB0014238
"2019-11-01 15:15:03-03"	UnB	UB	6065	"Neomarica imbricata"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Neomarica	imbricata		"(Hand.-Mazz.) Sprague"	"Gil, ASB"	2012	08			6513		"Heringer, EP"	1957	12	21			"Southern America"	Brasil	"Minas Gerais"	Paraopeba		0	0	-44.4042015075684	-19.2744007110596	26090												.	UB0014239
"2019-11-01 15:15:03-03"	UnB	UB	6068	"Neomarica sabini"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Neomarica	sabini		"(Lindl.) Chuckr"	"Gil, ASB"	2012	08			3332		"Belém, RP; Pinheiro, RS"	1967	02	11			"Southern America"	Brasil	Bahia	"Santa Cruz Cabrália"	"Mata costeira"	0	0	-39.0247001647949	-16.2780990600586	49584												"Estames brancos.; Planta 1m. Flor roxa"	UB0014240
"2019-11-01 15:15:03-03"	UnB	UB	6391	Pseudotrimezia	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Pseudotrimezia				"Goldblatt, P"	1995	07			676		"Splett, S"	1994	09	23			"Southern America"	Brasil	"Minas Gerais"		"Guina-São João da Chapada. 15,5 Km depois do asfalto"	-43.833333	-18.166667					1200	1200									"Folhas como de Allium, duras.; Geofita 0,2m. Flor amarelo-pálido; Campos de areias quartzosas. Solo: Solo arenoso."	UB0014251
"2019-11-01 15:15:03-03"	UnB	UB	6389	"Pseudotrimezia brevistaminea"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Pseudotrimezia	brevistaminea		Chukr	"Lovo, J"	2010	12			636		"Splett, S"	1994	09	23			"Southern America"	Brasil	"Minas Gerais"		"Diamantina-Conselheiro Malta. 20,3 Km depois do asfalto"	-43.883333	-18.333333					1200	1200									"Plantas sem flores com cápsulas maduras.; Geofita com caule 0,18m; Campos de areias quartzosas. Solo: Solo arenoso."	UB0014252
"2019-11-01 15:15:03-03"	UnB	UB		"Pseudotrimezia cathartica"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Pseudotrimezia	cathartica		"(Klatt) Ravenna"						PP-FAF32		"Munhoz, CBR; Eugênio, CUO"	2009	05	03			"Southern America"	Brasil	Goiás	"Alto Paraíso de Goiás"	"Fazenda Água Fria"	-47.509194	-14.091194					1482	1482									"PP FAF (Parcelas permanentes Fazenda Água Fria)- Linha 5, UA 4; Erva; Campo limpo úmido"	
"2019-11-01 15:15:03-03"	UnB	UB	6390	"Pseudotrimezia cipoana"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Pseudotrimezia	cipoana		Ravenna	"Lovo, J"	2010	12			637		"Splett, S"	1994	09	23			"Southern America"	Brasil	"Minas Gerais"		"Diamantina-Conselheiro Malta. 20,3 Km depois do asfalto"	-43.883333	-18.333333					1200	1200									"Plantas sem flores com cápsulas maduras.; Geofita com caule 0,1m; Campos de areias quartzosas. Solo: Solo arenoso."	UB0014246
"2019-11-01 15:15:03-03"	UnB	UB	105769	"Pseudotrimezia fulva"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Pseudotrimezia	fulva		Ravenna	"Lovo, J"	2010	12			1033		"Splett, S"	1995	03	20			"Southern America"	Brasil	"Minas Gerais"		"Estrada Diamantina-Medanha, km 578"	-44.6	-18.183333					1000	1000									"Inflorescências com sementes maduros.; Geófita; ."	UB0014247
"2019-11-01 15:15:03-03"	UnB	UB	105770	"Pseudotrimezia planifolia"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Pseudotrimezia	planifolia		Ravenna	"Lovo, J"	2010	12			s.n.		"Ávila, NS"	1995	03	09			"Southern America"	Brasil	"Minas Gerais"	Diamantina	"Estrada para Conselheiro da Mata, km 185-186"	0	0	-43.6002998352051	-18.2493991851807	101169												"Erva 0,2-0,3m. Flor amarela; Campo graminoso."	UB0014250
"2019-11-01 15:15:03-03"	UnB	UB	105771	"Pseudotrimezia planifolia"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Pseudotrimezia	planifolia		Ravenna	"Lovo, J"	2010	12			934		"Splett, S"	1995	03	15			"Southern America"	Brasil	"Minas Gerais"		"Estrada Diamantina-Conselheiro Mata. 8,6km depois do asfalto"	-43.883333	-18.333333					1000	1000									"Inflorescências com frutos quase maduros.; Geófita 0,15m; ."	UB0014249
"2019-11-01 15:15:03-03"	UnB	UB	6387	"Pseudotrimezia planifolia"	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Pseudotrimezia	planifolia		Ravenna	"Lovo, J"	2010	12			549		"Splett, S"	1994	08	22			"Southern America"	Brasil	"Minas Gerais"	Diamantina	"5,7 Km da cidade na estrada Diamantina-Biriri"	-43.666667	-18.25					1200	1200									"Folhas como de Allium.; Geofita; Campos de areias quartzosas. Solo: Solo arenoso."	UB0014248
"2019-11-01 15:15:06-03"	UnB	UB	102608	Trimezia	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Trimezia				"Henrich, JE; Goldblatt, P"					20		Smith						"Southern America"	Brasil	"Mato Grosso"		"Base Camp"	-51.766667	-12.816667																
"2019-11-01 15:15:06-03"	UnB	UB	102609	Trimezia	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Trimezia				"Henrich, JE; Goldblatt, P"					20A		Smith						"Southern America"	Brasil	"Mato Grosso"		"Base Camp"	-51.766667	-12.816667																
"2019-11-01 15:15:06-03"	UnB	UB	111701	Trimezia	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Trimezia				"Proença, CEB"	2009				545		"Cezare, CHG; Souza-Silva, S; Machado Neto, A"	2007	12	10			"Southern America"	Brasil	Goiás	Luziânia	"Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório"	-47.9961	-16.596					755	755									"Erva 1m. Fruto marrom; Cerrado ralo, sobre solo pedregoso. Topologia: Inclinado"	UB0014599
"2019-11-01 15:15:06-03"	UnB	UB	122809	Trimezia	PreservedSpecimen	Plantae	Monocotyledonae			Iridaceae	Trimezia				"Henrich, JE; Goldblatt, P"	1992				6484		"Heringer, EP"	1958	11	20			"Southern America"	Brasil	"Minas Gerais"		"Lagoa Preta, margem do Paraopeba"	0	0															Cerrado.	UB0014335
