gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
1930374551	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/655/v-241-00923945.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930368064	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1437/774/00932213.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930365617	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/855/v-241-00940270.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930360296	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/485/00940291.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930357360	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/219/106/v-241-00941153.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930351808	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/234/00924019.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930347400	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/896/v-241-00940280.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930336959	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/292/00932201.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930333016	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1437/785/00939856.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930310627	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/228/00924001.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930302196	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/566/v-241-00023520.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930296583	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1428/334/00445431.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930293151	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/144/00923862.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930289742	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/232/00924015.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930282954	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/114/00923806.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930280410	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/866/v-241-00940290.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930279031	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/296/00932215.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930270440	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/138/00923844.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930270354	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/625/v-241-00923846.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930268453	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1428/328/00445421.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930263187	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/717/v-241-00932239.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930258609	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/652/v-241-00923942.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930242095	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1437/773/00932212.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930233668	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1172/752/01921577.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930229545	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1437/759/00924077.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930225777	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/584/v-241-00445731.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930223627	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1428/349/00445448.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930221355	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/245/00924032.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930216395	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/852/v-241-00940266.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930202695	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1437/762/00924080.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930191967	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/300/00932226.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930189402	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/220/00923981.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930184271	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1431/077/01183554.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930172688	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/218/00923974.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930168342	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/695/v-241-00924016.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930162162	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1437/788/00939859.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930161546	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/137/00923843.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930161417	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1437/755/00924073.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930158328	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/3093/721/03090991.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930154274	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/701/v-241-00924039.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930153267	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1428/339/00445436.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930149968	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/141/00923854.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930142624	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/978/848/00038435.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930141373	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/230/00924004.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930137934	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/270/00924061.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930124780	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/978/860/00039639.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930122727	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/124/00923826.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930116723	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/702/v-241-00924040.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930114634	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/984/246/00468437.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930110340	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/115/00923809.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930106134	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/632/v-241-00923855.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930106009	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/979/435/00386537.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930102367	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/482/00940284.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930094973	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/622/00941161.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930090927	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/196/00923930.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930082598	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/211/00923965.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930074305	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/979/438/00386541.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930073018	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1437/768/00924573.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930072104	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/290/00924598.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930069032	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/217/00923973.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930063993	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/876/01018612.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930054654	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1428/351/00445450.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930050169	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/783/00980577.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930049486	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/275/00924066.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930048409	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/598/v-241-00923554.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930043838	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1428/019/00424595.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930042544	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/242/00924029.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930038815	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/782/00980576.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930031129	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/044/00821917.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930028565	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1428/326/00445419.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930024044	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/668/v-241-00923964.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930018560	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/160/00923886.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930012462	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/259/00924050.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1930008986	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/224/00923995.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929991138	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/610/v-241-00923802.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929984356	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1437/749/00923567.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929980863	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/298/00932217.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929980750	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/688/v-241-00924008.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929980750	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1431/014/01093212.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929972977	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1428/016/00424592.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929972651	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/682/v-241-00923994.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929972560	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/984/243/00468430.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929972310	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1431/016/01093215.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929972049	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/164/00923891.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929958032	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/979/544/00468435.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929953191	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/020/00818314.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929952788	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/117/00923813.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929947198	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/619/v-241-00923821.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929935643	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/859/v-241-00940274.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929935638	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/261/00924052.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929925032	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/475/00940259.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929922995	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/569/v-241-00445424.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929894956	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/667/v-241-00923963.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929894774	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/295/00932214.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929886685	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/151/00923877.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929886540	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/984/245/00468433.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929863767	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/979/440/00386547.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929856318	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/720/v-241-00932242.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929854179	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/674/v-241-00923978.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929841598	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/279/00924086.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929835830	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/680/v-241-00923988.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929827433	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/853/v-241-00940267.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929826461	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/711/v-241-00932207.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929820347	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1428/330/00445423.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929811310	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/895/v-241-00923808.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929806356	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/670/v-241-00923968.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929798574	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/55/715/v-241-00386546.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929787409	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/979/606/00688094.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929778669	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1437/763/00924081.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929775428	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/871/v-241-00940298.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929759268	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/479/00940278.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929757504	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/868/v-241-00940294.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929751217	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/223/00923990.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929747435	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/874/01018466.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929747368	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/979/062/00229753.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929744527	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1172/751/01921576.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929742832	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/845/v-241-00940245.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929740995	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/148/00923867.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929740094	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/121/00923823.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929739807	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/983/804/00073900.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929736155	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/286/00924096.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929734346	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1428/338/00445435.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929734262	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/718/v-241-00932240.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929732132	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/233/00924018.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929720589	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/302/00932230.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929697841	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/033/00818328.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929697674	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1437/746/00923509.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929693856	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1438/174/01015843.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929689953	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/594/v-241-00885428.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929685108	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/229/00924002.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929679298	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/021/00818315.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929679059	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/267/314/v-241-01093214.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929670456	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/621/v-241-00923829.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929666540	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/100/00923512.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929666276	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/013/00818305.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929666079	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/109/00923564.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929664364	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/615/v-241-00923815.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929661594	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/467/00940250.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929658245	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/248/00924037.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929630810	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/219/101/v-241-00941146.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929612654	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/105/00923553.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929612654	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/597/v-241-00923553.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929612397	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/851/v-241-00940265.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929611266	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/976/01067305.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929607470	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/272/00924063.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929605267	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/042/00818337.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929600171	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/607/v-241-00923569.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929595814	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/225/00923996.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929591330	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/55/575/v-241-00076938.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929590411	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/200/00923935.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929586562	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1437/761/00924079.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929577629	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1437/754/00924072.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929573825	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/648/v-241-00923917.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929571138	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/778/00980552.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929561401	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/2705/456/03231097.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929558163	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/219/107/v-241-00941154.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929553552	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/268/00924059.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929550976	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/264/00924055.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929546135	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1234/803/01911787.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929528246	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1428/678/00565018.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929517881	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/106/00923559.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929506252	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/108/00923562.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929504067	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/786/00980584.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929494013	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/143/00923861.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929490492	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/602/v-241-00923558.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929477535	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/834/01015396.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929473125	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/191/00923922.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929472399	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/175/00923904.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929462260	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1428/341/00445439.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929459687	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/55/569/v-241-00073968.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929442253	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/205/629/v-241-00923851.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
1929438114	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1430/122/00923824.jpg					The New York Botanical Garden					http://creativecommons.org/licenses/by/4.0/	
