"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude","id_grid"
707,"NY","NY","00924001","Diplusodon_sessiliflorus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488,501
712,"NY","NY","00923806","Diplusodon_hexander",NA,"T. B. Cavalcanti",-18.13,-43.53,668
723,"NY","NY","445731","Diplusodon_parvifolius",NA,"T. B. Cavalcanti",-13.53,-41.95,391
725,"NY","NY","00924032","Diplusodon_uninervius",NA,"S. A. Graham",-18.2531772779915,-43.6004898201051,668
729,"NY","NY","00923981","Diplusodon_rosmarinifolius",NA,"A. Lourteig",-15.43,-47.43,502
738,"NY","NY","445436","Diplusodon_ulei",NA,"T. B. Cavalcanti",-13.53,-41.95,391
741,"NY","NY","00924004","Diplusodon_sordidus",NA,"T. B. Cavalcanti",-13.93593,-47.5167,382
742,"NY","NY","00924061","Diplusodon_virgatus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488,501
756,"NY","NY","00924573","Diplusodon_virgatus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488,501
759,"NY","NY","1018612","Diplusodon_candollei",NA,"T. B. Cavalcanti",-18.8406,-43.7481,708
764,"NY","NY","424595","Diplusodon_parvifolius",NA,"T. B. Cavalcanti",-13.25,-41.9,351
770,"NY","NY","00923886","Diplusodon_oblongus",NA,"A. Lourteig",-14.1167,-47.52596,422
771,"NY","NY","00924050","Diplusodon_villosus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488,501
772,"NY","NY","00923995","Diplusodon_sigillatus",NA,"T. B. Cavalcanti",-13.98,-47.48,382
776,"NY","NY","01093212","Diplusodon_sigillatus",NA,"T. B. Cavalcanti",-14.0511,-47.5011,382
777,"NY","NY","424592","Diplusodon_parvifolius",NA,"A. Lourteig",-13.47,-41.83,351
778,"NY","NY","00923994","Diplusodon_sigillatus",NA,"A. Lourteig",-13.93593,-47.5167,382
786,"NY","NY","00940274","Diplusodon_glaucescens",NA,"A. Lourteig",-18.36499,-43.72035,708
787,"NY","NY","00924052","Diplusodon_villosus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488,501
788,"NY","NY","00940259","Diplusodon_aggregatifolius",NA,"T. B. Cavalcanti",-17.07,-43.3,589
799,"NY","NY","00923988","Diplusodon_rotundifolius",NA,"T. B. Cavalcanti",-18.2531772779915,-43.6004898201051,668
808,"NY","NY","00940298","Diplusodon_hexander",NA,"A. Lourteig",-18.4293,-43.7215,708
809,"NY","NY","00940278","Diplusodon_glaucescens",NA,"S. A. Graham",-18.5267824575878,-43.6691947274788,708
811,"NY","NY","00923990","Diplusodon_rotundifolius",NA,"T. B. Cavalcanti",-18.2531772779915,-43.6004898201051,668
815,"NY","NY","00940245","Diplusodon_ciliiflorus",NA,"A. Lourteig",-19.391522,-43.566908,748
820,"NY","NY","445435","Diplusodon_ulei",NA,"T. B. Cavalcanti",-13.53,-41.93,391
828,"NY","NY","00885428","Diplusodon_orbicularis",NA,"T. B. Cavalcanti",-19.3,-43.6119,748
829,"NY","NY","00924002","Diplusodon_sordidus",NA,"A. Lourteig",-14.04001,-47.595278,381
830,"NY","NY","818315","Diplusodon_helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.36499,-43.72035,708
831,"NY","NY","01093214","Diplusodon_heringeri",NA,"T. B. Cavalcanti",-13.92,-47.42,382
836,"NY","NY","00923815","Diplusodon_hirsutus",NA,"T. B. Cavalcanti",-16.7272,-42.9264,589
837,"NY","NY","00940250","Diplusodon_ciliiflorus",NA,"A. Lourteig",-19.278562,-43.548872,748
843,"NY","NY","00924063","Diplusodon_virgatus",NA,"A. Lourteig",-15.948311,-47.988069,541
