"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude","id_2","id_grid"
15482,"UFBA","ALCB","113346","Diplusodon quintuplinervius",NA,"T. B. Cavalcanti",-14.880833,-42.517222,1134,470
15489,"UFBA","ALCB","62172","Diplusodon thymifolius",NA,"T. B. Cavalcanti",-14.088611,-42.505278,1135,430
15491,"UFBA","ALCB","036343a","Diplusodon ulei",NA,"T. B. Cavalcanti",-12.939722,-41.475278,1136,352
15492,"UFBA","ALCB","036361","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.595278,-41.834722,1137,391
15546,"ASU","ASU-PLANTS","25821","Diplusodon candollei",NA,"A. Lourteig",-18.45,-43.7333,1138,708
15547,"ASU","ASU-PLANTS","25822","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-18.45,-43.7333,1139,708
15550,"ASU","ASU-PLANTS","25825","Diplusodon helianthemifolius",NA,"A. Lourteig",-16.768171,-47.606903,1140,581
15551,"ASU","ASU-PLANTS","25826","Diplusodon hexander",NA,"A. Lourteig",-18.25,-43.6,1141,668
15555,"ASU","ASU-PLANTS","25830","Diplusodon nitidus",NA,"A. Lourteig",-18.25,-43.6,1142,668
15559,"ASU","ASU-PLANTS","25834","Diplusodon virgatus",NA,"T. B. Cavalcanti",-18.8,-43.6667,1143,708
16355,"CEPLAC","CEPEC","133660","Diplusodon astictus",NA,"T. B. Cavalcanti",-14.173889,-47.504722,1144,422
16357,"CEPLAC","CEPEC","64449","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.183333,-43.716667,1145,668
16359,"CEPLAC","CEPEC","64451","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.116667,-43.75,1146,668
16365,"CEPLAC","CEPEC","30737","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-11.583333,-41.2,1147,232
16371,"CEPLAC","CEPEC","64460","Diplusodon oblongus",NA,"T. B. Cavalcanti",-14.05,-47.533333,1148,382
16377,"CEPLAC","CEPEC","11977","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.466667,-41.833333,1149,351
16379,"CEPLAC","CEPEC","16894","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.533333,-41.883333,1150,391
16381,"CEPLAC","CEPEC","19734","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.483333,-41.816667,1151,351
16387,"CEPLAC","CEPEC","64455","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.316667,-41.883333,1152,351
16397,"CEPLAC","CEPEC","16885","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.55,-41.95,1153,391
16400,"CEPLAC","CEPEC","17822","Diplusodon ulei","ciliatus","T. B. Cavalcanti",-13,-41.4,1154,352
16408,"CEPLAC","CEPEC","11978","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.583333,-41.3,1155,392
16410,"CEPLAC","CEPEC","11982","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.533333,-41.916667,1156,391
16411,"CEPLAC","CEPEC","21764","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.55,-41.95,1157,391
16412,"CEPLAC","CEPEC","23275","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.540833,-41.333611,1158,392
16413,"CEPLAC","CEPEC","25457","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.583333,-41.45,1159,392
16414,"CEPLAC","CEPEC","47060","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.283333,-41.866667,1160,351
16417,"CEPLAC","CEPEC","96895","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.533333,-41.933333,1161,391
16418,"CEPLAC","CEPEC","96899","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.533333,-41.95,1162,391
16473,"UFOP","OUPR",NA,"Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.183333,-43.716667,1163,668
16543,"UFOP","OUPR",NA,"Diplusodon oblongus",NA,"T. B. Cavalcanti",-14.05,-47.533333,1164,382
16554,"UFOP","OUPR",NA,"Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-18.3,-43.95,1165,708
16555,"UFOP","OUPR",NA,"Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-18.3,-43.95,1166,708
4168,"K","Herbarium","K001076378","Diplusodon smithii",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1167,748
4175,"K","Herbarium","K001076360","Diplusodon astictus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1168,422
4206,"K","Herbarium","K001076393","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.03774692,-41.87902762,1169,351
4210,"K","Herbarium","K001076327","Diplusodon sordidus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1170,422
4213,"K","Herbarium","K001076363","Diplusodon capitalensis",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1171,501
4215,"K","Herbarium","K001076361","Diplusodon bradei",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1172,668
4217,"K","Herbarium","K001076380","Diplusodon smithii",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1173,748
4226,"K","Herbarium","K001076340","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1174,668
4234,"K","Herbarium","K001076344","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1175,748
4237,"K","Herbarium","K001076328","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1176,668
4238,"K","Herbarium","K001076338","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1177,668
4240,"K","Herbarium","K001076331","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1178,668
4246,"K","Herbarium","K001076321","Diplusodon lanceolatus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1179,748
4271,"K","Herbarium","K001076325","Diplusodon sordidus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1180,422
4276,"K","Herbarium","K001076252","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1181,501
4279,"K","Herbarium","K001076329","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1182,668
4282,"K","Herbarium","K001076323","Diplusodon sordidus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1183,422
4285,"K","Herbarium","K001076245","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1184,668
4315,"K","Herbarium","K001076244","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1185,748
4323,"K","Herbarium","K001076246","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1186,668
4330,"K","Herbarium","K001076247","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1187,748
4335,"K","Herbarium","K001076224","Diplusodon uninervius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1188,668
4341,"K","Herbarium","K001076240","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1189,668
4344,"K","Herbarium","K001076242","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1190,748
4360,"K","Herbarium","K001076233","Diplusodon uninervius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1191,668
4361,"K","Herbarium","K001076236","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1192,668
4375,"K","Herbarium","K001072674","Diplusodon xerampelinus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1193,501
4401,"K","Herbarium","K001072641","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1194,501
4435,"K","Herbarium","K001066971","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1195,501
4476,"K","Herbarium","K001066974","Diplusodon villosus",NA,"A. Lourteig",-15.78111952,-47.79722597,1196,501
4485,"K","Herbarium","K001066976","Diplusodon villosus",NA,"A. Lourteig",-15.78111952,-47.79722597,1197,501
4491,"K","Herbarium","K001066868","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1198,501
4505,"K","Herbarium","K001066966","Diplusodon ramosissimus",NA,"A. Lourteig",-15.78111952,-47.79722597,1199,501
4556,"K","Herbarium","K001066855","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1200,668
4561,"K","Herbarium","K001066856","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1201,668
4562,"K","Herbarium","K001066859","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1202,668
4569,"K","Herbarium","K001066860","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1203,668
4574,"K","Herbarium","K001066857","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1204,668
9311,"K","Herbarium","K000847556","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1205,501
9313,"K","Herbarium","K000847558","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1206,501
9314,"K","Herbarium","K000847557","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1207,501
9315,"K","Herbarium","K000847560","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1208,501
9316,"K","Herbarium","K000847554","Diplusodon rosmarinifolius",NA,"A. Lourteig",-15.78111952,-47.79722597,1209,501
4,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","56244","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1210,668
6,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","56243","Diplusodon uninervius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1211,668
304,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","117207","Diplusodon uninervius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1212,668
312,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","110197","Diplusodon microphyllus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1213,828
330,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","95012","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1214,668
332,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","93429","Diplusodon adpressipilus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1215,422
343,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","89112","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.05221426,-41.48395519,1216,352
344,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","87286","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1217,668
346,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","83667","Diplusodon myrsinites",NA,"T. B. Cavalcanti",-21.3517634,-44.71115287,1218,906
353,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","81123","Diplusodon microphyllus",NA,"T. B. Cavalcanti",-19.85162379,-43.77954792,1219,788
358,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","78927","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1220,748
362,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","77556","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1221,828
370,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","73600","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1222,668
382,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","60216","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1223,668
402,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","37229","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1224,668
407,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","34554","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1225,748
409,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","33777","Diplusodon virgatus",NA,"T. B. Cavalcanti",-20.07438198,-43.90441805,1226,788
410,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","33239","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1227,748
421,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","22264","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1228,748
428,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","18774","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1229,748
429,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","18754","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1230,748
431,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","15059","Diplusodon myrsinites",NA,"T. B. Cavalcanti",-21.3517634,-44.71115287,1231,906
433,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","9979","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1232,748
434,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","9924","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1233,748
435,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","7965","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1234,748
721,"NY","NY","1921577","Diplusodon capitalensis",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1235,501
945,"NY","NY","1921574","Diplusodon bolivianus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1236,501
1103,"NY","NY","00940281","Diplusodon helianthemifolius","pemphoides","A. Lourteig",-17.99283125,-43.61023331,1237,668
1208,"UFMT","UFMT","7371","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1238,501
1228,"UFMT","UFMT","6057","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1239,501
1247,"Cenargen","CEN","104516","Diplusodon adpressipilus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1240,422
1286,"Cenargen","CEN","101958","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1241,668
1301,"Cenargen","CEN","101943","Diplusodon ovatus",NA,"T. B. Cavalcanti",-20.18751146,-46.51358296,1242,823
1304,"Cenargen","CEN","101910","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1243,668
1322,"Cenargen","CEN","101915","Diplusodon uninervius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1244,668
1378,"UEFS","HUEFS","242199","Diplusodon paraisoensis",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1245,422
1480,"UFOP","OUPR","30048","Diplusodon villosissimus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1246,828
1482,"UFOP","OUPR","30049","Diplusodon villosissimus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1247,828
1489,"UFOP","OUPR","30042","Diplusodon villosissimus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1248,828
1490,"UFOP","OUPR","30052","Diplusodon villosissimus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1249,828
1492,"UFOP","OUPR","30026","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1250,828
1495,"UFOP","OUPR","30033","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1251,828
1496,"UFOP","OUPR","30053","Diplusodon villosissimus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1252,828
1497,"UFOP","OUPR","30025","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1253,828
1499,"UFOP","OUPR","30038","Diplusodon virgatus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1254,828
1501,"UFOP","OUPR","30035","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1255,828
1502,"UFOP","OUPR","30019","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1256,828
1506,"UFOP","OUPR","30032","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1257,828
1507,"UFOP","OUPR","30034","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1258,828
1508,"UFOP","OUPR","30031","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1259,828
1510,"UFOP","OUPR","30023","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1260,828
1517,"UFOP","OUPR","30020","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1261,828
1518,"UFOP","OUPR","30028","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1262,828
1519,"UFOP","OUPR","30036","Diplusodon microphyllus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1263,828
1520,"UFOP","OUPR","30016","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1264,828
1521,"UFOP","OUPR","21121","Diplusodon microphyllus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1265,828
1523,"UFOP","OUPR","20973","Diplusodon microphyllus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1266,828
1524,"UFOP","OUPR","20671","Diplusodon microphyllus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1267,828
1549,"UFOP","OUPR","4767","Diplusodon virgatus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1268,828
1550,"UFOP","OUPR","4759","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1269,828
1554,"UFOP","OUPR","4737","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1270,828
1567,"UFOP","OUPR","4712","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1271,828
1568,"UFOP","OUPR","4710","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1272,828
1571,"UFOP","OUPR","4709","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1273,828
1578,"UFOP","OUPR","1775","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1274,828
1579,"UFOP","OUPR","1811","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1275,828
1580,"UFOP","OUPR","1807","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-18.83394007,-42.85331945,1276,709
1581,"UFOP","OUPR","1772","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1277,828
1582,"UFOP","OUPR","1774","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1278,828
1583,"UFOP","OUPR","1794","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1279,668
1584,"UFOP","OUPR","1776","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1280,828
1585,"UFOP","OUPR","1778","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1281,828
1590,"UFOP","OUPR","1781","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1282,828
1593,"UFOP","OUPR","1810","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.07438198,-43.90441805,1283,788
1596,"UFOP","OUPR","1773","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1284,828
1597,"UFOP","OUPR","1780","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1285,668
1598,"UFOP","OUPR","1788","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1286,828
1607,"UFOP","OUPR","1790","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1287,501
1608,"UFOP","OUPR","1770","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1288,828
1609,"UFOP","OUPR","1771","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1289,828
1611,"UFOP","OUPR","1777","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1290,828
1617,"MN","R","232018","Diplusodon microphyllus",NA,"T. B. Cavalcanti",-19.85162379,-43.77954792,1291,788
1620,"MN","R","232016","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1292,668
1723,"USP","SPF","204580","Diplusodon smithii",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1293,748
1755,"USP","SPF","182007","Diplusodon oblongus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1294,422
1757,"USP","SPF","182006","Diplusodon oblongus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1295,422
1799,"USP","SPF","160660","Diplusodon myrsinites",NA,"T. B. Cavalcanti",-21.3517634,-44.71115287,1296,906
1808,"USP","SPF","152430","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1297,748
1820,"USP","SPF","140694","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1298,668
1823,"USP","SPF","137605","Diplusodon villosissimus",NA,"T. B. Cavalcanti",-20.18751146,-46.51358296,1299,823
1824,"USP","SPF","137604","Diplusodon glocimarii",NA,"T. B. Cavalcanti",-20.18751146,-46.51358296,1300,823
1830,"USP","SPF","134161","Diplusodon ovatus",NA,"T. B. Cavalcanti",-20.18751146,-46.51358296,1301,823
1832,"USP","SPF","132083","Diplusodon virgatus","virgatus","T. B. Cavalcanti",-20.18751146,-46.51358296,1302,823
1837,"USP","SPF","131649","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-17.99283125,-43.61023331,1303,668
1845,"USP","SPF","125847","Diplusodon uninervius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1304,668
1864,"USP","SPF","110892","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1305,668
1865,"USP","SPF","110884","Diplusodon microphyllus",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1306,828
1870,"USP","SPF","107105","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1307,748
1878,"USP","SPF","101866","Diplusodon sordidus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1308,422
1879,"USP","SPF","101950","Diplusodon paraisoensis",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1309,422
1880,"USP","SPF","101860","Diplusodon oblongus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1310,422
1882,"USP","SPF","101954","Diplusodon oblongus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1311,422
1903,"USP","SPF","100416","Diplusodon sigillatus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1312,422
1936,"USP","SPF","88483","Diplusodon epilobioides",NA,"T. B. Cavalcanti",-13.03774692,-41.87902762,1313,351
1945,"USP","SPF","80127","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1314,668
1947,"USP","SPF","80125","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1315,668
1963,"USP","SPF","74298","Diplusodon argenteus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1316,422
1968,"USP","SPF","74297","Diplusodon appendiculosus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1317,422
1972,"USP","SPF","73370","Diplusodon helianthemifolius","pemphoides","T. B. Cavalcanti",-19.18924536,-43.64555156,1318,748
1974,"USP","SPF","72282","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1319,748
1975,"USP","SPF","72277","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1320,668
1976,"USP","SPF","72295","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,1321,828
1977,"USP","SPF","72286","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1322,748
1979,"USP","SPF","72296","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1323,748
1980,"USP","SPF","72297","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1324,748
1985,"USP","SPF","71426","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1325,668
1986,"USP","SPF","71423","Diplusodon quintuplinervius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1326,668
2017,"USP","SPF","62972","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1327,748
2019,"USP","SPF","62920","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1328,668
2021,"USP","SPF","62929","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-17.99283125,-43.61023331,1329,668
2025,"USP","SPF","62927","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1330,668
2027,"USP","SPF","62961","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1331,748
2028,"USP","SPF","62971","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1332,748
2032,"USP","SPF","62916","Diplusodon astictus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1333,422
2033,"USP","SPF","62797","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1334,748
2040,"USP","SPF","62799","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1335,748
2042,"USP","SPF","62930","Diplusodon oblongus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1336,422
2043,"USP","SPF","62904","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1337,668
2046,"USP","SPF","62851","Diplusodon smithii",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1338,748
2047,"USP","SPF","62974","Diplusodon minasensis",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1339,668
2049,"USP","SPF","62973","Diplusodon leucocalycinus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1340,422
2052,"USP","SPF","62850","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1341,748
2056,"USP","SPF","62713","Diplusodon sordidus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1342,422
2059,"USP","SPF","62923","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1343,668
2060,"USP","SPF","62801","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1344,748
2061,"USP","SPF","62849","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1345,748
2062,"USP","SPF","62800","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1346,748
