datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2018-10-26 11:56:13-02"	Cenargen	CEN	38124	"Diplusodon microphyllus"	S	Plantae				Lythraceae	Diplusodon	microphyllus		Pohl	"T. B. Cavalcanti"					S/N		"José Badini"							Brasil	MG	"OURO PRETO"	"Serra de Ouro Preto."	0	0	-43.5080986022949	-20.2875003814697	44599							Exsicatas	1				"Flores violáceas.&nf;Doação do Herbário Profº José Badini. Instituto de Ciências Exatas e Biológicas - UFOP (4759). Universidade Federal de Ouro Preto."	CEN00038124
"2018-10-26 11:56:13-02"	Cenargen	CEN	38128	"Diplusodon microphyllus"	S	Plantae				Lythraceae	Diplusodon	microphyllus		Pohl	"T. B. Cavalcanti"					S/N		"José Badini"							Brasil	MG	"OURO PRETO"	"Serra de Capanema."	0	0	-43.5080986022949	-20.2875003814697	44599							Exsicatas	1				"Flor rósea.&nf;Doação do Herbário Profº José Badini. Instituto de Ciências Exatas e Biológicas - UFOP (1776). Universidade Federal de Ouro Preto."	CEN00038128
"2018-10-26 11:56:13-02"	Cenargen	CEN	38130	"Diplusodon microphyllus"	S	Plantae				Lythraceae	Diplusodon	microphyllus		Pohl	"T. B. Cavalcanti"					S/N		"José Badini"							Brasil	MG	MARIANA		0	0	-43.4160995483398	-20.377799987793	33524							Exsicatas	1				"Flores violáceas.&nf;Doação do Herbário Profº José Badini. Instituto de Ciências Exatas e Biológicas - UFOP (4767). Universidade Federal de Ouro Preto."	CEN00038130
"2018-10-26 11:56:13-02"	Cenargen	CEN	38133	"Diplusodon microphyllus"	S	Plantae				Lythraceae	Diplusodon	microphyllus		Pohl	"T. B. Cavalcanti"					S/N		"José Badini"							Brasil	MG	"OURO PRETO"	Batatais.	0	0	-43.5080986022949	-20.2875003814697	44599							Exsicatas	1				"Flores violáceas.&nf;Doação do Herbário Profº José Badini. Instituto de Ciências Exatas e Biológicas - UFOP (4771). Universidade Federal de Ouro Preto."	CEN00038133
"2018-10-26 11:56:13-02"	Cenargen	CEN	38136	"Diplusodon microphyllus"	S	Plantae				Lythraceae	Diplusodon	microphyllus		Pohl	"T. B. Cavalcanti"					S/N		"José Badini"							Brasil	MG	"OURO PRETO"	"Campo Grande."	0	0	-43.5080986022949	-20.2875003814697	44599							Exsicatas	1				"Flores brancas.&nf;Doação do Herbário Profº José Badini. Instituto de Ciências Exatas e Biológicas - UFOP (4762). Universidade Federal de Ouro Preto."	CEN00038136
"2018-10-26 11:56:13-02"	Cenargen	CEN	38137	"Diplusodon microphyllus"	S	Plantae				Lythraceae	Diplusodon	microphyllus		Pohl	"T. B. Cavalcanti"					S/N		"José Badini"							Brasil	MG	MARIANA	"Fazenda do Macaquinho."	0	0	-43.4160995483398	-20.377799987793	33524							Exsicatas	1				"Flores róseas.&nf;Doação do Herbário Profº José Badini. Instituto de Ciências Exatas e Biológicas - UFOP (4792). Universidade Federal de Ouro Preto."	CEN00038137
"2018-10-26 11:56:13-02"	Cenargen	CEN	38138	"Diplusodon microphyllus"	S	Plantae				Lythraceae	Diplusodon	microphyllus		Pohl	"T. B. Cavalcanti"					S/N		"Sem Coletor"							Brasil	MG	"SANTA BARBARA"	"Base da Serra do Caraça."	0	0	-43.4152984619141	-19.959400177002	33136							Exsicatas	1				"Flores róseas. Doação do Herbário Profº José Badini. Instituto de Ciências Exatas e Biológicas - UFOP (4790). Universidade Federal de Ouro Preto."	CEN00038138
"2018-10-26 11:56:13-02"	Cenargen	CEN	38139	"Diplusodon microphyllus"	S	Plantae				Lythraceae	Diplusodon	microphyllus		Pohl	"T. B. Cavalcanti"					S/N		"Moacyr do Amaral Lisboa"	1974	04	06				Brasil	MG	"OURO PRETO"	"Estrada nova do Itacolomi."	0	0	-43.5080986022949	-20.2875003814697	44599							Exsicatas	1				"Doação do Herbário Profº José Badini. Instituto de Ciências Exatas e Biológicas - UFOP (1778). Universidade Federal de Ouro Preto."	CEN00038139
"2018-10-26 11:56:13-02"	Cenargen	CEN	53064	"Diplusodon microphyllus"	S	Plantae				Lythraceae	Diplusodon	microphyllus		Pohl	"T. B. Cavalcanti"					28058		"Vinícius Castro Souza"	2002	02	20				Brasil	MG	"OURO PRETO"	Camarinhas.	-43.508333	-20.368888					1400	1400				Exsicatas	1				"Pétalas lilases. Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (77556). Piracicaba."	CEN00053064
"2018-10-26 11:56:13-02"	Cenargen	CEN	58179	"Diplusodon microphyllus"	S	Plantae				Lythraceae	Diplusodon	microphyllus		Pohl	"T. B. Cavalcanti"					107		"Renata Maria Strozi Alves Meira"	1998	04	25				Brasil	MG	"SANTA BARBARA"	"Reserva Mineral da CVRD, Fazendão, estrada Santa Bárbara-Mariana, beira de trilha."	0	0	-43.4152984619141	-19.959400177002	33136							Exsicatas	0				"VIC 20365"	CEN00058179
"2018-10-26 11:56:13-02"	Cenargen	CEN	65326	"Diplusodon microphyllus"	S	Plantae				Lythraceae	Diplusodon	microphyllus		Pohl	"T. B. Cavalcanti"					1226		"Gilmar E. Valente"	2003	04	26				Brasil	MG	"OURO BRANCO"	"Serra de Ouro Branco."	0	0	-43.6918983459473	-20.5207996368408	13809							Exsicatas	1				"Crescendo a pleno sol. Anteras amarela. Doação Universidade Federal de Viçosa"	CEN00065326
"2018-10-26 11:56:13-02"	Cenargen	CEN	70998	"Diplusodon microphyllus"	S	Plantae				Lythraceae	Diplusodon	microphyllus		Pohl	"T. B. Cavalcanti"					1791		"Maria Cristina Teixeira Braga Messias"	2008	02	29				Brasil	MG	"OURO PRETO"	"Serra de Antônio Pereira. Samarco. Alegria 7."	0	0	-43.5080986022949	-20.2875003814697	44599							Exsicatas	1				"Flores roxas. Doação - Herbário ''Prof. José Badini\" - OUPR (21121). Universidade Federal de Ouro Preto - DECBI - OUPR."	CEN00070998
"2018-10-26 11:56:13-02"	Cenargen	CEN	70999	"Diplusodon microphyllus"	S	Plantae				Lythraceae	Diplusodon	microphyllus		Pohl	"T. B. Cavalcanti"					1395		"Maria Cristina Teixeira Braga Messias"	2007	09	28				Brasil	MG	"OURO PRETO"	"Serra de Antônio Pereira. Samarco. Alegria 7."	0	0	-43.5080986022949	-20.2875003814697	44599							Exsicatas	1				"Em frutos secos. Doação - Herbário ''Prof. José Badini\" - OUPR (20973). Universidade Federal de Ouro Preto - DECBI - OUPR."	CEN00070999
"2018-10-26 11:56:13-02"	Cenargen	CEN	71000	"Diplusodon microphyllus"	S	Plantae				Lythraceae	Diplusodon	microphyllus		Pohl	"T. B. Cavalcanti"					1741		"Maria Cristina Teixeira Braga Messias"	2008	01	16				Brasil	MG	"OURO PRETO"	"Serra de Antônio Pereira. Samarco. Alegria 7."	0	0	-43.5080986022949	-20.2875003814697	44599							Exsicatas	1				"Flores roxas. Doação - Herbário ''Prof. José Badini\" - OUPR (20656). Universidade Federal de Ouro Preto - DECBI - OUPR."	CEN00071000
"2018-10-26 11:56:13-02"	Cenargen	CEN	74238	"Diplusodon microphyllus"	S	Plantae				Lythraceae	Diplusodon	microphyllus		Pohl	"T. B. Cavalcanti"					69		"Gabriel Dalla Colleta"	2009	05	06				Brasil	MG	"OURO PRETO"	"Estrada para o Morro São João."	0	0	-43.5080986022949	-20.2875003814697	44599							Exsicatas	1				"Doação Universidade de São Paulo. Herbário ESA 110197"	CEN00074238
"2018-10-26 11:56:14-02"	Cenargen	CEN	19039	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"T. B. Cavalcanti"	1995				114		"Hildeberto Caldas de Souza"	1986	10	14				Brasil	MG	"LIMA DUARTE"	"P. E. do Ibitipoca."	0	0	-43.793098449707	-21.8425006866455	30417							Exsicatas	1				"Estames amarelos. Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (9072)."	CEN00019039
"2018-10-26 11:56:13-02"	Cenargen	CEN	81105	"Diplusodon microphyllus"	S	Plantae				Lythraceae	Diplusodon	microphyllus		Pohl	"T. B. Cavalcanti"					6351		"Rafaela Campostrini Forzza"	2011	05	17				Brasil	MG	"OURO PRETO"	"Serra de Ouro Preto. Fazenda da Brigida."	-43.517222	-20.364166					1538	1538				Exsicatas	1				"Flores com cálice verde, estames amarelos. Corola rósea. Campo Rupreste sobre canga. Doação: Jardim Botânico do Rio de Janeiro - Herbário RB (526591)."	CEN00081105
"2018-10-26 11:56:13-02"	Cenargen	CEN	81650	"Diplusodon microphyllus"	S	Plantae				Lythraceae	Diplusodon	microphyllus		Pohl	"T. B. Cavalcanti"					1489		"Vinícius Castro Souza"	1990	05	13				Brasil	MG	"OURO PRETO"	"Entre Ouro Preto e Saramenha"	0	0	-43.5080986022949	-20.2875003814697	44599							Exsicatas	1				"Doação da Universidade de São Paulo - Herbário SPF."	CEN00081650
"2018-10-26 11:56:13-02"	Cenargen	CEN	101928	"Diplusodon minasensis"	S	Plantae				Lythraceae	Diplusodon	minasensis		Lourteig						6014		"Rosana Romero"	2001	03	28				Brasil	MG	SERRO	"Distrito de Mato Grosso, Pedra do Cruzeiro."	-43.458333	-18.693611										Exsicatas	1				"Cálice esverdeado, corola púrpura, anteras amarelas. Doação Universidade Fedral de Uberlândia. Herbário HUFU nº 25.106."	CEN00101928
"2018-10-26 11:56:13-02"	Cenargen	CEN	18526	"Diplusodon minasensis"	S	Plantae				Lythraceae	Diplusodon	minasensis		Lourteig	"T. B. Cavalcanti"	1993				220		"Taciana Barbosa Cavalcanti"	1989	02	16				Brasil	MG	DIAMANTINA	"BR - 367 - Conselheiro Mata, 21 km."	43.8833333	-18.3					1130	1130				Exsicatas	5				"Apêndices deflexos."	CEN00018526
"2018-10-26 11:56:13-02"	Cenargen	CEN	51436	"Diplusodon minasensis"	S	Plantae				Lythraceae	Diplusodon	minasensis		Lourteig	"T. B. Cavalcanti"					2382		"Renato de Mello-Silva"	2004	01	19				Brasil	MG	"CONGONHAS DO NORTE"	"Serra do Cipó. Serra Talhada. Fazenda Vereda do Cambota, alto da Sera do João Camilo, 6,8 Km Sudoeste da estrada Congonha do Norte - Gouveia, entrada a 3,7 Km Noroeste de Cong. do Norte."	-43.7525	-18.810833					1333	1333				Exsicatas	1				"Grandes afloramentos rochosos com lajeados planos. Entre rochas. Folhas discolores, verde-claras na face abaxial. Pétalas cor-de-rosa. Anteras amarelo-claras. Seis estames. Doação da Universidade de São Paulo - Herbário SPF."	CEN00051436
"2018-10-26 11:56:13-02"	Cenargen	CEN	71907	"Diplusodon minasensis"	S	Plantae				Lythraceae	Diplusodon	minasensis		Lourteig	"T. B. Cavalcanti"					714		"L. Menini Neto"	2009	05	24				Brasil	MG	"ALVORADA DE MINAS"	"Estrada para Cachoeira Campina, a 3 Km de Itapanhoacanga."	-43.443333	-18.798333					838	838				Exsicatas	1				"Folhas discolores, estames amarelos. Doação do Jardim Botânico do Rio de Janeiro. RB 483523."	CEN00071907
"2018-10-26 11:56:13-02"	Cenargen	CEN	96684	"Diplusodon minasensis"	S	Plantae				Lythraceae	Diplusodon	minasensis		Lourteig	"T. B. Cavalcanti"					5376		"Jair Eustáquio Quintino de Faria Jr."	2016	02	27				Brasil	MG	DIAMANTINA	"Parque Estadual do Biribiri, Alto da Jacuba."	-43.587222	-18.196111										Exsicatas	1				"Frutos secos no pé. Doação do Herbário HDJF-3360."	CEN00096684
"2018-10-26 11:56:13-02"	Cenargen	CEN	96687	"Diplusodon minasensis"	S	Plantae				Lythraceae	Diplusodon	minasensis		Lourteig	"T. B. Cavalcanti"					5410		"Jair Eustáquio Quintino de Faria Jr."	2016	03	04				Brasil	MG	GOUVEIA	"Estrada paralela aos moinhos de vento, entrando à direita sentido Gouveia/Curvelo. Sìtio do Mulato, área de extração da empresa mineradora Tracomal."	-43.913611	-18.523333										Exsicatas	1				"Frutos secos no pé. Doação do Herbário HDJF-3394."	CEN00096687
"2018-10-26 11:56:13-02"	Cenargen	CEN	96692	"Diplusodon minasensis"	S	Plantae				Lythraceae	Diplusodon	minasensis		Lourteig	"T. B. Cavalcanti"					5510		"Jair Eustáquio Quintino de Faria Jr."	2016	03	20				Brasil	MG	GOUVEIA	"Sítio do Mulato, entrando na estrada paralela aos moinhos de vento, área da mineradora Tracomal."	-43.913611	-18.523333										Exsicatas	1				"Doação do Herbário HDJF-3462."	CEN00096692
"2018-10-26 11:56:13-02"	Cenargen	CEN	96723	"Diplusodon minasensis"	S	Plantae				Lythraceae	Diplusodon	minasensis		Lourteig	"T. B. Cavalcanti"					6204		"Jair Eustáquio Quintino de Faria Jr."	2016	07	05				Brasil	MG	MONJOLOS	"Mina do Geraldinho."	-43.908055	-18.5					1259	1259				Exsicatas	1				"Doação do Herbário HDJF-4167."	CEN00096723
"2018-10-26 11:56:13-02"	Cenargen	CEN	101917	"Diplusodon mononeuros"	S	Plantae				Lythraceae	Diplusodon	mononeuros		Pilg.	"T. B. Cavalcanti"					950		"Priscila Oliveira Rosa"	2007	10	21				Brasil			"Estrada para o Telésforo, morro próximo a cidade."	-43.970833	-18.281111					1062	1062				Exsicatas	1				"Cálice verde, corola, filetes e estiletes lilases, anteras amarelas. Doação Herbarium Uberlandense - HUFU. Herbário nº 49729."	CEN00101917
"2018-10-26 11:56:13-02"	Cenargen	CEN	46957	"Diplusodon mononeuros"	S	Plantae				Lythraceae	Diplusodon	mononeuros		Pilg.	"T. B. Cavalcanti"					3125		"Taciana Barbosa Cavalcanti"	2003	01	19				Brasil	MG	DIAMANTINA	"Estrada de terra Conselheiro Mata - Diamantina, cerca de 1 km Consellheiro Mata."	-43.97389	-18.28472					1000	1000				Exsicatas	10				"Filetes e estiletes roxos. Tubo floral verde-claro e apêndices verdes. Folhas discolores, (foto), suberetas. 15 estames, corola 2,5 cm de diâmetro. Final de floração. Pedicelo longo."	CEN00046957
"2018-10-26 11:56:13-02"	Cenargen	CEN	101944	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"R. L. Volpi"					6275		"Rosana Romero"	2002	04	10				Brasil	MG	DELFINOPOLIS	"Estrada para Casa Branca, Faz. Paraíso, \" Sete Cidades\"."	-46.756389	-20.36777					1178	1178				Exsicatas	1				"Cálice verde, corola magenta, anteras amarelas. Doação Universidade Federal de Uberlândia - HUFU."	CEN00101944
"2018-10-26 11:56:14-02"	Cenargen	CEN	18564	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"T. B. Cavalcanti"					24316		"Leopoldo Krieger"	1988	10	10				Brasil	MG	"BOM JARDIM DE MINAS"	"Em barrancos."	0	0	-44.1911010742188	-21.9472007751465	20996							Exsicatas	1				"Arbustinho. Doação do Herbário UFJF - Juiz de Fora."	CEN00018564
"2018-10-26 11:56:14-02"	Cenargen	CEN	18566	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"T. B. Cavalcanti"					S/N		"Fátima Regina Gonçalves Salimena-Pires"	1991	06	20				Brasil	MG	"LIMA DUARTE"	"Serra da Ibitipoca. No campo rupestre abaixo do camping."	0	0	-43.793098449707	-21.8425006866455	30417							Exsicatas	1				"Doação do Herbário CESJ (25451) da Universidade Federal de Juiz de Fora - Juiz de Fora."	CEN00018566
"2018-10-26 11:56:14-02"	Cenargen	CEN	18582	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"T. B. Cavalcanti"	1988				246		"Mizué Kirizawa"	1978	09	10				Brasil	MG	ITUTINGA	"Área de cerrado na beira da estrada."	0	0	-44.6577987670898	-21.2980995178223	24458							Exsicatas	1				"Doação do Instituto de Botânica - SP (154466). São Paulo. Beira de estrada."	CEN00018582
"2018-10-26 11:56:14-02"	Cenargen	CEN	19040	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"T. B. Cavalcanti"	1995				1038		"Priscila M. Andrade"	1987	10	07				Brasil	MG	"LIMA DUARTE"	"P. E. Ibitipoca."	0	0	-43.793098449707	-21.8425006866455	30417							Exsicatas	1				"Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB. Nº do exemplar 15700."	CEN00019040
"2018-10-26 11:56:14-02"	Cenargen	CEN	19125	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"T. B. Cavalcanti"	1995				S/N		"João Renato Stehmann"	1987	08	30				Brasil	MG	"LIMA DUARTE"	"P. E. Ibitipoca."	0	0	-43.793098449707	-21.8425006866455	30417							Exsicatas	1				"Flores rosadas/lilás. Doação do Herbário BHCB (15703) - departamento de Botânica - ICB - UFMG."	CEN00019125
"2018-10-26 11:56:14-02"	Cenargen	CEN	21951	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"T. B. Cavalcanti"					2005		"Vinícius Castro Souza"	1992	10	10				Brasil	MG	ITUTINGA	"Estrada entre Lavras e São João Del Rey, a 56 km de São João Del Rey."	0	0	-44.6577987670898	-21.2980995178223	24458							Exsicatas	1				"Subarbusto a arbusto. Hipanto verde-claro com estrias vermelhas, pétalas e filetes lilases, anteras amarelas. Entre rochas. Doação da Universidade de"	CEN00021951
"2018-10-26 11:56:14-02"	Cenargen	CEN	29269	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"T. B. Cavalcanti"					423		"Marie Sugiyama"	1983	12	08				Brasil	MG	CARRANCAS		0	0	-44.6425018310547	-21.4874992370605	21143							Exsicatas	1				"Doação do Instituto de Botânica - SP (200182). São Paulo."	CEN00029269
"2018-10-26 11:56:14-02"	Cenargen	CEN	43511	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"T. B. Cavalcanti"					1811		"Rafaela Campostrini Forzza"	2001	02	09				Brasil	MG	"LIMA DUARTE"	"Arredores do Parque Estadual do Ibitipoca."	0	0	-43.793098449707	-21.8425006866455	30417							Exsicatas	1				"Flores com cálice verde e estames amarelas. Corola rósea. Material prensado em álcool. Doação da Universidade Federal de Juiz de Fora - Herbário Leopoldo Krieger - CESJ (32552)."	CEN00043511
"2018-10-26 11:56:14-02"	Cenargen	CEN	46920	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"T. B. Cavalcanti"	2003				3088		"Taciana Barbosa Cavalcanti"	2003	01	15				Brasil	MG	ITUTINGA	"BR - 265, Lavras - São João Del Rey, cerca de 25 km de Lavras. Margem esquerda da estrada."	-44.71389	-21.29806					1000	1000				Exsicatas	4				"Indivíduos jovens com folhas maiores e ramos jovens vináceos a avermelhados."	CEN00046920
"2018-10-26 11:56:14-02"	Cenargen	CEN	50834	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"T. B. Cavalcanti"					343		"Ricardo Montianele de Castro"	2001	05	19				Brasil	MG	"LIMA DUARTE"	"Arraial de Conceição de Ibitipoca. Parque Estadual do Ibitipoca e Pedra do Gavião."	0	0	-43.793098449707	-21.8425006866455	30417							Exsicatas	1				"Erva terrestre no campo de altitude, na trilha que liga o Pico do Peão à Pedra do Gavião. Flores com cálice verde, corola vinho, anteras amarelas e fi"	CEN00050834
"2018-10-26 11:56:14-02"	Cenargen	CEN	64198	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"T. B. Cavalcanti"					3925		"Eugênio Tameirão Neto"	2005	07	14				Brasil	MG	"LIMA DUARTE"	"Saint Gobain - Próximo ao Pavoada do Souza."	0	0	-43.793098449707	-21.8425006866455	30417							Exsicatas	1				"Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (97628)."	CEN00064198
"2018-10-26 11:56:14-02"	Cenargen	CEN	64222	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"T. B. Cavalcanti"					2894		"Renato de Mello-Silva"	2006	04	21				Brasil	MG	"SANTA BARBARA"	"Serra do Caraça. Ao lado da estrada que leva ao Santuário do Caraça, no Mirante."	0	0	-43.4152984619141	-19.959400177002	33136		1297	1297				Exsicatas	1				"Anteras amarelas; 12 estames. Doação da Universidade de São Paulo - Herbário SPF."	CEN00064222
"2018-10-26 11:56:14-02"	Cenargen	CEN	72024	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"T. B. Cavalcanti"					2930		"Renato de Mello-Silva"	2006	07	17				Brasil	MG	ITUTINGA	"Rodovia São João del Rei-Lavras. 9,5 Km da ponte sobre o rio Grande, sentido Lavras (km 316 da BR 265)."	0	0	-44.6577987670898	-21.2980995178223	24458							Exsicatas	2				"Encosta com afloramentos rochosos à margem norte da estrada, com grande população de Barbacenia tomentosa, Eremanthus e Vellozia subscabra. Subarbusto"	CEN00072024
"2018-10-26 11:56:14-02"	Cenargen	CEN	88679	"Diplusodon myrsinites"	S	Plantae				Lythraceae	Diplusodon	myrsinites		DC.	"T. B. Cavalcanti"					3935		"Taciana Barbosa Cavalcanti"	2015	02	09				Brasil	MG	DIAMANTINA	"Estrada de terra para Barão do Guaicui."	-43.726666	-18.373333					1392	1392				Exsicatas	8				"Ramos jovens ferrugíneos. Folhas glaucas, patentes a suberetas. Inflorescência ampla. Tubo floral verde, sépalas vináceas. Prófilo ultrapassando o ápice do tudo floral. 12 estames. Presença de Diplusodon glaucescens e D. hexander."	CEN00088679
"2018-10-26 11:56:14-02"	Cenargen	CEN	46983	"Diplusodon nigricans"	S	Plantae				Lythraceae	Diplusodon	nigricans		Koehne	"T. B. Cavalcanti"					3151		"Taciana Barbosa Cavalcanti"	2003	01	29				Brasil	GO	"TERESINA DE GOIAS"	"GO-118. Estrada Terezina de Goiás - Alto Paraiso de Goiás, a 24 km de Terezina."	-47.335555	-13.874722					1100	1100				Exsicatas	3					CEN00046983
"2018-10-26 11:56:14-02"	Cenargen	CEN	46986	"Diplusodon nigricans"	S	Plantae				Lythraceae	Diplusodon	nigricans		Koehne	"T. B. Cavalcanti"					3154		"Taciana Barbosa Cavalcanti"	2003	01	29				Brasil	GO	"TERESINA DE GOIAS"	"GO - 118. Estrada Terezina de Goiás - Alto Paraiso de Goiás, a 30 km de Terezina."	-47.359166	-13.895833					1150	1150				Exsicatas	3				"12 estames. Tricomas em tufos."	CEN00046986
"2018-10-26 11:56:14-02"	Cenargen	CEN	46997	"Diplusodon nigricans"	S	Plantae				Lythraceae	Diplusodon	nigricans		Koehne	"T. B. Cavalcanti"					3165		"Taciana Barbosa Cavalcanti"	2003	01	29				Brasil	GO	"ALTO PARAISO DE GOIAS"	"GO-118, Alto Paraiso de Goiás - Teresina de Goiás, 34 km de Alto Paraiso de Goiás."	0	0	-47.5099983215332	-14.1324996948242	44724							Exsicatas	1					CEN00046997
"2018-10-26 11:56:14-02"	Cenargen	CEN	53427	"Diplusodon nigricans"	S	Plantae				Lythraceae	Diplusodon	nigricans		Koehne	"T. B. Cavalcanti"					475		"José Floriano Barêa Pastore"	2003	04	20				Brasil	GO	CAVALCANTE	"Ponte de pedra/Fazenda Renascer."	0	0	-47.4583015441895	-13.7974996566772	92497							Exsicatas	2					CEN00053427
"2018-10-26 11:56:14-02"	Cenargen	CEN	53876	"Diplusodon nigricans"	S	Plantae				Lythraceae	Diplusodon	nigricans		Koehne	"T. B. Cavalcanti"					789		"José Floriano Barêa Pastore"	2004	02	03				Brasil	GO	CAVALCANTE	"Fazenda Renascer - trilha para Ponte de Pedra."	0	0	-47.4583015441895	-13.7974996566772	92497							Exsicatas	5				"Terreno com cascalho de cor bem clara."	CEN00053876
"2018-10-26 11:56:14-02"	Cenargen	CEN	46191	"Diplusodon oblongus"	S	Plantae				Lythraceae	Diplusodon	oblongus		Pohl	"T. B. Cavalcanti"	2003				170		"Micheline Carvalho-Silva"	2001	12	10				Brasil	GO	LUZIANIA	"AHE Corumbá IV. Local desmatado para construção da casa de força. Margem esquerda do rio Corumbá."	-48.19056	-16.33111										Exsicatas	3					CEN00046191
"2018-10-26 11:56:14-02"	Cenargen	CEN	61831	"Diplusodon nigricans"	S	Plantae				Lythraceae	Diplusodon	nigricans		Koehne	"T. B. Cavalcanti"					3540		"Taciana Barbosa Cavalcanti"	2004	09	01				Brasil	GO	"TERESINA DE GOIAS"	"GO - 118, Teresina de Goiás - Alto Paraíso de Goiás, 24 km."	-47.328888	-13.863611					1111	1111				Exsicatas	3				"Apêndices patentes. Tricomas em tufos, quase estrelados."	CEN00061831
"2018-10-26 11:56:14-02"	Cenargen	CEN	64737	"Diplusodon nigricans"	S	Plantae				Lythraceae	Diplusodon	nigricans		Koehne	"T. B. Cavalcanti"					624		"Graziela Maciel Barroso"	1968	12	21				Brasil	GO	GOIAS	"Chapada dos Veadeiros a 1800 msm.."	0	0	-50.1403007507324	-15.9343996047974	63502		1800	1800				Exsicatas	1				"Doação do Herbário Universidade de Brasília. Plantas do Brasil - Goiás."	CEN00064737
"2018-10-26 11:56:14-02"	Cenargen	CEN	101948	"Diplusodon nitidus"	S	Plantae				Lythraceae	Diplusodon	nitidus		"Mart. ex DC."	"T. B. Cavalcanti"					1073		"Priscila Oliveira Rosa"	2008	05	17				Brasil	MG	BOTUMIRIM	"Serra da Canastra, acesso pela cidade."	-43.027777	-16.854444					1207	1207				Exsicatas	1				"Cálice vinho, corola arroxeada. Doação Herbarium Uberlandense - HUFU. Herbário nº 51626."	CEN00101948
"2018-10-26 11:56:14-02"	Cenargen	CEN	103247	"Diplusodon nitidus"	S	Plantae				Lythraceae	Diplusodon	nitidus		"Mart. ex DC."	"T. B. Cavalcanti"					6354		"Anderson Cássio Sevilha"	2017	03	15				Brasil	MG	"SANTO ANTÔNIO DO RETIRO"	Sucuriu.	-42.7525	-15.338333					986	986				Exsicatas	5				"Projeto Bem Diverso."	CEN00103247
"2018-10-26 11:56:14-02"	Cenargen	CEN	103450	"Diplusodon nitidus"	S	Plantae				Lythraceae	Diplusodon	nitidus		"Mart. ex DC."	"T. B. Cavalcanti"					6523		"Anderson Cássio Sevilha"	2017	03	17				Brasil	MG	"SANTO ANTÔNIO DO RETIRO"	"Sítio 10. Ponto 6."	-42.759444	-15.380277					966	966				Exsicatas	4				"Antaras amarelas. Projeto Bem Diverso."	CEN00103450
"2018-10-26 11:56:14-02"	Cenargen	CEN	103743	"Diplusodon nitidus"	S	Plantae				Lythraceae	Diplusodon	nitidus		"Mart. ex DC."	"T. B. Cavalcanti"					6795		"Anderson Cássio Sevilha"	2017	03	23				Brasil	MG	"VARGEM GRANDE DO RIO PARDO"	"Sítio 17. Ponto 5."	-42.351111	-15.406388					928	928				Exsicatas	4				"Projeto Bem Diverso."	CEN00103743
"2018-10-26 11:56:14-02"	Cenargen	CEN	103796	"Diplusodon nitidus"	S	Plantae				Lythraceae	Diplusodon	nitidus		"Mart. ex DC."	"T. B. Cavalcanti"					6833		"Anderson Cássio Sevilha"	2017	03	24				Brasil	MG	"SAO JOAO DO PARAISO"	"Sítio 18. Ponto 5."	-42.158611	-15.255277					994	994				Exsicatas	6				"Projeto Bem Diverso."	CEN00103796
