"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude"
609,"NY","NY","00924076","Diplusodon virgatus",NA,"A. Lourteig",-17.25,-51.8
610,"NY","NY","00923934","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.388386,-43.539757
611,"NY","NY","00941149","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-18.5797,-43.5686
612,"NY","NY","00923863","Diplusodon marginatus",NA,"A. Lourteig",-15.7797,-48.39633
613,"NY","NY","01093209","Diplusodon oblongus",NA,"T. B. Cavalcanti",-14.1625,-47.6272
615,"NY","NY","01093213","Diplusodon leucocalycinus",NA,"T. B. Cavalcanti",-13.92,-47.42
616,"NY","NY","00923936","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.1729945899495,-43.7143985170281
618,"NY","NY","00940286","Diplusodon helianthemifolius","pemphoides","T. B. Cavalcanti",-18.1422,-43.0594
620,"NY","NY","00923920","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.55,-47.42
622,"NY","NY","00924597","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.4568146526087,-47.6146512486159
623,"NY","NY","00924008","Diplusodon sigillatus",NA,"T. B. Cavalcanti",-14.0511,-47.5011
625,"NY","NY","00923952","Diplusodon puberulus",NA,"T. B. Cavalcanti",-16.4288,-43.2679
628,"NY","NY","00923849","Diplusodon leucocalycinus",NA,"T. B. Cavalcanti",-13.98077,-47.5
629,"NY","NY","445437","Diplusodon ulei",NA,"A. Lourteig",-13.0092666818479,-41.3706393848679
631,"NY","NY","01093210","Diplusodon alatus",NA,"T. B. Cavalcanti",-14.135,-47.7344
633,"NY","NY","00924023","Diplusodon strigosus",NA,"T. B. Cavalcanti",-15.87,-48.83
636,"NY","NY","00941155","Diplusodon strigosus",NA,"T. B. Cavalcanti",-15.783420808429,-47.9301726858463
637,"NY","NY","00932237","Diplusodon virgatus",NA,"T. B. Cavalcanti",-17.745658261845,-48.625223622885
639,"NY","NY","00923805","Diplusodon hexander",NA,"S. A. Graham",-18.2531772779915,-43.6004898201051
642,"NY","NY","00940242","Diplusodon argenteus",NA,"T. B. Cavalcanti",-14.2,-47.87
643,"NY","NY","00940243","Diplusodon cordifolius",NA,"T. B. Cavalcanti",-14.1361863978701,-47.5101417129434
644,"NY","NY","00923869","Diplusodon marginatus",NA,"T. B. Cavalcanti",-13.67,-48.23
645,"NY","NY","00941159","Diplusodon villosissimus",NA,"T. B. Cavalcanti",-21.22,-44.9
646,"NY","NY","00923985","Diplusodon rosmarinifolius",NA,"A. Lourteig",-15.7834208090807,-47.9298726661488
647,"NY","NY","00923865","Diplusodon marginatus",NA,"A. Lourteig",-16.2565304858771,-47.9507751562949
648,"NY","NY","00932202","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.63,-48.35
649,"NY","NY","445418","Diplusodon helianthemifolius","pemphoides","T. B. Cavalcanti",-16.63,-42.82
650,"NY","NY","00923924","Diplusodon oblongus",NA,"T. B. Cavalcanti",-17.15,-50.45
652,"NY","NY","00923561","Diplusodon alatus",NA,"T. B. Cavalcanti",-14.1361863978701,-47.5101417129434
654,"NY","NY","00932204","Diplusodon strigosus",NA,"T. B. Cavalcanti",-15.55,-48.25
655,"NY","NY","00923971","Diplusodon ramosissimus",NA,"A. Lourteig",-15.7833,-47.77671
656,"NY","NY","813742","Diplusodon helianthemifolius","pemphoides","T. B. Cavalcanti",-13.37,-44.63
658,"NY","NY","00932233","Diplusodon punctatus",NA,"T. B. Cavalcanti",-14.4444,-48.2314
660,"NY","NY","00923925","Diplusodon oblongus",NA,"T. B. Cavalcanti",-17.35,-48.52
662,"NY","NY","00923903","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.952,-47.93495
664,"NY","NY","00932227","Diplusodon strigosus",NA,"T. B. Cavalcanti",-14.35,-48.2
666,"NY","NY","00923514","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-14.63,-48.97
668,"NY","NY","00923961","Diplusodon quintuplinervius",NA,"A. Lourteig",-16.4147,-43.2439
670,"NY","NY","445425","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-10.37,-41.33
671,"NY","NY","00923566","Diplusodon burchellii",NA,"T. B. Cavalcanti",-13.98,-48.3
672,"NY","NY","00932208","Diplusodon alatus",NA,"T. B. Cavalcanti",-14.15,-47.78
676,"NY","NY","00923878","Diplusodon oblongus",NA,"A. Lourteig",-16.7037401300904,-47.6804584131488
677,"NY","NY","00924003","Diplusodon sordidus",NA,"A. Lourteig",-14.1167,-47.65562
679,"NY","NY","01405321","Diplusodon minasensis",NA,"T. B. Cavalcanti",-18.1838,-43.536667
681,"NY","NY","00940271","Diplusodon epilobioides",NA,"T. B. Cavalcanti",-16.8081495336071,-42.3432047591734
682,"NY","NY","00923876","Diplusodon oblongus",NA,"A. Lourteig",-14.07196,-47.56254
683,"NY","NY","00940249","Diplusodon ciliiflorus",NA,"S. A. Graham",-18.2531772779915,-43.6004898201051
684,"NY","NY","00932211","Diplusodon virgatus",NA,"T. B. Cavalcanti",-18.1462660512521,-48.5619206004322
685,"NY","NY","00923911","Diplusodon oblongus",NA,"A. Lourteig",-15.95,-50.03
686,"NY","NY","00940263","Diplusodon ciliatiflorus",NA,"T. B. Cavalcanti",-14.1361863978701,-47.5101417129434
687,"NY","NY","00932238","Diplusodon punctatus",NA,"T. B. Cavalcanti",-13.3811,-48
690,"NY","NY","00923508","Diplusodon strigosus",NA,"T. B. Cavalcanti",-14.47,-48.57
691,"NY","NY","01405344","Diplusodon paraisoensis",NA,"T. B. Cavalcanti",-14.0755,-47.4754
694,"NY","NY","00940287","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.36499,-43.72035
697,"NY","NY","00939854","Diplusodon virgatus",NA,"S. A. Graham",-21.7007370332437,-45.2534070109475
698,"NY","NY","00923945","Diplusodon panniculatus",NA,"T. B. Cavalcanti",-16.7723416525899,-47.6137541731285
699,"NY","NY","00932213","Diplusodon virgatus",NA,"T. B. Cavalcanti",-13.7936767385093,-48.5713100813145
700,"NY","NY","00940270","Diplusodon epilobioides",NA,"S. A. Graham",-17.2895590450327,-42.7298307975481
701,"NY","NY","00940291","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.2531772779915,-43.6004898201051
703,"NY","NY","00924019","Diplusodon strigosus",NA,"A. Lourteig",-12.82,-51.77
705,"NY","NY","00932201","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.67,-48.33
707,"NY","NY","00924001","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488
709,"NY","NY","445431","Diplusodon thymifolius",NA,"T. B. Cavalcanti",-12.6,-45.58
710,"NY","NY","00923862","Diplusodon macrodon",NA,"T. B. Cavalcanti",-14.1361863978701,-47.5101417129434
711,"NY","NY","00924015","Diplusodon strigosus",NA,"S. A. Graham",-17.0566,-51.816667
712,"NY","NY","00923806","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.13,-43.53
714,"NY","NY","00932215","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.8,-47.97
715,"NY","NY","00923844","Diplusodon lanceolatus",NA,"T. B. Cavalcanti",-17.92,-48.55
717,"NY","NY","445421","Diplusodon helianthemifolius","pemphoides","T. B. Cavalcanti",-12.15,-44.99
718,"NY","NY","00932239","Diplusodon strigosus",NA,"T. B. Cavalcanti",-13.6714,-47.9114
