"","668","382","828","748","669","709","352","667","351","708","823","509","391","908","788","499","312","589","232","581","501","541","152","392","381","422","502","867","582","233","193","906","827","782"
"708",0.51063829787234,0.885714285714286,0.82051282051282,0.578947368421053,0.866666666666667,0.857142857142857,0.925,0.964285714285714,0.914893617021277,0,0.941176470588235,0.931034482758621,0.904761904761905,0.933333333333333,0.842105263157895,0.931034482758621,0.972972972972973,0.875,0.967741935483871,0.9375,0.794871794871795,0.903225806451613,1,0.964285714285714,1,0.861111111111111,0.962962962962963,1,0.964285714285714,1,1,0.931034482758621,0.964285714285714,0.96551724137931
"823",0.916666666666667,0.833333333333333,0.88,0.875,1,1,0.863636363636364,1,0.862068965517241,0.941176470588235,0,0.916666666666667,0.833333333333333,0.923076923076923,0.869565217391304,0.818181818181818,0.947368421052632,0.941176470588235,0.923076923076923,0.666666666666667,0.739130434782609,0.666666666666667,0.9,1,0.888888888888889,0.85,0.888888888888889,0.9,0.9,0.909090909090909,1,0.916666666666667,0.9,0.8
"509",0.931818181818182,0.857142857142857,0.85,0.931034482758621,0.9,1,0.888888888888889,1,0.923076923076923,0.931034482758621,0.916666666666667,0,0.85,1,0.894736842105263,0.666666666666667,0.928571428571429,0.7,1,0.9,0.857142857142857,0.9,1,1,0.75,0.875,1,1,1,1,1,0.4,1,1
"391",0.872727272727273,0.76,0.848484848484848,0.878048780487805,0.96,0.956521739130435,0.75,1,0.464285714285714,0.904761904761905,0.833333333333333,0.85,0,1,0.838709677419355,0.85,0.846153846153846,0.782608695652174,0.857142857142857,0.761904761904762,0.78125,0.818181818181818,0.894736842105263,0.95,0.947368421052632,0.777777777777778,0.947368421052632,0.95,0.894736842105263,0.842105263157895,1,0.85,1,0.952380952380952
"908",0.956521739130435,0.9375,0.857142857142857,0.967741935483871,1,1,1,1,1,0.933333333333333,0.923076923076923,1,1,0,0.9,1,1,1,1,0.909090909090909,0.958333333333333,0.909090909090909,1,1,1,0.944444444444444,1,1,1,1,1,1,0.833333333333333,1
"788",0.723404255319149,0.884615384615385,0.758620689655172,0.705882352941176,1,0.952380952380952,0.862068965517241,1,0.828571428571429,0.842105263157895,0.869565217391304,0.894736842105263,0.838709677419355,0.9,0,0.894736842105263,0.923076923076923,0.869565217391304,0.952380952380952,0.909090909090909,0.806451612903226,0.857142857142857,0.944444444444444,1,1,0.892857142857143,1,0.944444444444444,1,0.947368421052632,1,0.894736842105263,0.882352941176471,1
"499",0.978260869565217,0.666666666666667,0.904761904761905,0.966666666666667,1,1,0.888888888888889,1,0.923076923076923,0.931034482758621,0.818181818181818,0.666666666666667,0.85,1,0.894736842105263,0,0.928571428571429,0.916666666666667,1,0.777777777777778,0.857142857142857,0.9,1,1,0.75,0.714285714285714,1,0.8,1,1,1,0.666666666666667,1,1
"312",0.897959183673469,0.904761904761905,0.96551724137931,0.972972972972973,0.941176470588235,0.933333333333333,0.5,1,0.653846153846154,0.972972972972973,0.947368421052632,0.928571428571429,0.846153846153846,1,0.923076923076923,0.928571428571429,0,0.947368421052632,0.769230769230769,0.875,0.931034482758621,1,0.916666666666667,0.916666666666667,0.909090909090909,0.863636363636364,1,1,1,0.833333333333333,0.909090909090909,0.928571428571429,1,1
"589",0.818181818181818,0.95,0.833333333333333,0.875,0.769230769230769,0.833333333333333,0.863636363636364,1,0.935483870967742,0.875,0.941176470588235,0.7,0.782608695652174,1,0.869565217391304,0.916666666666667,0.947368421052632,0,0.833333333333333,1,0.791666666666667,0.857142857142857,0.9,1,1,0.904761904761905,1,1,1,0.909090909090909,1,0.818181818181818,1,1
"232",0.933333333333333,1,0.956521739130435,1,1,1,0.764705882352941,1,0.84,0.967741935483871,0.923076923076923,1,0.857142857142857,1,0.952380952380952,1,0.769230769230769,0.833333333333333,0,1,0.958333333333333,0.909090909090909,0.6,1,1,1,1,1,1,0.666666666666667,0.8,1,1,1
"581",0.958333333333333,0.538461538461538,0.916666666666667,0.96969696969697,1,1,0.904761904761905,1,0.851851851851852,0.9375,0.666666666666667,0.9,0.761904761904762,0.909090909090909,0.909090909090909,0.777777777777778,0.875,1,1,0,0.826086956521739,0.727272727272727,1,1,0.857142857142857,0.6,0.857142857142857,0.875,0.714285714285714,1,1,0.9,1,0.888888888888889
"501",0.788461538461539,0.769230769230769,0.818181818181818,0.72972972972973,0.961538461538461,0.958333333333333,0.838709677419355,1,0.871794871794872,0.794871794871795,0.739130434782609,0.857142857142857,0.78125,0.958333333333333,0.806451612903226,0.857142857142857,0.931034482758621,0.791666666666667,0.958333333333333,0.826086956521739,0,0.65,0.952380952380952,1,0.95,0.692307692307692,0.95,1,0.9,0.954545454545454,1,0.857142857142857,0.9,0.954545454545454
"541",0.91304347826087,0.8125,0.916666666666667,0.903225806451613,1,1,0.954545454545454,1,0.931034482758621,0.903225806451613,0.666666666666667,0.9,0.818181818181818,0.909090909090909,0.857142857142857,0.9,1,0.857142857142857,0.909090909090909,0.727272727272727,0.65,0,0.875,1,1,0.764705882352941,0.857142857142857,1,0.714285714285714,0.888888888888889,1,0.9,0.875,0.888888888888889
"152",0.977272727272727,1,1,1,1,1,0.875,1,0.916666666666667,1,0.9,1,0.894736842105263,1,0.944444444444444,1,0.916666666666667,0.9,0.6,1,0.952380952380952,0.875,0,1,1,1,1,1,1,0.333333333333333,1,1,1,1
"392",1,1,0.95,1,1,1,0.941176470588235,1,0.96,0.964285714285714,1,1,0.95,1,1,1,0.916666666666667,1,1,1,1,1,1,0,1,1,1,1,1,0.75,1,1,1,1
"381",1,0.916666666666667,0.947368421052632,1,1,1,0.9375,1,0.958333333333333,1,0.888888888888889,0.75,0.947368421052632,1,1,0.75,0.909090909090909,1,1,0.857142857142857,0.95,1,1,1,0,0.928571428571429,1,1,1,1,1,0.75,1,1
"422",0.924528301886792,0.142857142857143,0.9,0.921052631578947,0.95,0.944444444444444,0.888888888888889,1,0.882352941176471,0.861111111111111,0.85,0.875,0.777777777777778,0.944444444444444,0.892857142857143,0.714285714285714,0.863636363636364,0.904761904761905,1,0.6,0.692307692307692,0.764705882352941,1,1,0.928571428571429,0,0.928571428571429,0.933333333333333,0.857142857142857,1,1,0.875,1,0.9375
"502",0.976744186046512,0.916666666666667,1,0.962962962962963,1,1,1,1,0.958333333333333,0.962962962962963,0.888888888888889,1,0.947368421052632,1,1,1,1,1,1,0.857142857142857,0.95,0.857142857142857,1,1,1,0.928571428571429,0,1,0.5,1,1,1,1,0.666666666666667
"867",1,0.923076923076923,1,1,1,1,0.941176470588235,1,0.916666666666667,1,0.9,1,0.95,1,0.944444444444444,0.8,1,1,1,0.875,1,1,1,1,1,0.933333333333333,1,0,1,1,1,1,1,1
"582",0.977272727272727,0.833333333333333,1,0.964285714285714,1,1,1,1,0.96,0.964285714285714,0.9,1,0.894736842105263,1,1,1,1,1,1,0.714285714285714,0.9,0.714285714285714,1,1,1,0.857142857142857,0.5,1,0,1,1,1,1,0.75
"233",0.977777777777778,1,1,1,1,1,0.8125,1,0.875,1,0.909090909090909,1,0.842105263157895,1,0.947368421052632,1,0.833333333333333,0.909090909090909,0.666666666666667,1,0.954545454545454,0.888888888888889,0.333333333333333,0.75,1,1,1,1,1,0,1,1,1,1
"193",0.976744186046512,1,1,1,1,1,0.9375,1,0.958333333333333,1,1,1,1,1,1,1,0.909090909090909,1,0.8,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"906",0.955555555555556,0.857142857142857,0.789473684210526,0.931034482758621,1,1,0.888888888888889,1,0.923076923076923,0.931034482758621,0.916666666666667,0.4,0.85,1,0.894736842105263,0.666666666666667,0.928571428571429,0.818181818181818,1,0.9,0.857142857142857,0.9,1,1,0.75,0.875,1,1,1,1,1,0,1,1
"827",0.953488372093023,1,0.894736842105263,0.964285714285714,1,1,1,1,1,0.964285714285714,0.9,1,1,0.833333333333333,0.882352941176471,1,1,1,1,1,0.9,0.875,1,1,1,1,1,1,1,1,1,1,0,1
"782",0.977777777777778,0.928571428571429,0.952380952380952,0.96551724137931,1,1,1,1,0.961538461538461,0.96551724137931,0.8,1,0.952380952380952,1,1,1,1,1,1,0.888888888888889,0.954545454545454,0.888888888888889,1,1,1,0.9375,0.666666666666667,1,0.75,1,1,1,1,0
