datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2019-10-07 09:19:53-03"	UEFS	HUEFS	238581	"Cattleya pfisteri"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	pfisteri		"(Pabst & Senghas) Van den Berg"						315		"Vieira, T.L."	2017	09	30				Brasil	Bahia	"Barra da Estiva"	"Morro do Ouro"	-41.285	-13.683889					1500	1500									"Campo Rupestre"	HUEFS0238581
"2019-10-07 09:19:53-03"	UEFS	HUEFS	68372	"Cattleya pfisteri"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	pfisteri		"(Pabst & Senghas) Van den Berg"	D.N.Carvalho	2014	04			290		"Smidt, E.C."	2002	10	21				Brasil	Bahia	Mucugê	Guiné.	-41.5	-12.85																HUEFS0068372
"2019-10-07 09:19:53-03"	UEFS	HUEFS	72171	"Cattleya pfisteri"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	pfisteri		"(Pabst & Senghas) Van den Berg"	D.N.Carvalho	2014	04			2125		"Borba, E.L."	2001	11	17				Brasil	Bahia	Mucugê	"Gerais do Guiné."	-41.481389	-12.769444					1363	1363										HUEFS0072171
"2019-10-07 09:19:53-03"	UEFS	HUEFS	8322	"Cattleya pfisteri"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	pfisteri		"(Pabst & Senghas) Van den Berg"	D.N.Carvalho	2013	10			1888		"Queiroz, L.P.de"	1987	10	11				Brasil	Bahia	Palmeiras		-41.45	-12.6					1200	1200										HUEFS0008322
"2019-10-07 09:19:53-03"	UEFS	HUEFS	99750	"Cattleya pfisteri"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	pfisteri		"(Pabst & Senghas) Van den Berg"	D.N.Carvalho	2013	10		"Fotografia do Tipo"			"Waras, E."	1974	10	25				Brasil	Bahia	Estiva	s.l.	0	0					0	0										HUEFS0099750
"2019-10-07 09:19:53-03"	UEFS	HUEFS	161544	"Cattleya porphyroglossa"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	porphyroglossa		"Linden & Rchb.f."						1966		"van den Berg, C."	2008	03	15				Brasil	Bahia		"planta cultivada pelo Sr. Sandro (Cidade Nova), coletada em ponto não revelado da Chapada Diamantina"	0	0																HUEFS0161544
"2019-10-07 09:19:53-03"	UEFS	HUEFS	161545	"Cattleya purpurata"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	purpurata		"(Lindl.) Beer"						1967		"van den Berg, C."	2009	12	01				Brasil			"planta cultivida, sem localidade."	0	0																HUEFS0161545
"2019-10-07 09:19:53-03"	UEFS	HUEFS	114238	"Cattleya sincorana"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	sincorana		"(Schltr.) Van den Berg"	D.N.Carvalho	2013	10			1411		"Cardoso, D."	2006	11	18				Brasil	Bahia	Palmeiras	"Parque Nacional da Chapada Diamantina, Morro Mãe Inácia."	-41.466667	-12.45					1100	1100									"Campo rupestre."	HUEFS0114238
"2019-10-07 09:19:53-03"	UEFS	HUEFS	134636	"Cattleya sincorana"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	sincorana		"(Schltr.) Van den Berg"	D.N.Carvalho	2013	10			214		"Ferreira, M.C."	1989	11	04				Brasil	Bahia	"Morro do Chapéu"	"Ibiquiara, Cascavel, trilha para o Rumo (Machobongo). Entre Riachão e o Morro do Chapéu."	0	0	-41.1561012268066	-11.5500001907349	98143													HUEFS0134636
"2019-10-07 09:19:53-03"	UEFS	HUEFS	134648	"Cattleya sincorana"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	sincorana		"(Schltr.) Van den Berg"	D.N.Carvalho	2014	04			287		"Orlandi, R.P."	1980	09	02				Brasil	Bahia	"Mundo Novo"		-40.365278	-11.760556																HUEFS0134648
"2019-10-07 09:19:53-03"	UEFS	HUEFS	181174	"Cattleya sincorana"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	sincorana		"(Schltr.) Van den Berg"						1934		"Oliveira, R.P."	2011	11	01				Brasil	Bahia	Mucugê	"Distrito de Guiné, Serra do Esbarrancado. No topo da serra."	-41.511389	-12.756111					1111	1379									"Campo rupestre."	HUEFS0181174
"2019-10-07 09:19:53-03"	UEFS	HUEFS	68376	"Cattleya sincorana"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	sincorana		"(Schltr.) Van den Berg"	D.N.Carvalho	2014	04			294		"Smidt, E.C."	2002	10	21				Brasil	Bahia	Mucugê	Guiné.	-41.5	-12.85															Rupestre.	HUEFS0068376
"2019-10-07 09:19:53-03"	UEFS	HUEFS	70969	"Cattleya sincorana"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	sincorana		"(Schltr.) Van den Berg"	D.N.Carvalho	2014	04			2106		"Borba, E.L."	2001	11	17				Brasil	Bahia	Palmeira	"Gerais do Guiné"	-41.481111	-12.769444					1363	1363									"Campo rupestre"	HUEFS0070969
"2019-10-07 09:19:53-03"	UEFS	HUEFS	10576	"Cattleya tenuis"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	tenuis		"Campacci & Vedovello"	"A.T.de Brito"	1996	03			133		"Ganev, W."	1992	04	13				Brasil	Bahia	Abaíra		-41.566667	-13.1					1100	1100										HUEFS0010576
"2019-10-07 09:19:53-03"	UEFS	HUEFS	133556	"Cattleya tenuis"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	tenuis		"Campacci & Vedovello"						133		"Bastos, C.A."	2007	03	05				Brasil	Bahia	"Morro do Chapéu"	"Estrada de chão para o Buraco do Possidônio."	-41.225278	-11.613056					1002	1002									Mata.	HUEFS0133556
"2019-10-07 09:19:53-03"	UEFS	HUEFS	63117	"Cattleya tenuis"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	tenuis		"Campacci & Vedovello"								Jurandir	2002	04	10				Brasil	Bahia	Palmeiras		0	0	-41.5588989257812	-12.5289001464844	20767													HUEFS0063117
"2019-10-07 09:19:53-03"	UEFS	HUEFS	69546	"Cattleya tenuis"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	tenuis		"Campacci & Vedovello"								"Brito, A.T."	2002	03					Brasil	Bahia	"Rio de Contas"	"Marion, mata ciliar seca."	0	0	-41.8114013671875	-13.5789003372192	49773		800	800										HUEFS0069546
"2019-10-07 09:19:53-03"	UEFS	HUEFS	92155	"Cattleya tenuis"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	tenuis		"Campacci & Vedovello"						55067		"Harley, R.M."	2004	03	08				Brasil	Bahia	"Rio de Contas"	"ca. 6 Km de Rio de Contas na estrada para Jussiape e 1,3 Km ao longo do entroncamento na estrada para Marion. Área do projeto Petrobrás."	-41.764167	-13.621944					925	925									"Mata seca densa, chamada carrasco."	HUEFS0092155
"2019-10-07 09:19:53-03"	UEFS	HUEFS	100775	"Cattleya verae"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	verae								614		"Smidt, E.C."	2004	10	26				Brasil	Bahia	Jussari	"RPPN. Serra do Sabiá. Sul da Bahia."	-39.583333	-15.166667																HUEFS0100775
"2019-10-07 09:19:53-03"	UEFS	HUEFS	152503	"Cattleya walkeriana"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	walkeriana		Gardner						2029		"Santos, A.A."	2003	05	21				Brasil	"Minas Gerais"	"Cabeceira Grande"	"Fazenda entre a guarita para palmital e a ponte antiga de madeira."	0	0	-47.0905990600586	-16.0296993255615	31320												"Mata de Geleira."	HUEFS0152503
"2019-10-07 09:19:53-03"	UEFS	HUEFS	152508	"Cattleya walkeriana"	PreservedSpecimen	Plantae	Angiospermae	Lilianae	Asparagales	Orchidaceae	Cattleya	walkeriana		Gardner						4165		"Silva, G.P."	1999	06	22				Brasil	Goiás	"Colinas do Sul"	"Cerrado à margem direita do rio Tocantinzinho."	-48.2625	-13.925556					470	470									"Mata de Geleira."	HUEFS0152508
"2019-11-21 10:12:59-03"	IBt	SP	32244	"Cattleya tigrina"	S	Plantae				Orchidaceae	Cattleya	tigrina		A.Rich.	"Mamede, MCH"	2011	03			s.n.		"Gehrt, A"							Brasil	"São Paulo"	Guarujá		0	0	-46.25	-23.9899997711182	18989													
"2019-11-21 10:12:59-03"	IBt	SP	27129	Cattleya	S	Plantae				Orchidaceae	Cattleya									III-1157		Regnell	1874	11	13				Brasil	"Minas Gerais"			0	0																
"2019-11-21 10:12:59-03"	IBt	SP	491572	Cattleya	S	Plantae				Orchidaceae	Cattleya									18810		"Martinelli, G; Baez, C"	2015	10	12				Brasil	"Minas Gerais"	"São Gonçalo do Rio Preto"	"Parque Estadual do Rio Preto, Vales das Estrelas"	-43.379167	-18.130556					1050	1050										
"2019-11-21 10:12:59-03"	IBt	SP	26671	"Cattleya aclandiae"	S	Plantae				Orchidaceae	Cattleya	aclandiae		Lindl.	"Cruz, DT"	2003	02	14		s.n.		"Hoehne, FC"							Brasil	Bahia			0	0																
"2019-11-21 10:12:59-03"	IBt	SP	247585	"Cattleya amethystoglossa"	S	Plantae				Orchidaceae	Cattleya	amethystoglossa		"Linden & Rchb.f. ex R.Warner"	"Cruz, DT"	2003	02	14		s.n.		"Silva, EF"							Brasil	Bahia		"Sul do Estado"	0	0																
"2019-11-21 10:12:59-03"	IBt	SP	28299	"Cattleya amethystoglossa"	S	Plantae				Orchidaceae	Cattleya	amethystoglossa		"Linden & Rchb.f. ex R.Warner"	"Cruz, DT"	2003	03	18		s.n.		"Hoehne, FC"							Brasil	Bahia			0	0																
"2019-11-21 10:12:59-03"	IBt	SP	24920	"Cattleya bicolor"	S	Plantae				Orchidaceae	Cattleya	bicolor		Lind	"Hoehne, FC"	1917	03			174		"Hoehne, FC"	1917	03					Brasil	Goiás	Marzagão	"Como Minas Gerais"	0	0	-48.6403007507324	-17.9813995361328	17086													
"2019-11-21 10:12:59-03"	IBt	SP	25580	"Cattleya bicolor"	S	Plantae				Orchidaceae	Cattleya	bicolor		Lind						132		"Spannagel, C"							Brasil	"Rio de Janeiro"	Petrópolis		0	0	-43.1786003112793	-22.5049991607666	36524													
"2019-11-21 10:12:59-03"	IBt	SP	27224	"Cattleya bicolor"	S	Plantae				Orchidaceae	Cattleya	bicolor		Lind						s.n.		"Hoehne, FC"	1931	03	03				Brasil	"Rio de Janeiro"	Resende		0	0	-44.4467010498047	-22.468900680542	36089													
"2019-11-21 10:12:59-03"	IBt	SP	27486	"Cattleya bicolor"	S	Plantae				Orchidaceae	Cattleya	bicolor		Lind						CGG2932		"Loefgren, A"	1895	01					Brasil	"São Paulo"	"São Paulo"	"Em cultivo."	0	0	-46.6300010681152	-23.5400009155273	53584												"Epífita, fl. grande, brummea, lab. roseo-violaceo."	SP009491
"2019-11-21 10:12:59-03"	IBt	SP	48215	"Cattleya bicolor"	S	Plantae				Orchidaceae	Cattleya	bicolor		Lind						1169		"Heringer, EP"	1943	03	01				Brasil	"Minas Gerais"	"Coronel Pacheco"	"Estação Experimental, Fazenda Boa Ventura"	0	0	-43.2655982971191	-21.5877990722656	10350													
"2019-11-21 10:12:59-03"	IBt	SP	6360	"Cattleya bicolor"	S	Plantae				Orchidaceae	Cattleya	bicolor		Lind						s.n.		"Hoehne, FC"	1921	03	07				Brasil	"Minas Gerais"		"Serra do Caraça"	0	0																
"2019-11-21 10:12:59-03"	IBt	SP	474005	"Cattleya calimaniana"	S	Plantae				Orchidaceae	Cattleya	calimaniana		Campacci	"Campacci, MA"				Holotype	s.n.		"Caliman, S; Caliman, K"	1998						Brasil	"Espírito Santo"	Ibiraçu		0	0	-40.369701385498	-19.8318996429443	13709		150	150										SP003363
"2019-11-21 10:12:59-03"	IBt	SP	373321	"Cattleya calimanorum"	S	Plantae				Orchidaceae	Cattleya	calimanorum		"Chiron & V.P.Castro"	"Castro, VP; Chiron, GR"				Holotype	s.n.		"Caliman, S; Caliman, C"	2004	11					Brasil	Bahia	Una		0	0	-39.0752983093262	-15.2932996749878	36070												"Híbrido natural entre Cattleya schilleriana Rchb.f. e Cattleya leopoldi Verschaff ex Lemaire"	SP001981
"2019-11-21 10:12:59-03"	IBt	SP	65494	"Cattleya eldorado"	S	Plantae				Orchidaceae	Cattleya	eldorado		Linden						s.n.		s.col.							Brasil	Amazonas	Manaus		0	0	-60.0250015258789	-3.10193991661072	138090													
"2019-11-21 10:12:59-03"	IBt	SP	160719	"Cattleya elongata"	S	Plantae				Orchidaceae	Cattleya	elongata		Barb.Rodr.						11894		"Davidse, G; D'Arcy, WG"	1976	04	03				Brasil	Bahia	"Morro do Chapéu"	"Along highway BA-052, Chapada Diamantina"	0	0	-41.1561012268066	-11.5500001907349	98143													
"2019-11-21 10:12:59-03"	IBt	SP	195384	"Cattleya elongata"	S	Plantae				Orchidaceae	Cattleya	elongata		Barb.Rodr.						CFCR1672		"Pirani, JR; Cordeiro, I; Furlan, A; Semir, J; Menezes, NL; Giulietti, AM; Rossi, L"	1981	07	21				Brasil	Bahia	Mucugê	"Margem da Estrada Andaraí-Mucugê, estrada nova á 4 km de Mucugê"	0	0	-41.3708000183105	-13.0052995681763	52493													
"2019-11-21 10:12:59-03"	IBt	SP	409640	"Cattleya elongata"	S	Plantae				Orchidaceae	Cattleya	elongata		Barb.Rodr.						2647		"Wanderley, MGL; Louzada, RB; Silva, GO; Santos, AL; Fiorato, L; Guimarães, L; Furtado, N; Shira"	2008	04	07				Brasil	Bahia	Mucugê	"Parque Municipal de Mucugê"	0	0	-41.3708000183105	-13.0052995681763	52493													
"2019-11-21 10:12:59-03"	IBt	SP	1051	"Cattleya forbesii"	S	Plantae				Orchidaceae	Cattleya	forbesii		Lindl.	"Hoehne, FC"					s.n.		"Gomes, JF"	1918	12	05				Brasil	"São Paulo"	Iguape		0	0	-47.5499992370605	-24.7000007629395	55628													
"2019-11-21 10:12:59-03"	IBt	SP	105486	"Cattleya forbesii"	S	Plantae				Orchidaceae	Cattleya	forbesii		Lindl.	"Handro, O"	1970	06			2665		"Kuhlmann, M"	1951	03	21				Brasil	"Rio de Janeiro"	"Angra dos Reis"	"Fazenda Japuiba"	0	0	-44.3180999755859	-23.0067005157471	32988													
"2019-11-21 10:12:59-03"	IBt	SP	159794	"Cattleya forbesii"	S	Plantae				Orchidaceae	Cattleya	forbesii		Lindl.	"Barros, F"					237		"De-Grande, DA; Lopes, EA; Barros, F"	1979	02	20				Brasil	"São Paulo"	Cananéia	"Ilha do Cardoso, Restinga próximo ao gerador"	0	0	-47.9199981689453	-25.0100002288818	37574													
"2019-11-21 10:12:59-03"	IBt	SP	185719	"Cattleya forbesii"	S	Plantae				Orchidaceae	Cattleya	forbesii		Lindl.	"Barros, F"	1985	10	23		703		"Barros, F"	1982	03	11				Brasil	"São Paulo"	Cananéia	"Ilha do Cardoso"	0	0	-47.9199981689453	-25.0100002288818	37574													
"2019-11-21 10:12:59-03"	IBt	SP	200133	"Cattleya forbesii"	S	Plantae				Orchidaceae	Cattleya	forbesii		Lindl.	"Romanini, RP"	2004	05			1258		"Kirizawa, M; Romaniuc Neto, S"	1984	08	21				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, Morro Pedro Luís"	0	0	-47.9199981689453	-25.0100002288818	37574													
"2019-11-21 10:12:59-03"	IBt	SP	205406	"Cattleya forbesii"	S	Plantae				Orchidaceae	Cattleya	forbesii		Lindl.	"Catharino, ELM"	1987	06	18		1515		"Kirizawa, M"	1985	10	30				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, Restinga do Pereirinha"	0	0	-47.9199981689453	-25.0100002288818	37574													
"2019-11-21 10:12:59-03"	IBt	SP	205407	"Cattleya forbesii"	S	Plantae				Orchidaceae	Cattleya	forbesii		Lindl.	"Catharino, ELM"	1987	06	18		1516		"Kirizawa, M"	1985	10	30				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, Restinga do Pereirinha"	0	0	-47.9199981689453	-25.0100002288818	37574													
"2019-11-21 10:12:59-03"	IBt	SP	238187	"Cattleya forbesii"	S	Plantae				Orchidaceae	Cattleya	forbesii		Lindl.	"Catharino, ELM"	1990	04	18		503		"Rossi, L; Mamede, MCH; Romaniuc Neto, S"	1989	04	26				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso, Praia de Ipaneminha"	0	0	-47.9199981689453	-25.0100002288818	37574													
"2019-11-21 10:12:59-03"	IBt	SP	24918	"Cattleya forbesii"	S	Plantae				Orchidaceae	Cattleya	forbesii		Lindl.						271		"Hoehne, FC"	1914	11					Brasil	"Rio de Janeiro"		"Morro de São João"	0	0																
"2019-11-21 10:12:59-03"	IBt	SP	25584	"Cattleya forbesii"	S	Plantae				Orchidaceae	Cattleya	forbesii		Lindl.						37		"Spannagel, C"	1927	11					Brasil	"Rio de Janeiro"	Petrópolis		0	0	-43.1786003112793	-22.5049991607666	36524													
"2019-11-21 10:12:59-03"	IBt	SP	27089	"Cattleya forbesii"	S	Plantae				Orchidaceae	Cattleya	forbesii		Lindl.						CGG3669		"Edwall, G"	1897	01					Brasil	"São Paulo"	"São Paulo"	"Em cultivo na commissão."	0	0	-46.6300010681152	-23.5400009155273	53584													SP009492
"2019-11-21 10:12:59-03"	IBt	SP	316423	"Cattleya forbesii"	S	Plantae				Orchidaceae	Cattleya	forbesii		Lindl.	"Amaral Jr, A"	1972	12	01		1234		"Amaral Jr, A"	1972	11	12				Brasil	"São Paulo"	Pardinho	"Próximo ao rio Santo Inácio a mais ou menos 57 km de Botucatu"	0	0	-48.3699989318848	-23.0799999237061	14628													
"2019-11-21 10:12:59-03"	IBt	SP	374626	"Cattleya forbesii"	S	Plantae				Orchidaceae	Cattleya	forbesii		Lindl.	"Romanini, RP"	2005	01	27		168		"Romanini, RP"							Brasil	"São Paulo"	Cananéia	"Ilha do Cardoso, Cultivada no Instituto de Botânica sob nº 10335, fl. 27-I-2005"	0	0	-47.9199981689453	-25.0100002288818	37574													
"2019-11-21 10:12:59-03"	IBt	SP	374640	"Cattleya forbesii"	S	Plantae				Orchidaceae	Cattleya	forbesii		Lindl.	"Romanini, RP"	2005	01	27		169		"Romanini, RP"							Brasil	"São Paulo"	Cananéia	"Ilha do Cardoso, Cultivada no Instituto de Botânica sob nº 10665, fl. 27-I-2005"	0	0	-47.9199981689453	-25.0100002288818	37574													
"2019-11-21 10:12:59-03"	IBt	SP	376907	"Cattleya forbesii"	S	Plantae				Orchidaceae	Cattleya	forbesii		Lindl.	"Romanini, RP"	2004				s.n.		"Wanderley, MGL; Romaniuc Neto, S"	1984	06	11				Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso"	0	0	-47.9199981689453	-25.0100002288818	37574													
"2019-11-21 10:12:59-03"	IBt	SP	489781	"Cattleya forbesii"	S	Plantae				Orchidaceae	Cattleya	forbesii		Lindl.	"Gonçalves, GF"	2016	08	22		74		"Gonçalves, GF"	2016	08	22				Brasil	"São Paulo"	Cananéia	"Ilha do Cardoso, Cultivada no Orquidário do Instituto de Botânica"	0	0	-47.9199981689453	-25.0100002288818	37574													
"2019-11-21 10:12:59-03"	IBt	SP	69758	"Cattleya forbesii"	S	Plantae				Orchidaceae	Cattleya	forbesii		Lindl.						218		"Handro, O"	1951	01					Brasil	"São Paulo"	Juquiá		0	0	-47.6300010681152	-24.3199996948242	32505													
"2019-11-21 10:12:59-03"	IBt	SP	402127	"Cattleya gaezeriana"	S	Plantae				Orchidaceae	Cattleya	gaezeriana		Campacci	"Campacci, MA"				Holotype	48		"Silva, GD"	2006						Brasil	"Minas Gerais"	Comercinho		0	0	-41.7933006286621	-16.2961006164551	20731		850	850										SP001982
"2019-11-21 10:12:59-03"	IBt	SP	402129	"Cattleya gaezeriana"	S	Plantae				Orchidaceae	Cattleya	gaezeriana		Campacci	"Campacci, MA"				Isotype	48		"Silva, GD"	2006						Brasil	"Minas Gerais"	Comercinho		0	0	-41.7933006286621	-16.2961006164551	20731		850	850										SP001983
"2019-11-21 10:12:59-03"	IBt	SP	27453	"Cattleya granulosa"	S	Plantae				Orchidaceae	Cattleya	granulosa		Lindl.						s.n.		"Hoehne, FC"							Brasil	Pernambuco			0	0																
"2019-11-21 10:12:59-03"	IBt	SP	29403	"Cattleya granulosa"	S	Plantae				Orchidaceae	Cattleya	granulosa		Lindl.	"Hoehne, FC"					s.n.		"Hoehne, FC"							Brasil				0	0																
"2019-11-21 10:12:59-03"	IBt	SP	253222	"Cattleya guttata"	S	Plantae				Orchidaceae	Cattleya	guttata		Lindl.	"Romanini, RP"	2004	05			s.n.		"Barros, F"							Brasil	"São Paulo"	Cananéia	"Ilha do Cardoso, Cultivada no Instituto de Botânica sob nº 15757, fl. 3-II-1992"	0	0	-47.9199981689453	-25.0100002288818	37574													
"2019-11-21 10:12:59-03"	IBt	SP	25581	"Cattleya guttata"	S	Plantae				Orchidaceae	Cattleya	guttata		Lindl.	"Hoehne, FC"					30		"Spannagel, C"							Brasil	"Rio de Janeiro"	Petrópolis		0	0	-43.1786003112793	-22.5049991607666	36524													
"2019-11-21 10:12:59-03"	IBt	SP	25583	"Cattleya guttata"	S	Plantae				Orchidaceae	Cattleya	guttata		Lindl.	"Hoehne, FC"					s.n.		"Gehrt, A"							Brasil	"Rio de Janeiro"	"Angra dos Reis"		0	0	-44.3180999755859	-23.0067005157471	32988													
"2019-11-21 10:12:59-03"	IBt	SP	373458	"Cattleya guttata"	S	Plantae				Orchidaceae	Cattleya	guttata		Lindl.	"Bocayuca, M"					28		"Zaldini, CA"	2004	04	28				Brasil	"Rio de Janeiro"	"Rio de Janeiro"	"Parque Natural Municipal da Prainha. Trilha que segue depois do Cruzeiro do Sul"	0	0	-43.2075004577637	-22.9027996063232	57442													
"2019-11-21 10:12:59-03"	IBt	SP	374628	"Cattleya guttata"	S	Plantae				Orchidaceae	Cattleya	guttata		Lindl.	"Romanini, RP"	2005	03	02		181		"Romanini, RP"							Brasil	"São Paulo"	Cananéia	"Ilha do Cardoso, Cultivada no Instituto de Botânica sob nº 10323, fl. 2-III-2005"	0	0	-47.9199981689453	-25.0100002288818	37574													
"2019-11-21 10:12:59-03"	IBt	SP	384858	"Cattleya guttata"	S	Plantae				Orchidaceae	Cattleya	guttata		Lindl.						256		"Romanini, RP"	2006	02	14				Brasil	"São Paulo"	Cananéia	"Ilha do Cardoso, Cultivada no Instituto de Botânica sob n° 10.267"	0	0	-47.9199981689453	-25.0100002288818	37574													
"2019-11-21 10:12:59-03"	IBt	SP	46900	"Cattleya guttata"	S	Plantae				Orchidaceae	Cattleya	guttata		Lindl.						903		"Heringer, EP"	1942	04	23				Brasil	"Minas Gerais"	"Coronel Pacheco"	"Estação Experimental"	0	0	-43.2655982971191	-21.5877990722656	10350													
"2019-11-21 10:12:59-03"	IBt	SP	489782	"Cattleya guttata"	S	Plantae				Orchidaceae	Cattleya	guttata		Lindl.	"Gonçalves, GF"	2016	10	10		80		"Gonçalves, GF"	2016	10	10				Brasil	"São Paulo"	"São Sebastião"	"Sítio da Juréia. Cult. no Orquidário do Instituto de Botânica"	0	0	-45.4099998474121	-23.7600002288818	41977													
"2019-11-21 10:12:59-03"	IBt	SP	74359	"Cattleya guttata"	S	Plantae				Orchidaceae	Cattleya	guttata		Lindl.	"Bicalho, HD"	1969				2806		"Eiten, G; Eiten, LT"	1961	05	20				Brasil	"São Paulo"	Caraguatatuba		0	0	-45.4099998474121	-23.6200008392334	30093													
"2019-11-21 10:12:59-03"	IBt	SP	8205	"Cattleya guttata"	S	Plantae				Orchidaceae	Cattleya	guttata		Lindl.						s.n.		"Hoehne, FC"							Brasil	"Minas Gerais"	"Santa Bárbara do Mato Dentro"	"Serra do Areião"	0	0																
"2019-11-21 10:12:59-03"	IBt	SP	4585	"Cattleya guttata compacta"	S	Plantae				Orchidaceae	Cattleya	guttata	compacta	"Hoehne & Schltr."	"Hoehne, FC"	1926			Isotype	s.n.		"Luederwaldt, H"	1920	11	22				Brasil	"São Paulo"	"São Sebastião"	"Ilha de Alcatrazes, Cultivada na estufa do Horto em Butantan"	0	0	-45.4099998474121	-23.7600002288818	41977													SP000107
"2019-11-21 10:12:59-03"	IBt	SP	4585a	"Cattleya guttata compacta"	S	Plantae				Orchidaceae	Cattleya	guttata	compacta	"Hoehne & Schltr."	"Hoehne, FC"	1926			Isotype	s.n.		"Luederwaldt, H"	1920	11	22				Brasil	"São Paulo"	"São Sebastião"	"Ilha de Alcatrazes, Cultivada na estufa do Horto em Butantan"	0	0	-45.4099998474121	-23.7600002288818	41977													SP000108
"2019-11-21 10:12:59-03"	IBt	SP	491564	"Cattleya harpophylla"	S	Plantae				Orchidaceae	Cattleya	harpophylla		"(Rchb.f.) Van den Berg"	"Garcia, G"	2017	07	10		18882		"Martinelli, G; Baez, C"	2015	10	13				Brasil	"Minas Gerais"	"São Gonçalo do Rio Preto"	"Parque Estadual do Rio Preto, Campo do Mocambo"	-43.375	-18.119167					1155	1155										
"2019-11-21 10:12:59-03"	IBt	SP	24923	"Cattleya harrisoniana"	S	Plantae				Orchidaceae	Cattleya	harrisoniana		"Bateman ex Lindl."	"Van den Berg, C"					s.n.		"Capitão Amilcar"	1917	01					Brasil	"Espírito Santo"			0	0																
"2019-11-21 10:12:59-03"	IBt	SP	25585	"Cattleya harrisoniana"	S	Plantae				Orchidaceae	Cattleya	harrisoniana		"Bateman ex Lindl."	"Berg, C van den"	1996	07	11		46		"Spannagel, C"							Brasil	"Rio de Janeiro"	Petrópolis		0	0	-43.1786003112793	-22.5049991607666	36524													
"2019-11-21 10:12:59-03"	IBt	SP	2662	"Cattleya harrisoniana"	S	Plantae				Orchidaceae	Cattleya	harrisoniana		"Bateman ex Lindl."	"Berg, C van den"	1996	07	11		s.n.		"Magalhães, A"							Brasil	"Rio de Janeiro"			0	0																
"2019-11-21 10:12:59-03"	IBt	SP	39237	"Cattleya harrisoniana"	S	Plantae				Orchidaceae	Cattleya	harrisoniana		"Bateman ex Lindl."	"Berg, C van den"	1996	07	11		s.n.		s.col.	1938	03	14				Brasil	"Espírito Santo"	Vitória		0	0	-40.3377990722656	-20.3194007873535	15291													
"2019-11-21 10:12:59-03"	IBt	SP	118033	"Cattleya intermedia"	S	Plantae				Orchidaceae	Cattleya	intermedia		Graham	"Bicalho, HD"	1972	08	26		s.n.		"Brolio, P"							Brasil	"São Paulo"	"São Sebastião"	"Praia da Juréia"	0	0	-45.4099998474121	-23.7600002288818	41977													
