"","152","154","193","230","232","233","269","270","271","272","311","312","351","352","353","381","382","389","390","391","392","422","430","461","462","469","470","471","473","499","500","501","502","509","510","541","549","550","581","582","588","589","591","627","628","667","668","669","707","708","709","748","782","787","788","822","823","824","827","828","867","906","908"
"462",1,1,1,1,1,1,1,1,0.909090909090909,1,0.95,1,0.993506493506493,1,1,1,0.976744186046512,1,0.923076923076923,0.991228070175439,0.964285714285714,0.972972972972973,1,0.6,0,0.875,1,1,1,1,1,0.982558139534884,0.954545454545454,1,0.923076923076923,0.964912280701754,1,1,0.963636363636364,1,1,0.98876404494382,1,0.916666666666667,1,0.981132075471698,0.996666666666667,1,0.916666666666667,0.995192307692308,1,0.989795918367347,1,1,1,1,0.96969696969697,1,1,1,1,1,1
"469",0.933333333333333,1,1,1,0.978260869565217,1,1,1,0.818181818181818,1,0.9,0.986111111111111,0.980392156862745,0.982456140350877,1,1,0.988636363636364,1,0.75,0.964285714285714,0.928571428571429,0.982300884955752,0.888888888888889,0.857142857142857,0.875,0,0.692307692307692,1,1,1,1,0.982658959537572,0.956521739130435,1,0.846153846153846,0.96551724137931,1,1,0.945454545454545,1,0.9,0.941860465116279,1,0.833333333333333,0.8,0.942307692307692,0.986577181208054,0.967213114754098,0.923076923076923,0.985507246376812,1,0.97948717948718,0.964285714285714,0.8,0.981308411214953,0.875,0.970149253731343,0.8,0.961538461538461,0.992063492063492,1,0.966666666666667,0.96969696969697
"470",0.945945945945946,1,0.9375,1,0.941176470588235,0.966666666666667,1,1,0.947368421052632,0.857142857142857,0.925925925925926,0.974358974358974,0.961783439490446,0.948717948717949,1,1,0.989473684210526,1,0.842105263157895,0.957627118644068,0.911764705882353,0.974789915966387,0.714285714285714,1,1,0.692307692307692,0,1,0.923076923076923,1,1,0.966101694915254,0.966666666666667,1,0.777777777777778,0.984848484848485,0.941176470588235,0.928571428571429,0.968253968253968,1,0.714285714285714,0.898876404494382,0.916666666666667,0.894736842105263,0.916666666666667,0.931034482758621,0.97,0.970588235294118,1,0.976415094339623,0.978723404255319,0.97,0.971428571428571,0.916666666666667,0.982456140350877,0.933333333333333,0.986666666666667,0.916666666666667,0.96969696969697,0.977099236641221,1,0.972972972972973,0.975
"471",0.962962962962963,1,1,1,1,1,1,1,0.875,1,0.941176470588235,0.985294117647059,0.993377483443709,0.990990990990991,1,1,1,1,1,0.990990990990991,0.96,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.988372093023256,1,1,1,1,0.996632996632997,1,1,0.995121951219512,1,0.994845360824742,1,1,1,1,1,1,1,0.991803278688525,1,1,1
"473",0.964285714285714,1,0.833333333333333,1,0.976744186046512,0.95,1,1,1,0.8,0.944444444444444,0.985507246376812,0.993421052631579,0.981981981981982,0.75,1,1,1,0.909090909090909,0.991071428571429,0.961538461538461,0.990990990990991,0.9375,1,1,1,0.923076923076923,1,0,1,1,0.994186046511628,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.993265993265993,1,1,0.995145631067961,1,1,1,1,1,1,1,1,1,1,1,1,1
"499",1,1,1,1,0.985074626865672,1,1,1,1,1,0.976190476190476,0.955555555555556,0.952662721893491,0.937984496124031,1,0.818181818181818,0.777777777777778,1,1,0.904,1,0.817391304347826,0.975,1,1,1,1,1,1,0,0.923076923076923,0.893258426966292,0.902439024390244,0.783783783783784,1,0.859154929577465,0.967741935483871,1,0.82089552238806,1,0.967741935483871,0.933333333333333,1,0.939393939393939,1,0.958904109589041,0.977848101265823,0.987951807228916,1,0.945205479452055,0.983606557377049,0.97196261682243,0.958333333333333,1,0.925619834710744,0.96551724137931,0.888888888888889,1,1,0.935251798561151,0.878787878787879,0.818181818181818,1
"500",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.923076923076923,0,0.988304093567251,1,1,1,0.963636363636364,1,1,0.981481481481482,1,1,0.988505747126437,1,1,1,1,1,1,1,1,1,1,0.96,1,1,1,0.984615384615385,1,1,1,1,1,1
"501",0.957894736842105,1,0.994285714285714,0.994350282485876,0.955882352941176,0.961748633879781,1,0.988571428571429,0.977142857142857,0.982558139534884,0.972677595628415,0.933035714285714,0.862190812720848,0.872,1,0.930232558139535,0.75609756097561,0.994152046783626,0.959770114942529,0.839506172839506,0.962962962962963,0.655502392344498,0.966666666666667,0.982456140350877,0.982558139534884,0.982658959537572,0.966101694915254,1,0.994186046511628,0.893258426966292,0.988304093567251,0,0.888888888888889,0.926553672316384,0.98314606741573,0.678362573099415,0.976878612716763,1,0.782608695652174,0.941520467836257,0.976878612716763,0.82648401826484,1,0.977272727272727,1,0.916666666666667,0.8,0.924882629107981,0.983050847457627,0.813880126182965,0.949238578680203,0.76271186440678,0.945945945945946,0.994152046783626,0.824786324786325,0.982558139534884,0.801020408163265,0.994152046783626,0.897142857142857,0.804081632653061,0.994475138121547,0.899441340782123,0.958333333333333
"502",0.977777777777778,1,1,1,0.966101694915254,1,1,1,0.961538461538461,1,0.941176470588235,1,0.957055214723926,0.992248062015504,1,0.933333333333333,0.904255319148936,1,0.964285714285714,0.943089430894309,0.952380952380952,0.878260869565217,0.9375,0.9,0.954545454545454,0.956521739130435,0.966666666666667,1,1,0.902439024390244,1,0.888888888888889,0,1,0.925925925925926,0.766666666666667,0.863636363636364,1,0.8,0.791666666666667,0.91304347826087,0.96039603960396,1,0.88,1,0.921875,0.974025974025974,0.986842105263158,0.923076923076923,0.962962962962963,0.962264150943396,0.955882352941176,0.837837837837838,1,0.975,0.954545454545454,0.907894736842105,1,0.948717948717949,0.978260869565217,1,0.977272727272727,1
"509",1,1,1,1,1,1,1,1,1,1,1,0.951807228915663,0.944099378881988,0.916666666666667,1,0.857142857142857,0.91578947368421,1,1,0.898305084745763,1,0.933884297520661,1,1,1,1,1,1,1,0.783783783783784,1,0.926553672316384,1,0,0.964285714285714,0.942857142857143,1,1,0.941176470588235,1,1,0.846153846153846,1,1,1,0.954545454545454,0.950166112956811,0.915492957746479,1,0.953271028037383,0.981481481481482,0.950738916256158,1,1,0.911504424778761,1,0.935897435897436,1,1,0.8984375,1,0.59375,1
"510",0.972222222222222,1,1,1,0.980392156862745,1,1,1,0.875,1,0.92,1,0.967948717948718,0.965811965811966,1,1,0.978260869565217,1,0.888888888888889,0.965811965811966,0.939393939393939,0.983050847457627,0.684210526315789,0.916666666666667,0.923076923076923,0.846153846153846,0.777777777777778,1,1,1,1,0.98314606741573,0.925925925925926,0.964285714285714,0,0.984375,0.857142857142857,0.818181818181818,0.967213114754098,1,0.857142857142857,0.883720930232558,0.9,0.8125,1,0.928571428571429,0.969798657718121,0.953846153846154,0.944444444444444,0.981042654028436,0.977777777777778,0.959183673469388,1,1,0.982142857142857,1,0.972222222222222,1,1,0.99236641221374,1,1,1
"541",0.948717948717949,1,1,1,0.934065934065934,0.942857142857143,1,1,0.983870967741935,1,0.971428571428571,0.991803278688525,0.932642487046632,0.968944099378882,1,0.9375,0.822033898305085,1,0.951612903225806,0.863013698630137,0.961038961038961,0.786764705882353,0.985507246376812,0.964285714285714,0.964912280701754,0.96551724137931,0.984848484848485,1,1,0.859154929577465,0.963636363636364,0.678362573099415,0.766666666666667,0.942857142857143,0.984375,0,0.966101694915254,1,0.682926829268293,0.859649122807018,0.948275862068966,0.880952380952381,1,0.950819672131147,1,0.917525773195876,0.926829268292683,0.991071428571429,0.950819672131147,0.912133891213389,0.988888888888889,0.893333333333333,0.871428571428571,0.981818181818182,0.880281690140845,0.946428571428572,0.720430107526882,0.981818181818182,0.884057971014493,0.907407407407407,1,0.905405405405405,0.936708860759494
"549",1,1,1,1,0.978723404255319,0.958333333333333,1,1,1,1,1,0.986301369863014,0.980519480519481,0.973684210526316,1,1,0.98876404494382,1,1,0.973684210526316,0.966666666666667,0.973451327433628,0.95,1,1,1,0.941176470588235,1,1,0.967741935483871,1,0.976878612716763,0.863636363636364,1,0.857142857142857,0.966101694915254,0,1,0.946428571428572,1,0.909090909090909,0.942528735632184,1,0.928571428571429,1,0.943396226415094,0.983221476510067,0.967741935483871,0.928571428571429,0.980676328502415,0.923076923076923,0.974358974358974,0.96551724137931,1,0.97196261682243,1,0.970588235294118,1,0.923076923076923,0.976,1,0.967741935483871,0.970588235294118
"550",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.941176470588235,1,1,1,0.928571428571429,1,1,1,1,1,1,1,0.818181818181818,1,1,0,1,1,1,0.965116279069767,1,0.909090909090909,1,0.980769230769231,0.996655518394649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"581",0.974358974358974,1,1,1,0.967391304347826,1,1,1,0.966101694915254,1,0.955223880597015,0.90990990990991,0.87292817679558,0.941935483870968,1,0.862068965517241,0.695238095238095,1,0.95,0.828571428571429,0.96,0.696,0.985074626865672,0.943396226415094,0.963636363636364,0.945454545454545,0.968253968253968,1,1,0.82089552238806,0.981481481481482,0.782608695652174,0.8,0.941176470588235,0.967213114754098,0.682926829268293,0.946428571428572,1,0,0.811320754716981,0.964912280701754,0.930769230769231,1,0.949152542372881,1,0.938144329896907,0.948948948948949,0.972222222222222,0.949152542372881,0.933884297520661,0.988636363636364,0.930735930735931,0.884057971014493,0.981132075471698,0.917241379310345,0.944444444444444,0.741935483870968,0.981132075471698,0.943661971830986,0.91304347826087,0.933333333333333,0.932432432432432,0.921052631578947
"582",1,1,1,1,1,1,1,1,1,1,1,1,0.974522292993631,1,1,1,0.906976744186046,1,1,0.929203539823009,1,0.918918918918919,1,1,1,1,1,1,1,1,1,0.941520467836257,0.791666666666667,1,1,0.859649122807018,1,1,0.811320754716981,0,1,1,1,1,1,1,0.986798679867987,1,1,0.981042654028436,1,0.98,0.866666666666667,1,1,1,0.942857142857143,1,1,1,1,1,1
"588",1,1,1,1,0.956521739130435,1,1,1,1,1,0.954545454545454,1,0.993589743589744,0.991379310344828,1,1,0.96551724137931,1,1,0.982608695652174,0.931034482758621,0.964285714285714,0.894736842105263,1,1,0.9,0.714285714285714,1,1,0.967741935483871,1,0.976878612716763,0.91304347826087,1,0.857142857142857,0.948275862068966,0.909090909090909,1,0.964912280701754,1,0,0.930232558139535,0.833333333333333,0.75,1,0.901960784313726,0.983221476510067,1,1,0.985576923076923,0.975609756097561,0.969072164948454,0.96551724137931,0.833333333333333,0.981481481481482,0.75,0.970588235294118,0.833333333333333,0.962962962962963,0.976,1,0.933333333333333,0.970588235294118
"589",0.923809523809524,1,1,1,0.867256637168142,0.939393939393939,1,0.989010989010989,0.967032967032967,1,0.948979591836735,0.937931034482759,0.897674418604651,0.854651162790698,1,1,0.944099378881988,1,0.956521739130435,0.806060606060606,0.962616822429907,0.911111111111111,0.902173913043478,0.988636363636364,0.98876404494382,0.941860465116279,0.898876404494382,0.988372093023256,1,0.933333333333333,0.988505747126437,0.82648401826484,0.96039603960396,0.846153846153846,0.883720930232558,0.880952380952381,0.942528735632184,0.965116279069767,0.930769230769231,1,0.930232558139535,0,0.988372093023256,0.944444444444444,0.988372093023256,0.807017543859649,0.780254777070064,0.809917355371901,0.978494623655914,0.817073170731707,0.849056603773585,0.808510638297872,0.952380952380952,0.988372093023256,0.848484848484848,0.977272727272727,0.897058823529412,0.988372093023256,0.941176470588235,0.850828729281768,0.978947368421053,0.868686868686869,0.954545454545454
"591",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333333333,1,1,1,0.916666666666667,1,1,1,1,1,1,1,0.9,1,1,1,1,1,0.833333333333333,0.988372093023256,0,1,1,1,0.996632996632997,1,1,1,1,0.994845360824742,1,1,1,1,1,1,1,0.991803278688525,1,1,1
"627",1,1,1,1,0.98,1,1,1,0.9375,1,0.916666666666667,1,0.987341772151899,0.991596638655462,1,1,0.966666666666667,1,0.944444444444444,0.974358974358974,0.903225806451613,0.965217391304348,0.956521739130435,0.909090909090909,0.916666666666667,0.833333333333333,0.894736842105263,1,1,0.939393939393939,1,0.977272727272727,0.88,1,0.8125,0.950819672131147,0.928571428571429,0.909090909090909,0.949152542372881,1,0.75,0.944444444444444,1,0,1,0.82,0.983388704318937,1,0.941176470588235,0.980952380952381,0.977272727272727,0.974747474747475,0.935483870967742,0.888888888888889,0.981981981981982,0.818181818181818,0.971830985915493,0.888888888888889,0.966666666666667,0.992307692307692,1,0.970588235294118,0.972972972972973
"628",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8,0.916666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.988372093023256,1,1,0,0.98,0.996632996632997,0.982758620689655,1,0.995121951219512,1,0.994845360824742,1,1,1,1,1,1,1,1,1,1,1
