gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2575096397	StillImage	image/jpeg	http://data.huh.harvard.edu/d835ab61-bb71-4272-9dc0-7685a8658931/image	http://data.huh.harvard.edu/d835ab61-bb71-4272-9dc0-7685a8658931									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575095615	StillImage	image/jpeg	http://data.huh.harvard.edu/d58efef8-3b50-40a8-a6ff-7a0be29c26db/image	http://data.huh.harvard.edu/d58efef8-3b50-40a8-a6ff-7a0be29c26db									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575095570	StillImage	image/jpeg	http://data.huh.harvard.edu/d544f867-6f37-4404-b191-6315074385eb/image	http://data.huh.harvard.edu/d544f867-6f37-4404-b191-6315074385eb									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575095018	StillImage	image/jpeg	http://data.huh.harvard.edu/d3ded554-6807-46cb-96b4-9b339783490e/image	http://data.huh.harvard.edu/d3ded554-6807-46cb-96b4-9b339783490e									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575094929	StillImage	image/jpeg	http://data.huh.harvard.edu/d3354df4-a2f0-4175-b6cf-d8bc7ebb3072/image	http://data.huh.harvard.edu/d3354df4-a2f0-4175-b6cf-d8bc7ebb3072									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575094811	StillImage	image/jpeg	http://data.huh.harvard.edu/d343d9ef-aa16-437f-8501-ba8f0eaedea8/image	http://data.huh.harvard.edu/d343d9ef-aa16-437f-8501-ba8f0eaedea8									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575094671	StillImage	image/jpeg	http://data.huh.harvard.edu/d271459f-15b0-4817-9756-8637503d9dcf/image	http://data.huh.harvard.edu/d271459f-15b0-4817-9756-8637503d9dcf									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575094388	StillImage	image/jpeg	http://data.huh.harvard.edu/d1577f98-bce9-4475-ac0c-71ece51a9581/image	http://data.huh.harvard.edu/d1577f98-bce9-4475-ac0c-71ece51a9581									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575094169	StillImage	image/jpeg	http://data.huh.harvard.edu/d192d694-dde6-4c4d-a34d-c18384702966/image	http://data.huh.harvard.edu/d192d694-dde6-4c4d-a34d-c18384702966									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575093957	StillImage	image/jpeg	http://data.huh.harvard.edu/d0eca94f-30f5-4213-b5a2-edb71c387e45/image	http://data.huh.harvard.edu/d0eca94f-30f5-4213-b5a2-edb71c387e45									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575093687	StillImage	image/jpeg	http://data.huh.harvard.edu/cfec4c26-d31e-43e9-84ce-ea920b71814c/image	http://data.huh.harvard.edu/cfec4c26-d31e-43e9-84ce-ea920b71814c									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575093437	StillImage	image/jpeg	http://data.huh.harvard.edu/cea76147-16ce-4cdb-9b83-7a9ab4377ee8/image	http://data.huh.harvard.edu/cea76147-16ce-4cdb-9b83-7a9ab4377ee8									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
