gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2981278665	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137632_20111115_163928.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137632_20111115_163928.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981278300	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137616_20111115_172521.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137616_20111115_172521.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981278238	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137607_20111115_175657.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137607_20111115_175657.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981278238	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137607_20111115_175945.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137607_20111115_175945.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981278217	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137626_20111115_165840.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137626_20111115_165840.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981278124	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137651_20111115_160723.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137651_20111115_160723.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981277881	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165428_20111122_160828.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165428_20111122_160828.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981277606	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165510_20111125_154422.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165510_20111125_154422.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981277606	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165510_20111125_154251.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165510_20111125_154251.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981277511	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165513_20111125_154141.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165513_20111125_154141.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981277219	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137628_20111115_165452.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137628_20111115_165452.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981275603	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137636_20111115_164550.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137636_20111115_164550.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981275603	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137636_20111115_164425.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137636_20111115_164425.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981274441	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137610_20111115_175445.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137610_20111115_175445.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981274441	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137610_20111115_175309.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137610_20111115_175309.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981274441	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137610_20111115_175216.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137610_20111115_175216.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981274253	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137631_20111115_164917.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137631_20111115_164917.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981273930	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137638_20111115_163823.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137638_20111115_163823.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981273415	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137645_20111115_162814.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137645_20111115_162814.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981273415	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137645_20111115_163001.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137645_20111115_163001.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981273200	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165506_20111125_155055.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165506_20111125_155055.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981273200	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165506_20111125_155908.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165506_20111125_155908.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981273200	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165506_20111125_155334.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165506_20111125_155334.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981272933	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137644_20111115_162715.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137644_20111115_162715.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981272311	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137612_20111115_173152.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137612_20111115_173152.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981272217	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137629_20111115_165634.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137629_20111115_165634.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981271815	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137654_20111115_160147.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137654_20111115_160147.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981271785	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0171/M-0171267_20111122_160700.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0171/M-0171267_20111122_160700.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981271373	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165516_20111125_152411.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165516_20111125_152411.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981271096	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165507_20111125_155003.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165507_20111125_155003.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981270842	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165410_20111114_165940.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165410_20111114_165940.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981270842	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165410_20111114_165826.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165410_20111114_165826.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981270764	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137643_20111115_162518.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137643_20111115_162518.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981270525	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137608_20111115_174630.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137608_20111115_174630.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981270525	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137608_20111115_174754.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137608_20111115_174754.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981270329	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137611_20111115_175605.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137611_20111115_175605.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981270282	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0171/M-0171239_20111115_155503.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0171/M-0171239_20111115_155503.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981270212	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0171/M-0171242_20111115_170638.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0171/M-0171242_20111115_170638.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981269001	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165508_20111125_154526.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165508_20111125_154526.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981268618	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165490_20111125_162706.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165490_20111125_162706.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981268618	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165490_20111125_162856.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165490_20111125_162856.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981268611	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165429_20111122_160538.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165429_20111122_160538.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981268056	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137640_20111115_163455.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137640_20111115_163455.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981268000	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137627_20111115_165324.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137627_20111115_165324.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981267648	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165509_20111125_154642.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165509_20111125_154642.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981267624	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137633_20111115_164039.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137633_20111115_164039.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981265839	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137624_20111115_170238.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137624_20111115_170238.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981265396	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165514_20111125_153643.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165514_20111125_153643.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981265396	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165514_20111125_153522.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165514_20111125_153522.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981265191	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165822_20111206_170131.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165822_20111206_170131.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981265191	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165822_20111206_170042.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165822_20111206_170042.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981265191	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165822_20111206_170247.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165822_20111206_170247.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981265115	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165512_20111125_153950.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165512_20111125_153950.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981264731	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137642_20111115_163123.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137642_20111115_163123.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981264275	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0171/M-0171240_20111115_155637.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0171/M-0171240_20111115_155637.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981264129	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165413_20111114_165116.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165413_20111114_165116.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981263658	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0165/M-0165495_20111125_161841.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0165/M-0165495_20111125_161841.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981263151	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137647_20111115_161641.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137647_20111115_161641.html									http://creativecommons.org/licenses/by-sa/4.0/	
2981263119	StillImage	image/jpeg	http://pictures.snsb.info/BSMvplantscoll/web/M-0137/M-0137623_20111115_170346.jpg	http://zoomview.snsb.info/BSMvplantscoll/M-0137/M-0137623_20111115_170346.html									http://creativecommons.org/licenses/by-sa/4.0/	
